xi,target,J,h_eff_star,h0_star_pred_window,h0_star_pred_equil
0.5,0.3,4.37,0.3943285717193117,1.9716428585965584,0.05633265310275881
0.5,0.3,4.38,0.39514897634755913,1.9757448817377956,0.05644985376393702
0.5,0.3,4.39,0.39596759381307556,1.9798379690653778,0.05656679911615365
0.5,0.3,4.4,0.39678443519962187,1.9839221759981092,0.05668349074280312
0.5,0.3,4.41,0.3975995114759655,1.9879975573798274,0.056799930210852216
0.5,0.3,4.42,0.39841283349754747,1.9920641674877373,0.05691611907107821
0.5,0.3,4.43,0.39922441200811726,1.9961220600405862,0.05703205885830247
0.5,0.3,4.44,0.4000342576413378,2.000171288206689,0.05714775109161969
0.5,0.3,4.45,0.40084238092236185,2.004211904611809,0.057263197274623125
0.5,0.3,4.46,0.4016487922693771,2.0082439613468854,0.0573783988956253
0.5,0.3,4.47,0.40245350199512725,2.012267509975636,0.05749335742787532
0.5,0.3,4.48,0.40325652030839965,2.016282601541998,0.05760807432977138
0.5,0.3,4.49,0.4040578573154918,2.020289286577459,0.05772255104507026
0.5,0.3,4.5,0.4048575230216473,2.0242876151082365,0.05783678900309247
0.5,0.3,4.51,0.4056555273324676,2.028277636662338,0.05795078961892395
0.5,0.3,4.52,0.4064518800552989,2.0322594002764944,0.05806455429361413
0.5,0.3,4.53,0.40724659090059306,2.036232954502965,0.05817808441437044
0.5,0.3,4.54,0.40803966948324566,2.040198347416228,0.05829138135474938
0.5,0.3,4.55,0.40883112532390914,2.0441556266195455,0.05840444647484416
0.5,0.3,4.56,0.40962096785028373,2.0481048392514185,0.0585172811214691
0.5,0.3,4.57,0.4104092063983857,2.0520460319919285,0.05862988662834081
0.5,0.3,4.58,0.41119585021379257,2.0559792510689627,0.05874226431625608
0.5,0.3,4.59,0.4119809084528678,2.0599045422643387,0.05885441549326682
0.5,0.3,4.6,0.4127643901839628,2.063821950919814,0.058966341454851835
0.5,0.3,4.61,0.4135463043886006,2.067731521943003,0.0590780434840858
0.5,0.3,4.62,0.4143266599626359,2.0716332998131795,0.05918952285180513
0.5,0.3,4.63,0.4151054657173977,2.0755273285869884,0.0593007808167711
0.5,0.3,4.64,0.41588273038081175,2.0794136519040585,0.05941181862583025
0.5,0.3,4.65,0.41665846259850364,2.0832923129925183,0.05952263751407195
0.5,0.3,4.66,0.4174326709348828,2.0871633546744137,0.05963323870498326
0.5,0.3,4.67,0.4182053638742097,2.091026819371048,0.05974362341060139
0.5,0.3,4.68,0.4189765498216428,2.094882749108214,0.059853792831663255
0.5,0.3,4.69,0.4197462371042711,2.0987311855213555,0.059963748157753016
0.5,0.3,4.7,0.42051443397212557,2.1025721698606277,0.06007349056744651
0.5,0.3,4.71,0.4212811485991771,2.1064057429958853,0.06018302122845387
0.5,0.3,4.72,0.4220463890843161,2.1102319454215803,0.06029234129775944
0.5,0.3,4.73,0.42281016345231687,2.1140508172615844,0.06040145192175955
0.5,0.3,4.74,0.42357247965478434,2.1178623982739215,0.060510354236397765
0.5,0.3,4.75,0.4243333455710888,2.1216667278554437,0.0606190493672984
0.5,0.3,4.76,0.42509276900928106,2.125463845046405,0.060727538429897296
0.5,0.3,4.77,0.42585075770699543,2.129253788534977,0.060835822529570774
0.5,0.3,4.78,0.4266073193323383,2.1330365966616913,0.06094390276176261
0.5,0.3,4.79,0.42736246148476015,2.1368123074238006,0.061051780212108595
0.5,0.3,4.8,0.42811619169591564,2.140580958479578,0.061159455956559375
0.5,0.3,4.81,0.42886851743050886,2.1443425871525443,0.061266931061501266
0.5,0.3,4.82,0.42961944608712593,2.1480972304356296,0.061374206583875136
0.5,0.3,4.83,0.43036898499905235,2.151844924995262,0.06148128357129319
0.5,0.3,4.84,0.43111714143507995,2.1555857071753994,0.061588163062154276
0.5,0.3,4.85,0.4318639226002997,2.1593196130014984,0.0616948460857571
0.5,0.3,4.86,0.43260933563688186,2.163046678184409,0.061801333662411695
0.5,0.3,4.87,0.4333533876248437,2.1667669381242183,0.0619076268035491
0.5,0.3,4.88,0.43409608558280743,2.170480427914037,0.06201372651182963
0.5,0.3,4.89,0.43483743646874284,2.174187182343714,0.062119633781248976
0.5,0.3,4.9,0.4355774471807006,2.177887235903503,0.06222534959724295
0.5,0.3,4.91,0.43631612455753466,2.1815806227876733,0.06233087493679067
0.5,0.3,4.92,0.43705347537961103,2.185267376898055,0.06243621076851586
0.5,0.3,4.93,0.4377895063695088,2.188947531847544,0.06254135805278697
0.5,0.3,4.94,0.43852422419270715,2.1926211209635356,0.06264631774181531
0.5,0.3,4.95,0.4392576354582656,2.196288177291328,0.06275109077975223
0.5,0.3,4.96,0.4399897467194895,2.1999487335974472,0.06285567810278421
0.5,0.3,4.97,0.4407205644745896,2.203602822372948,0.06296008063922709
0.5,0.3,4.98,0.44145009516732864,2.207250475836643,0.06306429930961838
0.5,0.3,4.99,0.44217834518766025,2.210891725938301,0.0631683350268086
0.5,0.3,5.0,0.44290532087235646,2.214526604361782,0.06327218869605092
0.65,0.1,2.5,0.5022311446136672,2.511155723068336,0.07174730637338103
0.65,0.1,2.51,0.5071246540550804,2.5356232702754022,0.07244637915072578
0.65,0.1,2.52,0.5119674912156146,2.5598374560780726,0.07313821303080208
0.65,0.1,2.53,0.5167610882023138,2.583805441011569,0.07382301260033054
0.65,0.1,2.54,0.5215068102225623,2.607534051112811,0.07450097288893746
0.65,0.1,2.55,0.5262059598920333,2.6310297994601664,0.07517227998457619
0.65,0.1,2.56,0.5308597811920746,2.6542989059603728,0.07583711159886779
0.65,0.1,2.57,0.5354694631107872,2.677347315553936,0.07649563758725532
0.65,0.1,2.58,0.540036142998176,2.70018071499088,0.07714802042831086
0.65,0.1,2.59,0.544560909662349,2.722804548311745,0.07779441566604986
0.65,0.1,2.6,0.5490448062308039,2.7452240311540193,0.07843497231868626
0.65,0.1,2.61,0.5534888327982247,2.767444163991123,0.07906983325688924
0.65,0.1,2.62,0.5578939488799535,2.789469744399767,0.07969913555427907
0.65,0.1,2.63,0.562261075688294,2.8113053784414697,0.08032301081261342
0.65,0.1,2.64,0.566591098247047,2.832955491235235,0.08094158546386386
0.65,0.1,2.65,0.5708848673581174,2.854424336790587,0.08155498105115963
0.65,0.1,2.66,0.5751432014326517,2.8757160071632586,0.08216331449037882
0.65,0.1,2.67,0.5793668881979435,2.8968344409897173,0.08276669831399193
0.65,0.1,2.68,0.583556686290269,2.917783431451345,0.08336524089860986
0.65,0.1,2.69,0.5877133267428291,2.938566633714145,0.08395904667754701
0.65,0.1,2.7,0.5918375143771272,2.9591875718856357,0.0845482163395896
0.65,0.1,2.71,0.5959299291058405,2.9796496455292023,0.08513284701512007
0.65,0.1,2.72,0.5999912271510429,2.9999561357552142,0.08571303245014898
0.65,0.1,2.73,0.604022042191536,3.0201102109576796,0.08628886317021943
0.65,0.1,2.74,0.6080229864349788,3.0401149321748937,0.0868604266335684
0.65,0.1,2.75,0.6119946516275081,3.0599732581375405,0.0874278073753583
0.65,0.1,2.76,0.6159376100026059,3.0796880500130297,0.08799108714322942
0.65,0.1,2.77,0.6198524151740517,3.099262075870258,0.08855034502486452
0.65,0.1,2.78,0.6237396029769281,3.1186980148846404,0.08910565756813259
0.65,0.1,2.79,0.6275996922603521,3.13799846130176,0.08965709889433601
0.65,0.1,2.8,0.6314331856352488,3.1571659281762434,0.09020474080503553
0.65,0.1,2.81,0.6352405701802735,3.176202850901367,0.09074865288289621
0.65,0.1,2.82,0.6390223181086904,3.1951115905434517,0.09128890258695577
0.65,0.1,2.83,0.6427788873988323,3.213894436994161,0.09182555534269032
0.65,0.1,2.84,0.6465107223905378,3.2325536119526888,0.09235867462721968
0.65,0.1,2.85,0.6502182543497831,3.251091271748915,0.09288832204996901
0.65,0.1,2.86,0.6539019020035661,3.2695095100178304,0.09341455742908088
0.65,0.1,2.87,0.6575620720469265,3.2878103602346322,0.09393743886384665
0.65,0.1,2.88,0.6611991596238689,3.305995798119344,0.09445702280340984
0.65,0.1,2.89,0.6648135487838036,3.324067743919018,0.09497336411197195
0.65,0.1,2.9,0.6684056129150182,3.342028064575091,0.09548651613071689
0.65,0.1,2.91,0.6719757151565761,3.35987857578288,0.09599653073665372
0.65,0.1,2.92,0.6755242087899401,3.3776210439497003,0.09650345839856288
0.65,0.1,2.93,0.6790514376115305,3.3952571880576525,0.09700734823021864
0.65,0.1,2.94,0.6825577362873385,3.4127886814366923,0.09750824804104836
0.65,0.1,2.95,0.686043430690644,3.4302171534532198,0.09800620438437771
0.65,0.1,2.96,0.6895088382238084,3.4475441911190416,0.0985012626034012
0.65,0.1,2.97,0.6929542681250561,3.4647713406252802,0.09899346687500801
0.65,0.1,2.98,0.696380021761095,3.481900108805475,0.09948286025158501
0.65,0.1,2.99,0.6997863929063285,3.4989319645316423,0.09996948470090407
0.65,0.1,3.0,0.703173668009492,3.5158683400474597,0.10045338114421314
0.65,0.1,3.01,0.7065421264483053,3.532710632241526,0.10093458949261504
0.65,0.1,3.02,0.7098920407728455,3.5494602038642276,0.10141314868183507
0.65,0.1,3.03,0.7132236769382313,3.566118384691156,0.10188909670546162
0.65,0.1,3.04,0.716537294527184,3.5826864726359196,0.10236247064674056
0.65,0.1,3.05,0.7198331469630133,3.5991657348150663,0.1028333067090019
0.65,0.1,3.06,0.7231114817135089,3.6155574085675446,0.10330164024478698
0.65,0.1,3.07,0.7263725404862208,3.631862702431104,0.10376750578374583
0.65,0.1,3.08,0.7296165594155641,3.6480827970778207,0.1042309370593663
0.65,0.1,3.09,0.7328437692421658,3.6642188462108285,0.10469196703459512
0.65,0.1,3.1,0.7360543954848399,3.680271977424199,0.1051506279264057
0.65,0.1,3.11,0.7392486586055637,3.696243293027818,0.10560695122936624
0.65,0.1,3.12,0.7424267741677913,3.7121338708389566,0.1060609677382559
0.65,0.1,3.13,0.7455889529884446,3.727944764942223,0.1065127075697778
0.65,0.1,3.14,0.7487354012838725,3.7436770064193623,0.10696220018341036
0.65,0.1,3.15,0.7518663208100792,3.759331604050396,0.10740947440143989
0.65,0.1,3.16,0.7549819089974944,3.7749095449874717,0.10785455842821348
0.65,0.1,3.17,0.7580823590805317,3.790411795402658,0.10829747986864738
0.65,0.1,3.18,0.7611678602221987,3.8058393011109937,0.10873826574602839
0.65,0.1,3.19,0.7642385976339678,3.821192988169839,0.10917694251913826
0.65,0.1,3.2,0.7672947526911429,3.8364737634557144,0.1096135360987347
0.65,0.1,3.21,0.7703365030439148,3.8516825152195735,0.11004807186341639
0.65,0.1,3.22,0.7733640227243123,3.866820113621561,0.11048057467490176
0.65,0.1,3.23,0.7763774822492218,3.8818874112461086,0.11091106889274596
0.65,0.1,3.24,0.7793770487196618,3.8968852435983092,0.11133957838852312
0.65,0.1,3.25,0.7823628859164645,3.9118144295823223,0.11176612655949493
0.65,0.1,3.26,0.7853351543925388,3.9266757719626937,0.11219073634179125
0.65,0.1,3.27,0.7882940115618462,3.941470057809231,0.11261343022312088
0.65,0.1,3.28,0.7912396117852448,3.956198058926224,0.11303423025503498
0.65,0.1,3.29,0.7941721064533271,3.9708605322666357,0.11345315806476101
0.65,0.1,3.3,0.7970916440663841,3.98545822033192,0.1138702348666263
0.65,0.1,3.31,0.7999983703116131,3.9999918515580655,0.11428548147308759
0.65,0.1,3.32,0.802892428137689,4.014462140688445,0.11469891830538415
0.65,0.1,3.33,0.8057739578268047,4.028869789134023,0.11511056540382925
0.65,0.1,3.34,0.8086430970642833,4.043215485321416,0.11552044243775475
0.65,0.1,3.35,0.8114999810058714,4.057499905029356,0.11592856871512448
0.65,0.1,3.36,0.8143447423427933,4.071723711713966,0.11633496319182761
0.65,0.1,3.37,0.8171775113646661,4.08588755682333,0.11673964448066658
0.65,0.1,3.38,0.8199984160203614,4.099992080101806,0.11714263086005162
0.65,0.1,3.39,0.8228075819768879,4.114037909884439,0.11754394028241255
0.65,0.1,3.4,0.8256051326763784,4.128025663381892,0.11794359038233977
0.65,0.1,3.41,0.8283911893912584,4.141955946956292,0.11834159848446549
0.65,0.1,3.42,0.8311658712776581,4.15582935638829,0.11873798161109402
0.65,0.1,3.43,0.8339292954271422,4.169646477135711,0.11913275648959175
0.65,0.1,3.44,0.8366815769168209,4.1834078845841045,0.11952593955954584
0.65,0.1,3.45,0.8394228288579022,4.197114144289511,0.11991754697970032
0.65,0.1,3.46,0.8421531624427461,4.21076581221373,0.12030759463467801
0.65,0.1,3.47,0.8448726869904741,4.22436343495237,0.1206960981414963
0.65,0.1,3.48,0.8475815099911914,4.237907549955957,0.12108307285588449
0.65,0.1,3.49,0.850279737148873,4.251398685744364,0.12146853387841042
0.65,0.1,3.5,0.8529674724229559,4.264837362114779,0.12185249606042227
0.65,0.1,3.51,0.8556448180686973,4.278224090343486,0.1222349740098139
0.65,0.1,3.52,0.8583118746763312,4.291559373381656,0.12261598209661874
0.65,0.1,3.53,0.8609687412090734,4.304843706045367,0.12299553445843905
0.65,0.1,3.54,0.8636155150400158,4.318077575200078,0.12337364500571654
0.65,0.1,3.55,0.8662522919879474,4.3312614599397365,0.12375032742684963
0.65,0.1,3.56,0.8688791663521387,4.344395831760693,0.12412559519316267
0.65,0.1,3.57,0.8714962309461342,4.357481154730671,0.12449946156373345
0.65,0.1,3.58,0.8741035771305748,4.370517885652874,0.12487193959008212
0.65,0.1,3.59,0.8767012948450943,4.383506474225471,0.12524304212072776
0.65,0.1,3.6,0.8792894726393172,4.396447363196586,0.12561278180561675
0.65,0.1,3.61,0.8818681977029894,4.409340988514947,0.12598117110042706
0.65,0.1,3.62,0.8844375558952718,4.422187779476359,0.12634822227075312
0.65,0.1,3.63,0.8869976317732235,4.434988158866117,0.12671394739617478
0.65,0.1,3.64,0.8895485086195042,4.447742543097521,0.12707835837421488
0.65,0.1,3.65,0.8920902684693197,4.460451342346598,0.12744146692418853
0.65,0.1,3.66,0.8946229921366391,4.473114960683195,0.12780328459094845
0.65,0.1,3.67,0.8971467592397007,4.485733796198503,0.12816382274852867
0.65,0.1,3.68,0.8996616482258386,4.498308241129193,0.12852309260369124
0.65,0.1,3.69,0.9021677363956466,4.510838681978233,0.1288811051993781
0.65,0.1,3.7,0.904665099926502,4.523325499632509,0.12923787141807172
0.65,0.1,3.71,0.9071538138954712,4.535769069477356,0.12959340198506733
0.65,0.1,3.72,0.9096339523016137,4.548169761508068,0.1299477074716591
0.65,0.1,3.73,0.9121055880877098,4.560527940438549,0.13030079829824426
0.65,0.1,3.74,0.9145687931614215,4.572843965807107,0.13065268473734593
0.65,0.1,3.75,0.9170236384159155,4.585118192079578,0.13100337691655936
0.65,0.1,3.76,0.919470193749951,4.597350968749755,0.13135288482142157
0.65,0.1,3.77,0.9219085280874656,4.609542640437327,0.13170121829820938
0.65,0.1,3.78,0.9243387093966584,4.621693546983292,0.1320483870566655
0.65,0.1,3.79,0.9267608047085987,4.633804023542993,0.13239440067265695
0.65,0.1,3.8,0.929174880135368,4.645874400676839,0.13273926859076685
0.65,0.1,3.81,0.9315810008877495,4.6579050044387476,0.13308300012682137
0.65,0.1,3.82,0.9339792312924843,4.669896156462421,0.1334256044703549
0.65,0.1,3.83,0.936369634809098,4.68184817404549,0.133767090687014
0.65,0.1,3.84,0.9387522740463223,4.693761370231611,0.13410746772090318
0.65,0.1,3.85,0.941127210778113,4.705636053890565,0.1344467443968733
0.65,0.1,3.86,0.9434945059592807,4.717472529796403,0.13478492942275438
0.65,0.1,3.87,0.9458542197407482,4.729271098703741,0.13512203139153547
0.65,0.1,3.88,0.9482064114844417,4.741032057422208,0.13545805878349168
0.65,0.1,3.89,0.9505511397778275,4.752755698889137,0.13579301996826107
0.65,0.1,3.9,0.9528884624481041,4.76444231224052,0.136126923206872
0.65,0.1,3.91,0.9552184365760628,4.776092182880314,0.13645977665372325
0.65,0.1,3.92,0.9575411185096196,4.787705592548098,0.1367915883585171
0.65,0.1,3.93,0.9598565638770373,4.799282819385186,0.1371223662681482
0.65,0.1,3.94,0.9621648275998351,4.810824137999175,0.1374521182285479
0.65,0.1,3.95,0.9644659639054075,4.822329819527037,0.1377808519864868
0.65,0.1,3.96,0.966760026339345,4.833800131696725,0.138108575191335
0.65,0.1,3.97,0.9690470677774847,4.845235338887424,0.13843529539678354
0.65,0.1,3.98,0.9713271404376768,4.856635702188384,0.13876102006252525
0.65,0.1,3.99,0.9736002958912928,4.868001479456463,0.13908575655589897
0.65,0.1,4.0,0.9758665850744714,4.879332925372357,0.13940951215349592
0.65,0.1,4.01,0.9781260582991144,4.8906302914955715,0.13973229404273063
0.65,0.1,4.02,0.9803787652636364,4.901893826318182,0.14005410932337664
0.65,0.1,4.03,0.9826247550634802,4.913123775317401,0.1403749650090686
0.65,0.1,4.04,0.9848640762013959,4.9243203810069796,0.14069486802877085
0.65,0.1,4.05,0.9870967765974985,4.9354838829874925,0.14101382522821407
0.65,0.1,4.06,0.9893229035991032,4.946614517995516,0.14133184337130048
0.65,0.1,4.07,0.9915425039903515,4.957712519951757,0.14164892914147878
0.65,0.1,4.08,0.9937556240016233,4.968778120008117,0.14196508914308906
0.65,0.1,4.09,0.995962309318753,4.979811546593765,0.142280329902679
0.65,0.1,4.1,0.9981626050920427,4.990813025460213,0.14259465787029182
0.65,0.1,4.11,1.0003565559450909,5.001782779725454,0.14290807942072728
0.65,0.1,4.12,1.0025442059834244,5.012721029917122,0.14322060085477492
0.65,0.1,4.13,1.004725598802957,5.023627994014785,0.14353222840042243
0.65,0.1,4.14,1.0069007774982677,5.034503887491338,0.14384296821403825
0.65,0.1,4.15,1.0090697846707022,5.045348923353511,0.14415282638152888
0.65,0.1,4.16,1.0112326624363122,5.05616331218156,0.14446180891947316
0.65,0.1,4.17,1.0133894524336273,5.066947262168136,0.14476992177623246
0.65,0.1,4.18,1.0155401958312662,5.07770097915633,0.14507717083303803
0.65,0.1,4.19,1.0176849333353934,5.088424666676967,0.14538356190505622
0.65,0.1,4.2,1.0198237051970214,5.099118525985107,0.14568910074243163
0.65,0.1,4.21,1.0219565512191706,5.109782756095853,0.14599379303131008
0.65,0.1,4.22,1.0240835107638746,5.120417553819372,0.14629764439483922
0.65,0.1,4.23,1.0262046227590549,5.131023113795274,0.1466006603941507
0.65,0.1,4.24,1.0283199257052489,5.141599628526244,0.14690284652932126
0.65,0.1,4.25,1.0304294576822113,5.152147288411056,0.1472042082403159
0.65,0.1,4.26,1.0325332563553788,5.162666281776894,0.14750475090791126
0.65,0.1,4.27,1.0346313589822091,5.173156794911045,0.1478044798546013
0.65,0.1,4.28,1.0367238024183962,5.183619012091981,0.14810340034548516
0.65,0.1,4.29,1.0388106231239618,5.194053115619808,0.1484015175891374
0.65,0.1,4.3,1.0408918571692287,5.204459285846143,0.14869883673846124
0.65,0.1,4.31,1.0429675402406804,5.214837701203401,0.14899536289152576
0.65,0.1,4.32,1.045037707646703,5.225188538233515,0.14929110109238614
0.65,0.1,4.33,1.0471023943232192,5.235511971616096,0.14958605633188846
0.65,0.1,4.34,1.0491616348392159,5.245808174196079,0.14988023354845942
0.65,0.1,4.35,1.0512154634021613,5.256077317010806,0.1501736376288802
0.65,0.1,4.36,1.0532639138633249,5.266319569316624,0.15046627340904642
0.65,0.1,4.37,1.0553070197229923,5.2765350986149615,0.15075814567471318
0.65,0.1,4.38,1.057344814135584,5.286724070677919,0.15104925916222628
0.65,0.1,4.39,1.0593773299146774,5.296886649573387,0.15133961855923964
0.65,0.1,4.4,1.0614045995379344,5.307022997689672,0.1516292285054192
0.65,0.1,4.41,1.063426655151941,5.317133275759704,0.1519180935931344
0.65,0.1,4.42,1.065443528576949,5.327217642884745,0.15220621836813558
0.65,0.1,4.43,1.0674552513115396,5.337276256557698,0.15249360733021994
0.65,0.1,4.44,1.0694618545371972,5.347309272685986,0.15278026493388533
0.65,0.1,4.45,1.0714633691227955,5.357316845613977,0.15306619558897078
0.65,0.1,4.46,1.0734598256290098,5.367299128145048,0.1533514036612871
0.65,0.1,4.47,1.0754512543126433,5.377256271563216,0.15363589347323475
0.65,0.1,4.48,1.0774376851308776,5.387188425654387,0.1539196693044111
0.65,0.1,4.49,1.0794191477454447,5.397095738727223,0.15420273539220639
0.65,0.1,4.5,1.0813956715267272,5.406978357633636,0.1544850959323896
0.65,0.1,4.51,1.0833672855577838,5.416836427788919,0.1547667550796834
0.65,0.1,4.52,1.0853340186383018,5.426670093191508,0.15504771694832883
0.65,0.1,4.53,1.0872958992884807,5.436479496442403,0.1553279856126401
0.65,0.1,4.54,1.0892529557528499,5.446264778764249,0.15560756510754997
0.65,0.1,4.55,1.0912052160040124,5.456026080020062,0.15588645942914464
0.65,0.1,4.56,1.0931527077463317,5.465763538731658,0.15616467253519023
0.65,0.1,4.57,1.0950954584195483,5.475477292097741,0.15644220834564976
0.65,0.1,4.58,1.0970334952023342,5.485167476011671,0.1567190707431906
0.65,0.1,4.59,1.0989668450157881,5.49483422507894,0.156995263573684
0.65,0.1,4.6,1.1008955345268683,5.504477672634341,0.15727079064669547
0.65,0.1,4.61,1.1028195901517692,5.5140979507588455,0.15754565573596704
0.65,0.1,4.62,1.1047390380592355,5.523695190296177,0.15781986257989078
0.65,0.1,4.63,1.1066539041738248,5.533269520869124,0.15809341488197498
0.65,0.1,4.64,1.1085642141791132,5.542821070895566,0.15836631631130188
0.65,0.1,4.65,1.1104699935208442,5.55234996760422,0.15863857050297775
0.65,0.1,4.66,1.1123712674100275,5.561856337050137,0.15891018105857535
0.65,0.1,4.67,1.1142680608259867,5.571340304129933,0.15918115154656953
0.65,0.1,4.68,1.116160398519353,5.580801992596764,0.1594514855027647
0.65,0.1,4.69,1.1180483050150087,5.590241525075044,0.15972118643071553
0.65,0.1,4.7,1.1199318046149866,5.599659023074933,0.15999025780214096
0.65,0.1,4.71,1.1218109214013172,5.609054607006586,0.16025870305733103
0.65,0.1,4.72,1.1236856792388292,5.618428396194146,0.16052652560554703
0.65,0.1,4.73,1.125556101777907,5.6277805088895345,0.1607937288254153
0.65,0.1,4.74,1.1274222124572004,5.637111062286002,0.16106031606531435
0.65,0.1,4.75,1.1292840345062893,5.646420172531446,0.16132629064375562
0.65,0.1,4.76,1.131141590948311,5.655707954741554,0.1615916558497587
0.65,0.1,4.77,1.1329949046025367,5.664974523012683,0.16185641494321953
0.65,0.1,4.78,1.134843998086914,5.67421999043457,0.16212057115527342
0.65,0.1,4.79,1.1366888938205624,5.683444469102811,0.16238412768865176
0.65,0.1,4.8,1.1385296140262342,5.69264807013117,0.16264708771803346
0.65,0.1,4.81,1.1403661807327328,5.701830903663663,0.1629094543903904
0.65,0.1,4.82,1.142198615777294,5.71099307888647,0.16317123082532772
0.65,0.1,4.83,1.1440269408079284,5.7201347040396415,0.16343242011541834
0.65,0.1,4.84,1.1458511772857292,5.729255886428645,0.16369302532653274
0.65,0.1,4.85,1.1476713464871409,5.738356732435704,0.16395304949816297
0.65,0.1,4.86,1.1494874695061947,5.7474373475309735,0.1642124956437421
0.65,0.1,4.87,1.1512995672567086,5.756497836283542,0.16447136675095836
0.65,0.1,4.88,1.1531076604744508,5.765538302372254,0.1647296657820644
0.65,0.1,4.89,1.1549117697192746,5.774558848596373,0.16498739567418208
0.65,0.1,4.9,1.1567119153772167,5.783559576886083,0.1652445593396024
0.65,0.1,4.91,1.1585081176625631,5.792540588312815,0.16550115966608045
0.65,0.1,4.92,1.1603003966198828,5.8015019830994135,0.1657571995171261
0.65,0.1,4.93,1.1620887721260373,5.810443860630186,0.16601268173229106
0.65,0.1,4.94,1.1638732638921478,5.819366319460739,0.1662676091274497
0.65,0.1,4.95,1.1656538914655437,5.828269457327718,0.16652198449507766
0.65,0.1,4.96,1.167430674231673,5.837153371158364,0.1667758106045247
0.65,0.1,4.97,1.169203631415992,5.84601815707996,0.16702909020228457
0.65,0.1,4.98,1.170972782085818,5.854863910429089,0.16728182601225972
0.65,0.1,4.99,1.1727381451521621,5.863690725760811,0.16753402073602316
0.65,0.1,5.0,1.1744997393715289,5.872498696857644,0.16778567705307554
0.65,0.2,2.5,0.3588455608532219,1.7942278042661093,0.05126365155046027
0.65,0.2,2.51,0.3623778663451713,1.8118893317258562,0.05176826662073875
0.65,0.2,2.52,0.3658746063864385,1.8293730319321924,0.05226780091234835
0.65,0.2,2.53,0.36933679260144475,1.8466839630072236,0.05276239894306354
0.65,0.2,2.54,0.3727653892297503,1.8638269461487513,0.0532521984613929
0.65,0.2,2.55,0.37616131618069726,1.8808065809034862,0.05373733088295675
0.65,0.2,2.56,0.3795254518393377,1.8976272591966885,0.05421792169133396
0.65,0.2,2.57,0.3828586356479588,1.9142931782397938,0.05469409080685126
0.65,0.2,2.58,0.38616167048476335,1.9308083524238167,0.055165952926394764
0.65,0.2,2.59,0.38943532485885696,1.9471766242942847,0.055633617836979565
0.65,0.2,2.6,0.39268033493859106,1.9634016746929552,0.05609719070551301
0.65,0.2,2.61,0.39589740642846943,1.979487032142347,0.0565567723469242
0.65,0.2,2.62,0.39908721630822064,1.9954360815411032,0.05701245947260295
0.65,0.2,2.63,0.402250414446207,2.0112520722310347,0.057464344920886715
0.65,0.2,2.64,0.4053876250980957,2.0269381254904784,0.05791251787115653
0.65,0.2,2.65,0.40849944830061785,2.042497241503089,0.058357064042945404
0.65,0.2,2.66,0.41158646116924946,2.057932305846247,0.05879806588132135
0.65,0.2,2.67,0.4146492191077925,2.073246095538962,0.059235602729684644
0.65,0.2,2.68,0.41768825693705985,2.0884412846852993,0.059669750991008554
0.65,0.2,2.69,0.42070408994918285,2.103520449745914,0.060100584278454695
0.65,0.2,2.7,0.42369721489344114,2.1184860744672056,0.06052817355620588
0.65,0.2,2.71,0.42666811089898243,2.1333405544949122,0.06095258727128321
0.65,0.2,2.72,0.42961724033929877,2.148086201696494,0.06137389147704268
0.65,0.2,2.73,0.4325450496428893,2.1627252482144463,0.06179214994898419
0.65,0.2,2.74,0.4354519700541543,2.1772598502707714,0.062207424293450615
0.65,0.2,2.75,0.43833841834820164,2.191692091741008,0.06261977404974309
0.65,0.2,2.76,0.4412047975029359,2.2060239875146794,0.0630292567861337
0.65,0.2,2.77,0.444051497331507,2.220257486657535,0.06343592819021529
0.65,0.2,2.78,0.44687889507794515,2.234394475389726,0.06383984215399216
0.65,0.2,2.79,0.4496873559785604,2.2484367798928018,0.06424105085408006
0.65,0.2,2.8,0.4524772337914923,2.262386168957461,0.06463960482735605
0.65,0.2,2.81,0.4552488712965832,2.276244356482916,0.06503555304236903
0.65,0.2,2.82,0.4580026007675853,2.2900130038379265,0.0654289429667979
0.65,0.2,2.83,0.4607387444185551,2.3036937220927753,0.06581982063122216
0.65,0.2,2.84,0.46345761482613357,2.317288074130668,0.06620823068944766
0.65,0.2,2.85,0.46615951532929023,2.330797576646451,0.0665942164756129
0.65,0.2,2.86,0.4688447404079819,2.3442237020399093,0.06697782005828314
0.65,0.2,2.87,0.4715135760420723,2.3575678802103615,0.06735908229172462
0.65,0.2,2.88,0.4741663000517534,2.3708315002587668,0.0677380428645362
0.65,0.2,2.89,0.476803182420623,2.3840159121031146,0.06811474034580328
0.65,0.2,2.9,0.479424485602487,2.397122428012435,0.06848921222892672
0.65,0.2,2.91,0.4820304648128759,2.4101523240643794,0.06886149497326799
0.65,0.2,2.92,0.4846213683061992,2.4231068415309958,0.06923162404374274
0.65,0.2,2.93,0.4871974376393887,2.4359871881969433,0.0695996339484841
0.65,0.2,2.94,0.4897589079228351,2.4487945396141755,0.06996555827469073
0.65,0.2,2.95,0.4923060080593493,2.4615300402967466,0.0703294297227642
0.65,0.2,2.96,0.49483896097184815,2.474194804859241,0.07069128013883545
0.65,0.2,2.97,0.49735798382040397,2.4867899191020197,0.071051140545772
0.65,0.2,2.98,0.49986328820925857,2.4993164410462927,0.07140904117275122
0.65,0.2,2.99,0.5023550803843683,2.5117754019218412,0.07176501148348118
