topology,J,mu,seed_idx,collapsed,collapse_type,collapse_step,final_m_avg,final_W,final_m_std,intra_corr,inter_corr
watts_strogatz,0.5,80,19,0,none,-1,0.9999990000000003,2462.3628672587956,3.3306690738754696e-16,,
watts_strogatz,0.5,80,20,0,none,-1,0.9999990000000003,2484.6836102385637,3.3306690738754696e-16,,
watts_strogatz,0.5,80,21,0,none,-1,0.9955861846480633,2455.205435222992,1.1102230246251565e-16,,
watts_strogatz,0.5,80,22,0,none,-1,0.9999990000000003,2463.483814132241,3.3306690738754696e-16,,
watts_strogatz,0.5,80,23,0,none,-1,0.8454031194490438,2442.4937183439433,3.3306690738754696e-16,,
watts_strogatz,0.5,80,24,0,none,-1,0.9998469962471218,2487.258073381497,3.3306690738754696e-16,,
watts_strogatz,0.5,80,25,0,none,-1,0.9999290329781055,2483.6181633526344,3.3306690738754696e-16,,
watts_strogatz,0.5,80,26,0,none,-1,0.9988452559311481,2462.227938773029,2.220446049250313e-16,,
watts_strogatz,0.5,80,27,0,none,-1,0.9583197523044481,2462.5021437533073,1.1102230246251565e-16,,
watts_strogatz,0.5,80,28,0,none,-1,0.9999414952165373,2477.3809802446126,3.3306690738754696e-16,,
watts_strogatz,0.5,80,29,0,none,-1,0.9999990000000003,2479.3209224615152,3.3306690738754696e-16,,
watts_strogatz,0.5,80,30,0,none,-1,0.9999990000000003,2473.7227868726477,3.3306690738754696e-16,,
watts_strogatz,0.5,80,31,0,none,-1,0.9999990000000003,2470.966659562173,3.3306690738754696e-16,,
watts_strogatz,0.5,80,32,0,none,-1,0.9934119407659808,2477.31125784034,1.1102230246251565e-16,,
watts_strogatz,0.5,80,33,0,none,-1,0.9999990000000003,2425.9143538829835,3.3306690738754696e-16,,
watts_strogatz,0.5,80,34,0,none,-1,0.9999729200026155,2474.5619942998314,1.1102230246251565e-16,,
watts_strogatz,0.5,80,35,0,none,-1,0.9998509966476204,2459.0021905151825,3.3306690738754696e-16,,
watts_strogatz,0.5,80,36,0,none,-1,0.9999980433669541,2464.319273901559,3.3306690738754696e-16,,
watts_strogatz,0.5,80,37,0,none,-1,0.9983801391253065,2475.766752489606,3.3306690738754696e-16,,
watts_strogatz,0.5,80,38,0,none,-1,0.8752706991290998,2446.840616720088,1.1102230246251565e-16,,
watts_strogatz,0.5,80,39,0,none,-1,0.9999990000000003,2469.5284405757375,3.3306690738754696e-16,,
watts_strogatz,0.5,80,40,0,none,-1,0.998070698540186,2482.0212074051587,3.3306690738754696e-16,,
watts_strogatz,0.5,80,41,0,none,-1,0.9999990000000003,2472.9855950068854,3.3306690738754696e-16,,
watts_strogatz,0.5,80,42,0,none,-1,0.9745503794246524,2477.0447173268085,0.0,,
watts_strogatz,0.5,80,43,0,none,-1,0.9856439766163949,2450.430794395883,1.1102230246251565e-16,,
watts_strogatz,0.5,80,44,0,none,-1,0.9999990000000003,2485.0795024059234,3.3306690738754696e-16,,
watts_strogatz,0.5,80,45,0,none,-1,0.9999334375345709,2388.56659780377,1.1102230246251565e-16,,
watts_strogatz,0.5,80,46,0,none,-1,0.999448633337322,2471.7716292842674,0.0,,
watts_strogatz,0.5,80,47,0,none,-1,0.9999990000000003,2476.5692292347453,3.3306690738754696e-16,,
watts_strogatz,0.5,80,48,0,none,-1,0.9999990000000003,2465.956872502342,3.3306690738754696e-16,,
watts_strogatz,0.5,80,49,0,none,-1,0.9997185029930832,2485.3995412602108,1.1102230246251565e-16,,
watts_strogatz,0.5,100,0,0,none,-1,0.9998392910114453,3467.364092254504,1.1102230246251565e-16,,
watts_strogatz,0.5,100,1,0,none,-1,0.9999990000000003,3464.1280591111354,3.3306690738754696e-16,,
watts_strogatz,0.5,100,2,0,none,-1,0.9936118861228137,3454.530063611158,2.220446049250313e-16,,
watts_strogatz,0.5,100,3,0,none,-1,0.9398100680605791,3457.266135864038,1.1102230246251565e-16,,
watts_strogatz,0.5,100,4,0,none,-1,0.9999906265327693,3431.1245873712173,2.220446049250313e-16,,
watts_strogatz,0.5,100,5,0,none,-1,0.9903045093092632,3456.9354959818093,0.0,,
watts_strogatz,0.5,100,6,0,none,-1,0.8670234739377125,3461.8942341834304,0.0,,
watts_strogatz,0.5,100,7,0,none,-1,0.9502072208297961,3456.4955388446397,1.1102230246251565e-16,,
watts_strogatz,0.5,100,8,0,none,-1,0.9999990000000003,3415.5972581252404,3.3306690738754696e-16,,
watts_strogatz,0.5,100,9,0,none,-1,0.9525234979228187,3439.135903140158,2.220446049250313e-16,,
watts_strogatz,0.5,100,10,0,none,-1,0.6822315703605696,3458.718459188373,1.1102230246251565e-16,,
watts_strogatz,0.5,100,11,0,none,-1,0.9996363420380965,3456.504258174338,1.1102230246251565e-16,,
watts_strogatz,0.5,100,12,0,none,-1,0.9435289475140968,3461.0822638884047,2.220446049250313e-16,,
watts_strogatz,0.5,100,13,0,none,-1,0.9982113796461795,3392.972819882174,1.1102230246251565e-16,,
watts_strogatz,0.5,100,14,0,none,-1,0.9974761598761697,3458.913609824232,1.1102230246251565e-16,,
watts_strogatz,0.5,100,15,0,none,-1,0.7693906669090679,3463.275256597551,2.220446049250313e-16,,
watts_strogatz,0.5,100,16,0,none,-1,0.9999927989721354,3462.1888424385106,3.3306690738754696e-16,,
watts_strogatz,0.5,100,17,0,none,-1,0.9999990000000003,3472.9668139448745,3.3306690738754696e-16,,
watts_strogatz,0.5,100,18,0,none,-1,0.9999863374555054,3474.826666223712,1.1102230246251565e-16,,
watts_strogatz,0.5,100,19,0,none,-1,0.9344925475433334,3473.561710564224,2.220446049250313e-16,,
watts_strogatz,0.5,100,20,0,none,-1,0.9972256183032095,3478.311900268804,0.0,,
watts_strogatz,0.5,100,21,0,none,-1,0.9532343292450071,3477.50109684816,1.1102230246251565e-16,,
watts_strogatz,0.5,100,22,0,none,-1,0.9999990000000003,3467.7294993870087,3.3306690738754696e-16,,
watts_strogatz,0.5,100,23,0,none,-1,0.9999990000000003,3477.5528475096557,3.3306690738754696e-16,,
watts_strogatz,0.5,100,24,0,none,-1,0.9999990000000003,3457.3093607444935,3.3306690738754696e-16,,
watts_strogatz,0.5,100,25,0,none,-1,0.9995119863175099,3463.558256867457,1.1102230246251565e-16,,
watts_strogatz,0.5,100,26,0,none,-1,0.9999990000000003,3475.6308531995023,3.3306690738754696e-16,,
watts_strogatz,0.5,100,27,0,none,-1,0.9999990000000003,3470.4607004306026,3.3306690738754696e-16,,
watts_strogatz,0.5,100,28,0,none,-1,0.9999458116508068,3465.266100640862,1.1102230246251565e-16,,
watts_strogatz,0.5,100,29,0,none,-1,0.9999990000000003,3478.9088972261275,3.3306690738754696e-16,,
watts_strogatz,0.5,100,30,0,none,-1,0.9999990000000003,3464.1962849554216,3.3306690738754696e-16,,
