J,mult,seed_idx,collapsed,collapse_step,collapse_type,final_m,final_wealth
0.5,60,82,0,-1,0,0.999999,1482.3956960635269
0.5,60,83,0,-1,0,0.969160352168568,1445.428578265093
0.5,60,84,0,-1,0,0.8687531779543836,1476.8573751063182
0.5,60,85,0,-1,0,0.9922413619227917,1433.8008254794947
0.5,60,86,1,485,2,0.8938525180417342,1477.443788383084
0.5,60,87,0,-1,0,0.999999,1466.9423508680989
0.5,60,88,0,-1,0,0.999999,1465.2465442391056
0.5,60,89,0,-1,0,0.7316327978620792,1454.983389604859
0.5,60,90,0,-1,0,0.9999262632619333,1467.251319927685
0.5,60,91,0,-1,0,0.999843244404346,1441.1065911350152
0.5,60,92,0,-1,0,0.9508891731753418,1460.39262011463
0.5,60,93,0,-1,0,0.9992813661012012,1458.5934221600303
0.5,60,94,0,-1,0,0.9497101740913306,1466.2525387460414
0.5,60,95,0,-1,0,0.9996493909974382,1470.9281901563982
0.5,60,96,0,-1,0,0.9150623672128747,1468.561407916947
0.5,60,97,0,-1,0,0.7937728870430908,1472.549579399153
0.5,60,98,0,-1,0,0.9665179078144405,1467.5010293129772
0.5,60,99,0,-1,0,0.9954559023469893,1472.1826002169046
0.5,70,0,0,-1,0,0.9995651474053724,1953.0425736745067
0.5,70,1,0,-1,0,0.9551882451497734,1979.9780103045125
0.5,70,2,0,-1,0,0.999999,1979.0413454713266
0.5,70,3,0,-1,0,0.9999024600917806,1976.6186291240883
0.5,70,4,0,-1,0,0.999999,1980.74955731422
0.5,70,5,0,-1,0,0.9981110543714541,1967.267917432265
0.5,70,6,0,-1,0,0.9985056203544385,1975.5544147285566
0.5,70,7,0,-1,0,0.980477087202192,1951.8428106257973
0.5,70,8,0,-1,0,0.999999,1982.392714706353
0.5,70,9,0,-1,0,0.994153953042194,1978.211099998664
0.5,70,10,0,-1,0,0.9800882530074636,1975.495348781935
0.5,70,11,0,-1,0,0.9946516019456554,1971.74683228319
0.5,70,12,0,-1,0,0.9387348578183525,1950.2616660980398
0.5,70,13,0,-1,0,0.9998914257982716,1953.199245584317
0.5,70,14,0,-1,0,0.999999,1969.90734071959
0.5,70,15,0,-1,0,0.8527140341525259,1970.2123460547864
0.5,70,16,0,-1,0,0.9978308289994287,1967.479478774866
0.5,70,17,0,-1,0,0.999999,1974.7551543251016
0.5,70,18,0,-1,0,0.9999977047616814,1971.4456576229702
0.5,70,19,0,-1,0,0.9939292330872292,1973.5471583156818
0.5,70,20,0,-1,0,0.9999228883606887,1976.6267485021183
0.5,70,21,0,-1,0,0.9860273131755086,1966.3132870092381
0.5,70,22,0,-1,0,0.9994409671760333,1967.3050913991449
0.5,70,23,0,-1,0,0.999999,1984.5140497747009
0.5,70,24,0,-1,0,0.8257394952760392,1979.7018466439724
0.5,70,25,0,-1,0,0.9984953886592769,1979.9077064595865
0.5,70,26,0,-1,0,0.999999,1976.7558488497457
0.5,70,27,0,-1,0,0.999999,1975.300740142502
0.5,70,28,0,-1,0,0.999999,1965.0962404008392
0.5,70,29,0,-1,0,0.999999,1986.8984894124683
0.5,70,30,0,-1,0,0.999990717987978,1970.8613574759825
0.5,70,31,0,-1,0,0.999999,1973.0993083013143
0.5,70,32,0,-1,0,0.999999,1978.812502010296
0.5,70,33,0,-1,0,0.9976708025420689,1952.3701764634147
0.5,70,34,0,-1,0,0.999999,1979.5763356351026
0.5,70,35,0,-1,0,0.9996731527367486,1986.5360323631132
0.5,70,36,0,-1,0,0.9999494435034598,1977.8996540001986
0.5,70,37,0,-1,0,0.9988438519130153,1969.142830341993
0.5,70,38,0,-1,0,0.999999,1961.4830198526556
0.5,70,39,0,-1,0,0.999999,1963.4446390079722
0.5,70,40,0,-1,0,0.999999,1962.7272041496046
0.5,70,41,0,-1,0,0.9995303085871494,1980.1249359347448
0.5,70,42,0,-1,0,0.999999,1967.2190761620725
0.5,70,43,0,-1,0,0.9969182429715526,1974.3032469347643
0.5,70,44,0,-1,0,0.7799979694708753,1954.769109932142
0.5,70,45,0,-1,0,0.9974205743632688,1965.2507109033113
0.5,70,46,0,-1,0,0.8550086462274086,1981.060517342322
0.5,70,47,0,-1,0,0.9995599791872892,1976.9169528202058
0.5,70,48,0,-1,0,0.9976380705198142,1982.6359714996697
0.5,70,49,0,-1,0,0.999999,1972.549787472098
0.5,70,50,0,-1,0,0.9977417493545673,1982.8150413747746
0.5,70,51,0,-1,0,0.8591735760334354,1980.5354351646884
0.5,70,52,0,-1,0,0.9945460782952049,1978.9495849653988
0.5,70,53,0,-1,0,0.9999209392029589,1965.103658130818
0.5,70,54,0,-1,0,0.9273487967297277,1949.457394235657
0.5,70,55,0,-1,0,0.999999,1982.4910863834173
0.5,70,56,0,-1,0,0.9935279403867524,1966.7444303633379
0.5,70,57,0,-1,0,0.999999,1978.8900389097691
0.5,70,58,0,-1,0,0.8608626275557428,1971.611967380445
0.5,70,59,0,-1,0,0.9997618726434186,1955.225870165143
0.5,70,60,0,-1,0,0.999999,1974.5909547409465
0.5,70,61,0,-1,0,0.966977596248883,1968.4095359333494
0.5,70,62,0,-1,0,0.9742463723070999,1976.5942524000661
0.5,70,63,0,-1,0,0.9903581353015997,1934.234040774342
0.5,70,64,0,-1,0,0.999999,1974.3411791003577
0.5,70,65,0,-1,0,0.9501830407319066,1962.9994888067672
0.5,70,66,0,-1,0,0.999999,1979.684354880862
0.5,70,67,0,-1,0,0.999203581619983,1973.0931871512414
0.5,70,68,0,-1,0,0.999999,1959.5642512529596
0.5,70,69,0,-1,0,0.999999,1978.7458121192878
0.5,70,70,0,-1,0,0.999999,1969.6921394572269
0.5,70,71,0,-1,0,0.999999,1969.5858253455453
0.5,70,72,0,-1,0,0.999999,1988.963298054387
0.5,70,73,0,-1,0,0.999999,1969.789048067759
0.5,70,74,0,-1,0,0.999975050656897,1972.6836828830255
0.5,70,75,0,-1,0,0.999999,1938.2477404246529
0.5,70,76,0,-1,0,0.999999,1983.6901353294334
0.5,70,77,0,-1,0,0.999999,1963.6778758770643
0.5,70,78,0,-1,0,0.9999255818274845,1981.9003364728476
0.5,70,79,0,-1,0,0.999999,1933.3804775298981
0.5,70,80,0,-1,0,0.9983490830641736,1983.6612947193119
0.5,70,81,0,-1,0,0.9975264823608928,1985.4802361271352
0.5,70,82,0,-1,0,0.9937809330859088,1981.4377655245828
0.5,70,83,0,-1,0,0.999999,1980.4090145126117
0.5,70,84,0,-1,0,0.8384567577252946,1958.153670688591
0.5,70,85,0,-1,0,0.9695615910030917,1955.9450723900354
0.5,70,86,0,-1,0,0.999999,1983.6906733400785
0.5,70,87,0,-1,0,0.9921341585629856,1980.7667831891206
0.5,70,88,0,-1,0,0.9999569960642699,1972.1560434384864
0.5,70,89,0,-1,0,0.9100985180954164,1984.5558581832668
0.5,70,90,0,-1,0,0.9996776195128904,1972.767521183294
0.5,70,91,0,-1,0,0.999999,1979.584663661728
0.5,70,92,0,-1,0,0.999763605140636,1959.2878646465015
0.5,70,93,0,-1,0,0.999999,1978.830859059526
0.5,70,94,0,-1,0,0.9972626081556205,1950.4802297396482
0.5,70,95,0,-1,0,0.7863392721177915,1955.658017943605
0.5,70,96,0,-1,0,0.9999778734227317,1969.3588176364035
0.5,70,97,0,-1,0,0.999999,1940.1771077730618
0.5,70,98,0,-1,0,0.9999069614919555,1975.703049862115
0.5,70,99,0,-1,0,0.999999,1967.9688069015883
0.5,80,0,0,-1,0,0.9290980142717741,2476.0501494903447
0.5,80,1,0,-1,0,0.9952764932933256,2472.980615458773
0.5,80,2,0,-1,0,0.999999,2451.276524337669
0.5,80,3,0,-1,0,0.9816935744042241,2486.422264468704
0.5,80,4,0,-1,0,0.9998108965011926,2468.1112757452347
0.5,80,5,0,-1,0,0.9998639596836871,2481.1386348721862
0.5,80,6,0,-1,0,0.999999,2466.2944734292037
0.5,80,7,0,-1,0,0.9917356682937278,2468.1770679394162
0.5,80,8,0,-1,0,0.9987078596394025,2469.5747742036447
0.5,80,9,0,-1,0,0.999999,2458.27734363408
0.5,80,10,0,-1,0,0.9998764101017558,2480.409900534289
0.5,80,11,0,-1,0,0.999999,2474.689353364394
0.5,80,12,0,-1,0,0.999999,2483.862898853398
0.5,80,13,0,-1,0,0.9994940435047669,2460.0143218683743
0.5,80,14,0,-1,0,0.999999,2477.3305420032334
0.5,80,15,0,-1,0,0.9925572335296483,2473.6113095444002
0.5,80,16,0,-1,0,0.9998799281721644,2476.898737604903
0.5,80,17,0,-1,0,0.999999,2474.2735478684913
0.5,80,18,0,-1,0,0.9999930994022558,2477.5495186553358
0.5,80,19,0,-1,0,0.9998488572948113,2466.003789479967
0.5,80,20,0,-1,0,0.999999,2464.877483485396
0.5,80,21,0,-1,0,0.9949387305749148,2465.5141833292837
0.5,80,22,0,-1,0,0.999999,2469.200341075849
0.5,80,23,0,-1,0,0.9999790000955362,2453.547031593116
0.5,80,24,0,-1,0,0.999999,2466.584024798159
0.5,80,25,0,-1,0,0.9993939877022565,2470.401858329005
0.5,80,26,0,-1,0,0.9682716560003939,2455.1469074870665
0.5,80,27,0,-1,0,0.9996129180362721,2483.2152130558643
0.5,80,28,0,-1,0,0.999999,2478.0404891518933
0.5,80,29,0,-1,0,0.999999,2452.2797264294154
0.5,80,30,0,-1,0,0.9928600692743845,2482.8746731324454
0.5,80,31,0,-1,0,0.9505349455102872,2483.332222329272
0.5,80,32,0,-1,0,0.999999,2480.8163277967274
0.5,80,33,0,-1,0,0.999999,2464.839065523276
0.5,80,34,0,-1,0,0.999999,2481.4073426634213
0.5,80,35,0,-1,0,0.999999,2426.2020446185197
0.5,80,36,0,-1,0,0.9995316494828201,2475.173238287197
0.5,80,37,0,-1,0,0.8977477195164298,2466.0506009174496
0.5,80,38,0,-1,0,0.990782445310447,2475.909657412872
0.5,80,39,0,-1,0,0.9998421106723784,2455.991016721152
0.5,80,40,0,-1,0,0.8661167170505711,2464.2812185324497
0.5,80,41,0,-1,0,0.999999,2474.6515830408616
0.5,80,42,0,-1,0,0.9998502226266301,2471.7713745544766
0.5,80,43,0,-1,0,0.999999,2398.7363991611296
0.5,80,44,0,-1,0,0.9998750602126616,2450.6787638401597
0.5,80,45,0,-1,0,0.999999,2474.4734011942905
0.5,80,46,0,-1,0,0.9982136216315688,2442.059188636691
0.5,80,47,0,-1,0,0.9999292968012942,2457.3584067346615
0.5,80,48,0,-1,0,0.9681716590049814,2475.4616183180406
0.5,80,49,0,-1,0,0.9560574892189363,2478.6123263298055
0.5,80,50,0,-1,0,0.999999,2488.3226486066937
0.5,80,51,0,-1,0,0.999999,2482.8546166642227
0.5,80,52,0,-1,0,0.9809441129409698,2480.9374934707444
0.5,80,53,0,-1,0,0.999999,2482.328372046144
0.5,80,54,0,-1,0,0.999999,2442.0220093165008
0.5,80,55,0,-1,0,0.998325056663828,2475.9802029217826
0.5,80,56,0,-1,0,0.9998426663639238,2479.8638511965537
0.5,80,57,0,-1,0,0.9480143637619038,2474.0994061779616
0.5,80,58,0,-1,0,0.999999,2456.02513400653
0.5,80,59,0,-1,0,0.9854664612057362,2445.5671843040154
0.5,80,60,0,-1,0,0.999999,2442.8246303149404
0.5,80,61,0,-1,0,0.9973046399136256,2480.9679079728853
0.5,80,62,0,-1,0,0.999999,2468.5141635254645
0.5,80,63,0,-1,0,0.999999,2434.1738016314875
0.5,80,64,0,-1,0,0.999999,2486.964008084473
0.5,80,65,0,-1,0,0.999999,2458.746906885081
0.5,80,66,0,-1,0,0.999999,2480.4920185552614
0.5,80,67,0,-1,0,0.9953268594061584,2470.76748026338
0.5,80,68,0,-1,0,0.998928585047125,2478.3225048658637
0.5,80,69,0,-1,0,0.995933733195278,2453.972909957801
0.5,80,70,0,-1,0,0.9945821719616812,2460.8970084774737
0.5,80,71,0,-1,0,0.999254038385378,2469.665615552078
0.5,80,72,0,-1,0,0.9988581459040173,2484.987443256958
0.5,80,73,0,-1,0,0.999999,2478.7794888771864
0.5,80,74,0,-1,0,0.999999,2468.6781263051616
0.5,80,75,0,-1,0,0.999999,2473.9282805369953
0.5,80,76,0,-1,0,0.999999,2488.036750639021
0.5,80,77,0,-1,0,0.9991887567828336,2454.3381497274
0.5,80,78,0,-1,0,0.999999,2450.810153166647
0.5,80,79,0,-1,0,0.999999,2455.735163541991
0.5,80,80,0,-1,0,0.9476534045372359,2474.9357857291593
0.5,80,81,0,-1,0,0.999999,2459.795132796449
0.5,80,82,0,-1,0,0.9998568007314383,2465.926687031929
0.5,80,83,0,-1,0,0.9947362265475316,2463.6354226935073
0.5,80,84,0,-1,0,0.9098311739197344,2403.9543151217445
0.5,80,85,0,-1,0,0.999999,2440.059602234962
0.5,80,86,0,-1,0,0.999999,2484.398964320448
0.5,80,87,0,-1,0,0.9999452666237946,2468.9984693892293
0.5,80,88,0,-1,0,0.9955763548673777,2459.5623181020123
0.5,80,89,0,-1,0,0.9957027756557586,2453.9943725483654
0.5,80,90,0,-1,0,0.999999,2473.8642628364914
0.5,80,91,0,-1,0,0.9988151041348615,2472.0230189893464
0.5,80,92,0,-1,0,0.9997197651157941,2478.7300804357574
0.5,80,93,0,-1,0,0.999999,2469.0595707686566
0.5,80,94,0,-1,0,0.999999,2477.8525611321597
0.5,80,95,0,-1,0,0.999999,2443.4020348567888
0.5,80,96,0,-1,0,0.9818764638981603,2472.0130364072274
0.5,80,97,0,-1,0,0.99991038497627,2448.162254115714
0.5,80,98,0,-1,0,0.999999,2463.903549558495
0.5,80,99,0,-1,0,0.9998953657952724,2473.4229901423137
0.5,90,0,0,-1,0,0.9997292042562459,2962.930849445721
0.5,90,1,0,-1,0,0.9988505640555619,2955.652166187838
0.5,90,2,0,-1,0,0.9998685860826467,2961.386768403739
0.5,90,3,0,-1,0,0.999999,2945.052335258695
0.5,90,4,0,-1,0,0.993520905836461,2988.2063924820113
0.5,90,5,0,-1,0,0.9999306595543839,2966.104011539733
0.5,90,6,0,-1,0,0.9829970789213164,2967.043569562787
0.5,90,7,0,-1,0,0.999999,2962.653606340973
0.5,90,8,0,-1,0,0.999999,2971.6379840823292
0.5,90,9,0,-1,0,0.9999562872579467,2962.7632395346222
0.5,90,10,0,-1,0,0.999999,2953.3762807781973
0.5,90,11,0,-1,0,0.9989907410611237,2980.168836477988
0.5,90,12,0,-1,0,0.9987968704790263,2964.678346402193
0.5,90,13,0,-1,0,0.999999,2975.753400886352
0.5,90,14,0,-1,0,0.999999,2954.7989523783253
0.5,90,15,0,-1,0,0.999999,2956.8184487574395
0.5,90,16,0,-1,0,0.9999157364455475,2985.375580323934
0.5,90,17,0,-1,0,0.9654614674051226,2939.8126791301756
0.5,90,18,0,-1,0,0.9989026815629053,2931.7165922582826
0.5,90,19,0,-1,0,0.9982258575284388,2979.404706031916
0.5,90,20,0,-1,0,0.999999,2978.5750035745955
0.5,90,21,0,-1,0,0.9997161541586105,2978.668031891348
0.5,90,22,0,-1,0,0.999999,2964.4841958326506
0.5,90,23,0,-1,0,0.999999,2971.651152594092
0.5,90,24,0,-1,0,0.9979460176394102,2957.34886949037
0.5,90,25,0,-1,0,0.999999,2968.2978120574508
0.5,90,26,0,-1,0,0.999999,2969.1171125010237
0.5,90,27,0,-1,0,0.999999,2973.2475455226945
0.5,90,28,0,-1,0,0.999999,2961.9861815408667
0.5,90,29,0,-1,0,0.9454682859333273,2966.077216360101
0.5,90,30,0,-1,0,0.7733499419909673,2977.9116787347407
0.5,90,31,0,-1,0,0.9998152546370558,2976.3494415786035
0.5,90,32,0,-1,0,0.9999628768637375,2959.9251330623324
0.5,90,33,0,-1,0,0.8264546124684571,2967.5862434082887
0.5,90,34,0,-1,0,0.9998551343689562,2977.367620150679
0.5,90,35,0,-1,0,0.9101551912631846,2882.6639570829425
0.5,90,36,0,-1,0,0.9996693978483173,2949.0002383142864
0.5,90,37,0,-1,0,0.9991830544227275,2966.9704407696163
0.5,90,38,0,-1,0,0.9989509354108972,2951.7776723130487
0.5,90,39,0,-1,0,0.9998677706766452,2987.7354250176027
0.5,90,40,0,-1,0,0.999999,2970.1513483317494
0.5,90,41,0,-1,0,0.999999,2984.860066262458
0.5,90,42,0,-1,0,0.998336513852462,2973.0933442866326
0.5,90,43,0,-1,0,0.988385172794998,2965.088059007926
0.5,90,44,0,-1,0,0.9999524426410816,2971.7167344280037
0.5,90,45,0,-1,0,0.999999,2915.841852795358
0.5,90,46,0,-1,0,0.999999,2956.325670215402
0.5,90,47,0,-1,0,0.999999,2930.0054804241195
0.5,90,48,0,-1,0,0.999999,2954.6983409981713
0.5,90,49,0,-1,0,0.9998391954600802,2973.7292206390384
0.5,90,50,0,-1,0,0.984567888573224,2957.699938705127
0.5,90,51,0,-1,0,0.999866713162921,2952.0418318481597
0.5,90,52,0,-1,0,0.9998245605818243,2985.3327995333166
0.5,90,53,0,-1,0,0.9990237687925494,2966.326439199018
0.5,90,54,0,-1,0,0.9993340879924045,2974.4910586253013
0.5,90,55,0,-1,0,0.999999,2967.6784165220997
0.5,90,56,0,-1,0,0.9566307401226127,2962.3678041351654
0.5,90,57,0,-1,0,0.9999357633822425,2981.24574822217
0.5,90,58,0,-1,0,0.999999,2966.507245835048
0.5,90,59,0,-1,0,0.9999341923361573,2968.17946787498
0.5,90,60,0,-1,0,0.4688621908670748,2916.6718061834963
0.5,90,61,0,-1,0,0.999999,2946.9487466385626
0.5,90,62,0,-1,0,0.7851810863677082,2960.9768045924584
0.5,90,63,0,-1,0,0.9891718345327386,2904.269894705222
0.5,90,64,0,-1,0,0.9995099393451716,2963.54002851897
0.5,90,65,0,-1,0,0.999999,2975.001443660957
0.5,90,66,0,-1,0,0.9996310877631763,2970.1668571438363
0.5,90,67,0,-1,0,0.999999,2955.9109457580594
0.5,90,68,0,-1,0,0.999999,2925.7301259314477
0.5,90,69,0,-1,0,0.998865931739612,2934.395457381486
0.5,90,70,0,-1,0,0.999999,2980.8448022669127
0.5,90,71,0,-1,0,0.9986227353923663,2965.3213863304454
0.5,90,72,0,-1,0,0.999999,2980.2366518892736
0.5,90,73,0,-1,0,0.999999,2977.9094241494686
0.5,90,74,0,-1,0,0.999999,2946.0859250442218
0.5,90,75,0,-1,0,0.9999199453739892,2978.3309156223995
0.5,90,76,0,-1,0,0.999999,2936.3072650126246
0.5,90,77,0,-1,0,0.999999,2973.69293472257
0.5,90,78,0,-1,0,0.999999,2972.522403494408
0.5,90,79,0,-1,0,0.9986158558891078,2968.8576141489243
0.5,90,80,0,-1,0,0.9983025200986435,2945.3085276547026
0.5,90,81,0,-1,0,0.999999,2972.709360702069
0.5,90,82,0,-1,0,0.9965651366474106,2985.1748981748706
0.5,90,83,0,-1,0,0.999999,2973.9653452908706
0.5,90,84,0,-1,0,0.9998915011954818,2972.593119281118
0.5,90,85,0,-1,0,0.9998993672771052,2970.8264681538362
0.5,90,86,0,-1,0,0.9971716485839315,2973.490883614514
0.5,90,87,0,-1,0,0.999999,2973.508888528923
0.5,90,88,0,-1,0,0.999999,2946.676503644754
0.5,90,89,0,-1,0,0.999999,2973.024652384429
0.5,90,90,0,-1,0,0.999999,2973.4145084502775
0.5,90,91,0,-1,0,0.9701308047425381,2978.65361427344
0.5,90,92,0,-1,0,0.999999,2979.597045108463
0.5,90,93,0,-1,0,0.999999,2975.5633213779024
0.5,90,94,0,-1,0,0.999999,2967.0159991762325
0.5,90,95,0,-1,0,0.9976807925389292,2971.9274919704158
0.5,90,96,0,-1,0,0.999999,2984.0377496637966
0.5,90,97,0,-1,0,0.9868184556769098,2955.348690128793
0.5,90,98,0,-1,0,0.999999,2969.77501847245
0.5,90,99,0,-1,0,0.872265898266584,2923.2539691127804
0.5,100,0,0,-1,0,0.9956474502684052,3466.956630063117
0.5,100,1,0,-1,0,0.999999,3456.8013218333467
0.5,100,2,0,-1,0,0.9999207245854242,3425.762514174179
0.5,100,3,0,-1,0,0.999999,3480.0998495832105
0.5,100,4,0,-1,0,0.999999,3453.0119225180283
0.5,100,5,0,-1,0,0.8899121143833244,3474.0753194670706
0.5,100,6,0,-1,0,0.999999,3413.83382148131
0.5,100,7,0,-1,0,0.999999,3441.815478349655
0.5,100,8,0,-1,0,0.999886989950708,3464.376079127857
0.5,100,9,0,-1,0,0.999999,3482.7350489390838
0.5,100,10,0,-1,0,0.9746799731082875,3447.3924928710653
0.5,100,11,0,-1,0,0.999999,3461.6389758664645
0.5,100,12,0,-1,0,0.9998555489536132,3471.276260056059
0.5,100,13,0,-1,0,0.8995596550779057,3446.3170482387836
0.5,100,14,0,-1,0,0.9999977518539742,3452.0761812369597
0.5,100,15,0,-1,0,0.9999522445071355,3478.5564433103846
0.5,100,16,0,-1,0,0.999999,3474.9538434171595
0.5,100,17,0,-1,0,0.9963198891952786,3452.044775323416
0.5,100,18,0,-1,0,0.999999,3427.4935163182176
0.5,100,19,0,-1,0,0.9999672680327694,3416.4188321482657
0.5,100,20,0,-1,0,0.9999417135557102,3473.084544766195
0.5,100,21,0,-1,0,0.9980339376385029,3479.047633783939
0.5,100,22,0,-1,0,0.999999,3478.381337903502
0.5,100,23,0,-1,0,0.9959432934992902,3404.172953555813
0.5,100,24,0,-1,0,0.9984766474384311,3458.0828852099135
0.5,100,25,0,-1,0,0.999092602902995,3460.373636221528
0.5,100,26,0,-1,0,0.928869727258682,3471.7703027439866
0.5,100,27,0,-1,0,0.9597262950586715,3486.7213640389796
0.5,100,28,0,-1,0,0.5855313269646701,3470.154977064132
0.5,100,29,0,-1,0,0.9973542296808952,3422.9921951164433
0.5,100,30,0,-1,0,0.6618777095490936,3453.67925584572
0.5,100,31,0,-1,0,0.999999,3451.3180679664497
0.5,100,32,0,-1,0,0.8357951992285846,3451.8962641410567
0.5,100,33,0,-1,0,0.9547086888651969,3438.788635653282
0.5,100,34,0,-1,0,0.999999,3445.6799757842396
0.5,100,35,0,-1,0,0.9994378136008002,3448.3665922566943
0.5,100,36,0,-1,0,0.9965152502973885,3446.2475981569455
0.5,100,37,0,-1,0,0.999999,3479.8767392343293
0.5,100,38,0,-1,0,0.9998167741365681,3451.204211431012
0.5,100,39,0,-1,0,0.999999,3446.8075702888823
0.5,100,40,0,-1,0,0.999925825202045,3472.603032226807
0.5,100,41,0,-1,0,0.9988923735721177,3467.3859884191957
0.5,100,42,0,-1,0,0.999999,3483.877731465936
0.5,100,43,0,-1,0,0.999999,3455.1965354660483
0.5,100,44,0,-1,0,0.9887777385812199,3478.1185814155547
0.5,100,45,0,-1,0,0.999999,3463.558014318384
0.5,100,46,0,-1,0,0.8788825431100891,3456.684054590334
0.5,100,47,0,-1,0,0.999999,3448.9900609338288
0.5,100,48,0,-1,0,0.9954280053996901,3474.118189758579
0.5,100,49,0,-1,0,0.999999,3441.269583412621
0.5,100,50,0,-1,0,0.999999,3454.536041852701
0.5,100,51,0,-1,0,0.9817595011987256,3451.1238528611843
0.5,100,52,0,-1,0,0.9919047348150591,3467.523736654902
0.5,100,53,0,-1,0,0.9997335784014746,3430.4962714733356
0.5,100,54,0,-1,0,0.999999,3460.767781821952
0.5,100,55,0,-1,0,0.999999,3469.0330045347237
0.5,100,56,0,-1,0,0.999999,3482.9432454911575
0.5,100,57,0,-1,0,0.9997701916115125,3418.305294813489
0.5,100,58,0,-1,0,0.999999,3448.1470423023284
0.5,100,59,0,-1,0,0.9964553268011931,3475.3362177746494
0.5,100,60,0,-1,0,0.9998558161987948,3410.8464874516058
0.5,100,61,0,-1,0,0.7856156694042132,3468.694453658272
0.5,100,62,0,-1,0,0.999999,3477.3078652321906
0.5,100,63,0,-1,0,0.999999,3440.5992508151826
0.5,100,64,0,-1,0,0.9998597222084457,3477.0741047858746
0.5,100,65,0,-1,0,0.9990898735888653,3430.3010269249035
0.5,100,66,0,-1,0,0.999999,3462.4557250881253
0.5,100,67,0,-1,0,0.999999,3472.990218609102
0.5,100,68,0,-1,0,0.9862421069780314,3462.587538152583
0.5,100,69,0,-1,0,0.9664434944062436,3481.390634670091
0.5,100,70,0,-1,0,0.9906880409435219,3470.831497419569
0.5,100,71,0,-1,0,0.9926686173977459,3440.2197445386546
0.5,100,72,0,-1,0,0.9997136875572176,3484.9156044632546
0.5,100,73,0,-1,0,0.9997959628843495,3466.3701355566764
0.5,100,74,0,-1,0,0.9999146534501578,3471.109661239824
0.5,100,75,0,-1,0,0.9999045208871574,3418.756115554356
0.5,100,76,0,-1,0,0.9997910946423703,3444.5637985004355
0.5,100,77,0,-1,0,0.9785019983112287,3451.6754235298463
0.5,100,78,0,-1,0,0.9997353112774363,3477.544691419671
0.5,100,79,0,-1,0,0.999999,3445.3815673980644
0.5,100,80,0,-1,0,0.9999256598446656,3455.882021652938
0.5,100,81,0,-1,0,0.999999,3456.8354157658537
0.5,100,82,0,-1,0,0.9803499370527442,3479.5247558066426
0.5,100,83,0,-1,0,0.8244385132600954,3469.952957931945
0.5,100,84,0,-1,0,0.8365752303944725,3445.9632212229353
0.5,100,85,0,-1,0,0.999999,3473.3778618564206
0.5,100,86,0,-1,0,0.946952521155275,3467.202149165279
0.5,100,87,0,-1,0,0.999999,3485.675491756419
0.5,100,88,0,-1,0,0.6996987326531489,3449.361645360732
0.5,100,89,0,-1,0,0.9974424748607262,3387.7192692426015
0.5,100,90,0,-1,0,0.9895428702985533,3469.764474431418
0.5,100,91,0,-1,0,0.999999,3455.024329214764
0.5,100,92,0,-1,0,0.9989838701186812,3473.2688801087784
0.5,100,93,0,-1,0,0.937640175090303,3468.3758136907104
0.5,100,94,0,-1,0,0.999999,3452.1160634156677
0.5,100,95,0,-1,0,0.7553604082116148,3425.3842683510416
0.5,100,96,0,-1,0,0.999999,3461.9704188281344
0.5,100,97,0,-1,0,0.9998599304096857,3475.599517666381
0.5,100,98,0,-1,0,0.9962186013763377,3445.5959216146816
0.5,100,99,0,-1,0,0.9998134943297609,3474.593737423249
1.0,20,0,1,302,2,0.542197858836222,0.0
1.0,20,1,1,287,2,-0.3630347833452894,0.0
1.0,20,2,1,323,3,0.44828771380177873,0.0
1.0,20,3,1,294,2,-0.09200241614429906,0.0
1.0,20,4,1,290,3,0.3735178239487226,0.0
1.0,20,5,1,273,3,-0.4156344382412585,0.0
1.0,20,6,1,276,3,0.07254252455676254,0.0
1.0,20,7,1,311,2,0.6166136383882215,0.0
1.0,20,8,1,282,3,0.22190016682573638,0.0
1.0,20,9,1,278,3,-0.5731184598909189,0.0
1.0,20,10,1,296,2,-0.7736963052035877,0.0
1.0,20,11,1,294,2,-0.7396481107791975,0.0
1.0,20,12,1,312,3,-0.7900936395097385,0.0
1.0,20,13,1,282,2,0.3033687833969889,0.0
1.0,20,14,1,290,3,-0.20030459697097797,0.0
1.0,20,15,1,295,3,-0.9240558904536342,0.0
1.0,20,16,1,289,3,0.1697238619612239,0.0
1.0,20,17,1,285,3,-0.17008820983865724,0.0
1.0,20,18,1,316,3,0.5357943994100879,0.0
1.0,20,19,1,291,3,0.17330346440540684,0.0
1.0,20,20,1,291,3,0.45321313643778705,0.0
1.0,20,21,1,296,2,0.22045997655461644,0.0
1.0,20,22,1,273,3,0.19648206196043957,0.0
1.0,20,23,1,297,2,0.6680301421444218,0.0
1.0,20,24,1,306,3,-0.4140877190732583,0.0
1.0,20,25,1,298,3,0.0028901676278499377,0.0
1.0,20,26,1,301,3,0.27629328443279727,0.0
1.0,20,27,1,277,3,0.5797782217341458,0.0
1.0,20,28,1,310,3,-0.08516700471547932,0.0
1.0,20,29,1,280,3,0.7403857746606994,0.0
1.0,20,30,1,304,3,-0.40217053197037045,0.0
1.0,20,31,1,278,2,0.24838136231208024,0.0
1.0,20,32,1,293,2,0.024679476349892576,0.0
1.0,20,33,1,271,2,0.7314721419009756,0.0
1.0,20,34,1,287,3,0.294145138560777,0.0
