J,mu,seed,collapsed,collapse_type,collapse_step,final_m,final_W,condition,alpha
4.5,50,41,0,0,-1,0.9999170451699716,981.2935055917537,active_coupling,1.0
4.5,50,42,0,0,-1,0.9511550899498817,972.4911671556916,active_coupling,1.0
4.5,50,43,0,0,-1,0.999999,986.9152295146957,active_coupling,1.0
4.5,50,44,0,0,-1,0.999999,985.4742972959714,active_coupling,1.0
4.5,50,45,0,0,-1,0.999999,985.635143663876,active_coupling,1.0
4.5,50,46,0,0,-1,0.9336645582321536,969.6455935433469,active_coupling,1.0
4.5,50,47,0,0,-1,0.999999,984.8181968106536,active_coupling,1.0
4.5,50,48,0,0,-1,0.999999,955.232872700045,active_coupling,1.0
4.5,50,49,0,0,-1,0.9997306152506031,977.1068653967845,active_coupling,1.0
4.5,50,50,0,0,-1,0.999999,990.6738160891584,active_coupling,1.0
4.5,50,51,0,0,-1,0.999999,971.7493031888599,active_coupling,1.0
4.5,50,52,0,0,-1,0.999999,986.052758017402,active_coupling,1.0
4.5,50,53,0,0,-1,0.999999,978.8855340497498,active_coupling,1.0
4.5,50,54,0,0,-1,0.99224680838617,976.6753993210568,active_coupling,1.0
4.5,50,55,0,0,-1,0.999999,968.5472815853333,active_coupling,1.0
4.5,50,56,0,0,-1,0.9998908158360564,982.5096335185881,active_coupling,1.0
4.5,50,57,0,0,-1,0.999999,956.2702850779203,active_coupling,1.0
4.5,50,58,0,0,-1,0.9503113385536652,990.1788602693584,active_coupling,1.0
4.5,50,59,0,0,-1,0.9910287395767657,985.8715769528072,active_coupling,1.0
4.5,50,60,0,0,-1,0.999999,967.7560674624312,active_coupling,1.0
4.5,50,61,0,0,-1,0.9999966218590328,985.0968629119809,active_coupling,1.0
4.5,50,62,0,0,-1,0.9817023361589945,984.3928013349667,active_coupling,1.0
4.5,50,63,0,0,-1,0.999999,984.3623264972709,active_coupling,1.0
4.5,50,64,0,0,-1,0.999999,983.8643510892514,active_coupling,1.0
4.5,50,65,0,0,-1,0.9555788999845235,977.9075734129154,active_coupling,1.0
4.5,50,66,0,0,-1,0.9963290372078479,978.5719711980165,active_coupling,1.0
4.5,50,67,1,1,279,0.9998232742122096,984.4344121753135,active_coupling,1.0
4.5,50,68,0,0,-1,0.9999899401544255,973.3635776120196,active_coupling,1.0
4.5,50,69,0,0,-1,0.9999644720306843,989.6290484921901,active_coupling,1.0
4.5,50,70,0,0,-1,0.9980934332375003,972.2427030977549,active_coupling,1.0
4.5,50,71,0,0,-1,0.999812807797166,983.114987004503,active_coupling,1.0
4.5,50,72,0,0,-1,0.9999354354408736,985.3783178001514,active_coupling,1.0
4.5,50,73,0,0,-1,0.999846122682206,965.2867791450503,active_coupling,1.0
4.5,50,74,0,0,-1,0.5907898402463315,964.3019276649828,active_coupling,1.0
4.5,50,75,0,0,-1,0.9971612357507379,981.452882489109,active_coupling,1.0
4.5,50,76,0,0,-1,0.939831319160383,982.3239267230657,active_coupling,1.0
4.5,50,77,0,0,-1,0.9996928916491028,974.2253215354522,active_coupling,1.0
4.5,50,78,0,0,-1,0.8223920746015243,975.9638864792471,active_coupling,1.0
4.5,50,79,0,0,-1,0.999999,984.469071221638,active_coupling,1.0
4.5,50,80,0,0,-1,0.999999,984.3432575558829,active_coupling,1.0
4.5,50,81,0,0,-1,0.999999,988.0918960776318,active_coupling,1.0
4.5,50,82,0,0,-1,0.9950956334827852,983.7758606617899,active_coupling,1.0
4.5,50,83,0,0,-1,0.999999,987.8740014760557,active_coupling,1.0
4.5,50,84,0,0,-1,0.999999,991.0863603342088,active_coupling,1.0
4.5,50,85,0,0,-1,0.999999,981.5039679416716,active_coupling,1.0
4.5,50,86,0,0,-1,0.999999,980.7953313375032,active_coupling,1.0
4.5,50,87,0,0,-1,0.9989636893264486,985.1566028035871,active_coupling,1.0
4.5,50,88,0,0,-1,0.9988922065971798,983.0958719208946,active_coupling,1.0
4.5,50,89,0,0,-1,0.9999195053418519,992.7056544013599,active_coupling,1.0
4.5,50,90,0,0,-1,0.9972968151357191,972.294064913815,active_coupling,1.0
4.5,50,91,0,0,-1,0.9957930600825228,970.0282552705083,active_coupling,1.0
4.5,50,92,0,0,-1,0.999999,986.1883693873914,active_coupling,1.0
4.5,50,93,0,0,-1,0.999999,985.2162168532143,active_coupling,1.0
4.5,50,94,0,0,-1,0.9974200282654458,963.5457945202231,active_coupling,1.0
4.5,50,95,0,0,-1,0.9999775244609246,980.8553552910172,active_coupling,1.0
4.5,50,96,0,0,-1,0.9934096422332127,981.2381642923418,active_coupling,1.0
4.5,50,97,0,0,-1,0.9418348552589527,987.4564967343686,active_coupling,1.0
4.5,50,98,0,0,-1,0.9998659223634534,952.771565184168,active_coupling,1.0
4.5,50,99,0,0,-1,0.9999029233150802,986.4007406545344,active_coupling,1.0
4.5,60,0,0,0,-1,0.999999,1483.6657512690906,active_coupling,1.0
4.5,60,1,0,0,-1,0.9830179228873532,1430.5854154467045,active_coupling,1.0
4.5,60,2,0,0,-1,0.9999079326081508,1486.5649027558743,active_coupling,1.0
4.5,60,3,0,0,-1,0.999999,1484.3545698394337,active_coupling,1.0
4.5,60,4,0,0,-1,0.999999,1466.3437273399848,active_coupling,1.0
4.5,60,5,0,0,-1,0.7759228019163361,1442.2282953449242,active_coupling,1.0
4.5,60,6,0,0,-1,0.999999,1477.5015975083043,active_coupling,1.0
4.5,60,7,0,0,-1,0.999548624694584,1479.9146150742065,active_coupling,1.0
4.5,60,8,0,0,-1,0.7408621500589085,1476.0259992389288,active_coupling,1.0
4.5,60,9,0,0,-1,0.9644600601738994,1445.9309103893986,active_coupling,1.0
4.5,60,10,1,1,275,0.8866585821888703,1483.81967192352,active_coupling,1.0
4.5,60,11,0,0,-1,0.9275361104028496,1475.4763202361505,active_coupling,1.0
4.5,60,12,0,0,-1,0.999999,1482.2392838571163,active_coupling,1.0
4.5,60,13,0,0,-1,0.9981645153174883,1485.4257088156141,active_coupling,1.0
4.5,60,14,0,0,-1,0.999999,1479.6932226029735,active_coupling,1.0
4.5,60,15,0,0,-1,0.9998449429469796,1485.8968476969037,active_coupling,1.0
4.5,60,16,0,0,-1,0.999999,1481.6482910557365,active_coupling,1.0
4.5,60,17,0,0,-1,0.999999,1441.1511089225025,active_coupling,1.0
4.5,60,18,0,0,-1,0.999999,1466.1928304990595,active_coupling,1.0
4.5,60,19,0,0,-1,0.999999,1488.7987586209267,active_coupling,1.0
4.5,60,20,0,0,-1,0.9994554739876292,1485.587284217463,active_coupling,1.0
4.5,60,21,0,0,-1,0.999999,1471.294818999952,active_coupling,1.0
4.5,60,22,0,0,-1,0.999999,1487.9697681441253,active_coupling,1.0
4.5,60,23,0,0,-1,0.999999,1467.1427175891758,active_coupling,1.0
4.5,60,24,0,0,-1,0.9999117283889072,1490.1393687787925,active_coupling,1.0
4.5,60,25,0,0,-1,0.9970906620389189,1470.3426546545843,active_coupling,1.0
4.5,60,26,0,0,-1,0.999947341481235,1476.87171596881,active_coupling,1.0
4.5,60,27,0,0,-1,0.9835449694068726,1487.5674099936634,active_coupling,1.0
4.5,60,28,0,0,-1,0.8289742450277651,1480.186403482018,active_coupling,1.0
4.5,60,29,0,0,-1,0.999999,1470.071087183386,active_coupling,1.0
4.5,60,30,0,0,-1,0.9999496529558614,1481.8026988781573,active_coupling,1.0
4.5,60,31,0,0,-1,0.9988813237307654,1486.4113776580161,active_coupling,1.0
4.5,60,32,0,0,-1,0.999999,1489.9808465487274,active_coupling,1.0
4.5,60,33,0,0,-1,0.9575229868669666,1478.402831048266,active_coupling,1.0
4.5,60,34,0,0,-1,0.9221819182148328,1483.550131036405,active_coupling,1.0
4.5,60,35,0,0,-1,0.999999,1481.876725622125,active_coupling,1.0
4.5,60,36,0,0,-1,0.9998725149941695,1485.7981910509156,active_coupling,1.0
4.5,60,37,0,0,-1,0.999999,1483.6008176868231,active_coupling,1.0
4.5,60,38,0,0,-1,0.9999467807059373,1473.4445820781975,active_coupling,1.0
4.5,60,39,0,0,-1,0.999999,1486.5656444464823,active_coupling,1.0
4.5,60,40,0,0,-1,0.9864361044353357,1488.6812439306673,active_coupling,1.0
4.5,60,41,0,0,-1,0.9934594366762416,1475.685601856158,active_coupling,1.0
4.5,60,42,0,0,-1,0.9995289672275158,1467.804681659081,active_coupling,1.0
4.5,60,43,0,0,-1,0.8796544243984383,1479.7351795893132,active_coupling,1.0
4.5,60,44,0,0,-1,0.9759317590836685,1477.5401537068426,active_coupling,1.0
4.5,60,45,0,0,-1,0.9997593838290311,1478.7641982293896,active_coupling,1.0
4.5,60,46,0,0,-1,0.999999,1478.2998084293565,active_coupling,1.0
4.5,60,47,0,0,-1,0.9739392282252654,1465.5095616719884,active_coupling,1.0
4.5,60,48,0,0,-1,0.9996459459448475,1488.2169266833685,active_coupling,1.0
4.5,60,49,0,0,-1,0.9999951122565671,1478.3620831131236,active_coupling,1.0
4.5,60,50,0,0,-1,0.999999,1490.3038295744568,active_coupling,1.0
4.5,60,51,0,0,-1,0.999999,1483.4532310199002,active_coupling,1.0
4.5,60,52,0,0,-1,0.999999,1487.7924210009353,active_coupling,1.0
4.5,60,53,0,0,-1,0.999999,1483.1306471845119,active_coupling,1.0
4.5,60,54,0,0,-1,0.999999,1487.911354360302,active_coupling,1.0
4.5,60,55,0,0,-1,0.999999,1484.2385800566196,active_coupling,1.0
4.5,60,56,0,0,-1,0.9999635806347692,1478.5134954684,active_coupling,1.0
4.5,60,57,0,0,-1,0.9949749972751004,1477.1693600490555,active_coupling,1.0
4.5,60,58,0,0,-1,0.999999,1480.8501496626984,active_coupling,1.0
4.5,60,59,0,0,-1,0.999999,1480.8350274253821,active_coupling,1.0
4.5,60,60,0,0,-1,0.9921950342659464,1462.8506747220945,active_coupling,1.0
4.5,60,61,0,0,-1,0.999999,1483.5751024922185,active_coupling,1.0
4.5,60,62,0,0,-1,0.999999,1487.400103152975,active_coupling,1.0
4.5,60,63,0,0,-1,0.999999,1478.4860681043722,active_coupling,1.0
4.5,60,64,0,0,-1,0.999999,1486.8543182638712,active_coupling,1.0
4.5,60,65,0,0,-1,0.999999,1465.118202592507,active_coupling,1.0
4.5,60,66,0,0,-1,0.9992615526987811,1473.3118553905294,active_coupling,1.0
4.5,60,67,0,0,-1,0.9971080151982739,1487.0000387092423,active_coupling,1.0
4.5,60,68,0,0,-1,0.9999678279489297,1447.540772628641,active_coupling,1.0
4.5,60,69,0,0,-1,0.9959640323928979,1466.757147910542,active_coupling,1.0
4.5,60,70,0,0,-1,0.9601580897443622,1472.979578335851,active_coupling,1.0
4.5,60,71,0,0,-1,0.8420993497034722,1474.8587238925356,active_coupling,1.0
4.5,60,72,0,0,-1,0.9999860567839449,1487.6966964331803,active_coupling,1.0
4.5,60,73,0,0,-1,0.9951547992781045,1485.0463222309477,active_coupling,1.0
4.5,60,74,0,0,-1,0.9813497931451056,1486.1319167461695,active_coupling,1.0
4.5,60,75,0,0,-1,0.999999,1489.583852172702,active_coupling,1.0
4.5,60,76,0,0,-1,0.999999,1480.3425004890364,active_coupling,1.0
4.5,60,77,0,0,-1,0.999999,1472.7034675730151,active_coupling,1.0
4.5,60,78,0,0,-1,0.9999382270905087,1466.2220870905585,active_coupling,1.0
4.5,60,79,0,0,-1,0.9999879195881464,1464.1519860157496,active_coupling,1.0
4.5,60,80,0,0,-1,0.999999,1454.9119765634248,active_coupling,1.0
4.5,60,81,0,0,-1,0.9953933440747172,1474.814284988295,active_coupling,1.0
4.5,60,82,0,0,-1,0.999999,1477.946592363597,active_coupling,1.0
4.5,60,83,0,0,-1,0.9999177297296418,1485.3294573448563,active_coupling,1.0
4.5,60,84,0,0,-1,0.9971501491628698,1478.2697301042497,active_coupling,1.0
4.5,60,85,0,0,-1,0.9818801350081058,1475.8628103776932,active_coupling,1.0
4.5,60,86,0,0,-1,0.9996435163161977,1473.993684906597,active_coupling,1.0
4.5,60,87,0,0,-1,0.9999983517858483,1481.578456307239,active_coupling,1.0
4.5,60,88,0,0,-1,0.9880869782366353,1488.2541772035522,active_coupling,1.0
4.5,60,89,0,0,-1,0.9998432451123931,1469.5996611712667,active_coupling,1.0
4.5,60,90,0,0,-1,0.9994286917902214,1485.2994897466972,active_coupling,1.0
4.5,60,91,0,0,-1,0.999999,1461.9521593909324,active_coupling,1.0
4.5,60,92,0,0,-1,0.9998032771077715,1485.0834938342232,active_coupling,1.0
4.5,60,93,0,0,-1,0.99990409051895,1479.4569055364059,active_coupling,1.0
4.5,60,94,0,0,-1,0.9867440435781046,1479.5600599334957,active_coupling,1.0
4.5,60,95,0,0,-1,0.7974287287691101,1481.8344666320559,active_coupling,1.0
4.5,60,96,0,0,-1,0.9582337772465028,1475.117666229551,active_coupling,1.0
4.5,60,97,0,0,-1,0.9999200949807896,1481.5256381368467,active_coupling,1.0
4.5,60,98,0,0,-1,0.999999,1488.7796229123094,active_coupling,1.0
4.5,60,99,0,0,-1,0.8153287133012866,1481.7949277439855,active_coupling,1.0
4.5,70,0,0,0,-1,0.9101035918303012,1982.5857503850527,active_coupling,1.0
4.5,70,1,0,0,-1,0.9999820974120527,1978.3661875689756,active_coupling,1.0
4.5,70,2,0,0,-1,0.9991797558475447,1980.6445220376827,active_coupling,1.0
4.5,70,3,0,0,-1,0.9897730789076442,1955.441836417821,active_coupling,1.0
4.5,70,4,0,0,-1,0.999999,1897.7593723599377,active_coupling,1.0
4.5,70,5,0,0,-1,0.999999,1982.7806227897863,active_coupling,1.0
4.5,70,6,0,0,-1,0.999999,1980.1912138585358,active_coupling,1.0
4.5,70,7,0,0,-1,0.9995189349015893,1978.7414243470414,active_coupling,1.0
4.5,70,8,0,0,-1,0.9988384840541797,1985.3589136622843,active_coupling,1.0
4.5,70,9,0,0,-1,0.999999,1985.909879354246,active_coupling,1.0
4.5,70,10,0,0,-1,0.999999,1931.1642469810815,active_coupling,1.0
4.5,70,11,0,0,-1,0.999999,1988.0430698562386,active_coupling,1.0
4.5,70,12,0,0,-1,0.999999,1958.6924402163268,active_coupling,1.0
4.5,70,13,0,0,-1,0.999999,1976.465766155469,active_coupling,1.0
4.5,70,14,0,0,-1,0.999869809404069,1981.035574167484,active_coupling,1.0
4.5,70,15,0,0,-1,0.999999,1975.710825769102,active_coupling,1.0
4.5,70,16,0,0,-1,0.999999,1944.3632500307842,active_coupling,1.0
4.5,70,17,0,0,-1,0.999999,1986.1506363487595,active_coupling,1.0
4.5,70,18,0,0,-1,0.999999,1972.4931198128843,active_coupling,1.0
4.5,70,19,0,0,-1,0.6822016078172363,1952.7156702431782,active_coupling,1.0
4.5,70,20,0,0,-1,0.9949029221850378,1975.8267741838672,active_coupling,1.0
4.5,70,21,0,0,-1,0.9998628176065443,1985.5351157082534,active_coupling,1.0
4.5,70,22,0,0,-1,0.999999,1951.477849873108,active_coupling,1.0
4.5,70,23,0,0,-1,0.999999,1977.0552178688172,active_coupling,1.0
4.5,70,24,0,0,-1,0.9945562265867065,1986.5694859398825,active_coupling,1.0
4.5,70,25,0,0,-1,0.9998524742871634,1979.989967734381,active_coupling,1.0
4.5,70,26,0,0,-1,0.9770055532919523,1964.858032416842,active_coupling,1.0
4.5,70,27,0,0,-1,0.999999,1963.5008929805308,active_coupling,1.0
4.5,70,28,0,0,-1,0.999999,1972.9531094431047,active_coupling,1.0
4.5,70,29,0,0,-1,0.999999,1980.5488116715132,active_coupling,1.0
4.5,70,30,0,0,-1,0.7275604114191937,1972.5102211316182,active_coupling,1.0
4.5,70,31,0,0,-1,0.9973602185668137,1961.2837198901896,active_coupling,1.0
4.5,70,32,0,0,-1,0.999999,1972.4597714899446,active_coupling,1.0
4.5,70,33,0,0,-1,0.9994341475006286,1970.0550299149731,active_coupling,1.0
4.5,70,34,0,0,-1,0.999999,1975.9102178994358,active_coupling,1.0
4.5,70,35,0,0,-1,0.999999,1985.5324620151298,active_coupling,1.0
4.5,70,36,0,0,-1,0.999999,1985.8586408698554,active_coupling,1.0
4.5,70,37,0,0,-1,0.999999,1953.9671621980003,active_coupling,1.0
4.5,70,38,0,0,-1,0.999999,1981.4914502716001,active_coupling,1.0
4.5,70,39,0,0,-1,0.999999,1950.2933872801764,active_coupling,1.0
4.5,70,40,0,0,-1,0.9999863036226333,1975.1073583740297,active_coupling,1.0
4.5,70,41,0,0,-1,0.999999,1983.28360748706,active_coupling,1.0
4.5,70,42,0,0,-1,0.9579018557661784,1957.8619315314534,active_coupling,1.0
4.5,70,43,0,0,-1,0.999999,1966.7037440758043,active_coupling,1.0
4.5,70,44,0,0,-1,0.9904689670947552,1970.7624387622134,active_coupling,1.0
4.5,70,45,0,0,-1,0.9997961776179463,1975.6308853466132,active_coupling,1.0
4.5,70,46,0,0,-1,0.999999,1951.8729868482917,active_coupling,1.0
4.5,70,47,0,0,-1,0.999999,1978.6199440261848,active_coupling,1.0
4.5,70,48,0,0,-1,0.999999,1977.347546432831,active_coupling,1.0
4.5,70,49,0,0,-1,0.9881374252000019,1948.596206785349,active_coupling,1.0
4.5,70,50,0,0,-1,0.9986922497186412,1976.8062852988874,active_coupling,1.0
4.5,70,51,0,0,-1,0.9985720841310061,1984.9719269208344,active_coupling,1.0
4.5,70,52,0,0,-1,0.999999,1977.0076955626937,active_coupling,1.0
4.5,70,53,0,0,-1,0.999999,1977.3923293213763,active_coupling,1.0
4.5,70,54,0,0,-1,0.9999467247748223,1985.2982728836787,active_coupling,1.0
4.5,70,55,0,0,-1,0.9996404631769985,1986.9991768081532,active_coupling,1.0
4.5,70,56,0,0,-1,0.999999,1970.6281117204603,active_coupling,1.0
4.5,70,57,0,0,-1,0.999999,1975.9876317975447,active_coupling,1.0
4.5,70,58,0,0,-1,0.9999636958783907,1975.4865558282634,active_coupling,1.0
4.5,70,59,0,0,-1,0.999999,1969.7349084533098,active_coupling,1.0
4.5,70,60,0,0,-1,0.9999500423831225,1959.6458294541433,active_coupling,1.0
4.5,70,61,0,0,-1,0.999999,1973.4371793954701,active_coupling,1.0
4.5,70,62,0,0,-1,0.999999,1975.596766557258,active_coupling,1.0
4.5,70,63,0,0,-1,0.999999,1953.5859403947723,active_coupling,1.0
4.5,70,64,0,0,-1,0.999999,1976.5402965744956,active_coupling,1.0
4.5,70,65,0,0,-1,0.9998547402255156,1979.2327874882367,active_coupling,1.0
4.5,70,66,0,0,-1,0.7420583212665133,1975.701687963271,active_coupling,1.0
4.5,70,67,0,0,-1,0.9775100432956918,1988.75070841802,active_coupling,1.0
4.5,70,68,0,0,-1,0.999116315349161,1988.619394088852,active_coupling,1.0
4.5,70,69,0,0,-1,0.9985771067553016,1983.8558171533437,active_coupling,1.0
4.5,70,70,0,0,-1,0.8878627029109448,1974.7291477035296,active_coupling,1.0
4.5,70,71,1,1,292,0.8768668040190216,1983.0835430611244,active_coupling,1.0
4.5,70,72,0,0,-1,0.9970016475121944,1978.018791201262,active_coupling,1.0
4.5,70,73,0,0,-1,0.9084952590526805,1976.7880071778732,active_coupling,1.0
4.5,70,74,0,0,-1,0.999999,1961.2236752357505,active_coupling,1.0
4.5,70,75,0,0,-1,0.9877286753417686,1990.7556321211312,active_coupling,1.0
4.5,70,76,0,0,-1,0.999999,1982.599698954259,active_coupling,1.0
4.5,70,77,0,0,-1,0.999999,1972.536594296776,active_coupling,1.0
4.5,70,78,0,0,-1,0.999999,1984.6600643760737,active_coupling,1.0
4.5,70,79,0,0,-1,0.8676750143043783,1976.1119896082669,active_coupling,1.0
4.5,70,80,0,0,-1,0.9999874430178652,1915.4652709176582,active_coupling,1.0
4.5,70,81,0,0,-1,0.9999770575065587,1978.6930930649826,active_coupling,1.0
4.5,70,82,0,0,-1,0.999999,1985.105830423118,active_coupling,1.0
4.5,70,83,0,0,-1,0.999999,1965.4775320785363,active_coupling,1.0
4.5,70,84,0,0,-1,0.9826108809682769,1975.0553809663595,active_coupling,1.0
4.5,70,85,0,0,-1,0.999999,1952.929426588024,active_coupling,1.0
4.5,70,86,0,0,-1,0.999999,1978.8159895318117,active_coupling,1.0
4.5,70,87,0,0,-1,0.9997030223278792,1968.3128417149405,active_coupling,1.0
4.5,70,88,0,0,-1,0.9998677090975703,1960.804837687222,active_coupling,1.0
4.5,70,89,0,0,-1,0.999999,1979.1575689844565,active_coupling,1.0
4.5,70,90,0,0,-1,0.999999,1991.9206830672852,active_coupling,1.0
4.5,70,91,0,0,-1,0.999999,1976.418070257401,active_coupling,1.0
4.5,70,92,0,0,-1,0.9797751800877155,1980.9874698716028,active_coupling,1.0
4.5,70,93,0,0,-1,0.9276207174686799,1960.3776490952919,active_coupling,1.0
4.5,70,94,0,0,-1,0.9839553173237323,1979.5319221539662,active_coupling,1.0
4.5,70,95,0,0,-1,0.7896066043208614,1982.0662078216606,active_coupling,1.0
4.5,70,96,0,0,-1,0.999999,1977.2271951966725,active_coupling,1.0
4.5,70,97,0,0,-1,0.9981033141853709,1965.1743229368046,active_coupling,1.0
4.5,70,98,0,0,-1,0.9999637989375645,1972.1652526986227,active_coupling,1.0
4.5,70,99,0,0,-1,0.9996183323947512,1974.8235802832085,active_coupling,1.0
4.5,80,0,0,0,-1,0.999999,2473.259280018353,active_coupling,1.0
4.5,80,1,0,0,-1,0.999999,2459.9832677426643,active_coupling,1.0
4.5,80,2,0,0,-1,0.9749281781837845,2480.2403791571087,active_coupling,1.0
4.5,80,3,0,0,-1,0.999999,2476.755915380644,active_coupling,1.0
4.5,80,4,0,0,-1,0.9969902064351361,2478.738096485344,active_coupling,1.0
4.5,80,5,0,0,-1,0.8971592321721754,2481.199764582848,active_coupling,1.0
4.5,80,6,0,0,-1,0.9863982632740779,2439.6086159198485,active_coupling,1.0
4.5,80,7,0,0,-1,0.9999817209494315,2434.1132508558903,active_coupling,1.0
4.5,80,8,0,0,-1,0.999999,2479.6656962584357,active_coupling,1.0
4.5,80,9,0,0,-1,0.999999,2465.476062630454,active_coupling,1.0
4.5,80,10,0,0,-1,0.999999,2468.652385274075,active_coupling,1.0
4.5,80,11,0,0,-1,0.999999,2470.110968873305,active_coupling,1.0
4.5,80,12,0,0,-1,0.9968245327264741,2470.5367564955545,active_coupling,1.0
4.5,80,13,0,0,-1,0.999999,2456.6478805243623,active_coupling,1.0
4.5,80,14,0,0,-1,0.997364375195156,2484.4753962159552,active_coupling,1.0
4.5,80,15,0,0,-1,0.999999,2445.7741882848377,active_coupling,1.0
4.5,80,16,0,0,-1,0.9998514927985049,2465.8354996431426,active_coupling,1.0
4.5,80,17,0,0,-1,0.999999,2473.9276574053347,active_coupling,1.0
4.5,80,18,0,0,-1,0.999999,2457.5356128257185,active_coupling,1.0
4.5,80,19,0,0,-1,0.6935602910457023,2471.4482331610366,active_coupling,1.0
4.5,80,20,0,0,-1,0.999999,2479.6143133224414,active_coupling,1.0
4.5,80,21,0,0,-1,0.9941626803977119,2461.5489652821766,active_coupling,1.0
4.5,80,22,0,0,-1,0.9996792818238994,2481.195970986752,active_coupling,1.0
4.5,80,23,0,0,-1,0.9981228884127902,2468.2439913184025,active_coupling,1.0
4.5,80,24,0,0,-1,0.999999,2443.082572231117,active_coupling,1.0
4.5,80,25,0,0,-1,0.999999,2461.71569977019,active_coupling,1.0
4.5,80,26,0,0,-1,0.999999,2443.7508422550873,active_coupling,1.0
4.5,80,27,0,0,-1,0.9999373816184661,2473.6531659548164,active_coupling,1.0
4.5,80,28,0,0,-1,0.9998648227484871,2481.793660524752,active_coupling,1.0
4.5,80,29,0,0,-1,0.9995430287426659,2471.4408900073067,active_coupling,1.0
4.5,80,30,0,0,-1,0.999999,2452.986667596956,active_coupling,1.0
4.5,80,31,0,0,-1,0.999999,2475.376223641611,active_coupling,1.0
4.5,80,32,0,0,-1,0.9998594334134673,2462.9087336152784,active_coupling,1.0
4.5,80,33,0,0,-1,0.9832080675538742,2472.750177059116,active_coupling,1.0
4.5,80,34,0,0,-1,0.9654905774099063,2458.286841424615,active_coupling,1.0
4.5,80,35,0,0,-1,0.999999,2458.261548963788,active_coupling,1.0
4.5,80,36,0,0,-1,0.9646858929251769,2477.0696478073633,active_coupling,1.0
4.5,80,37,0,0,-1,0.9932370794047303,2482.1872211235136,active_coupling,1.0
4.5,80,38,0,0,-1,0.9999549363669965,2472.5202812617654,active_coupling,1.0
4.5,80,39,0,0,-1,0.9899212360833467,2478.2166130149176,active_coupling,1.0
4.5,80,40,0,0,-1,0.999999,2478.156889699758,active_coupling,1.0
4.5,80,41,0,0,-1,0.9988397351293454,2460.2951620976405,active_coupling,1.0
4.5,80,42,0,0,-1,0.9177978432216135,2477.546108637338,active_coupling,1.0
4.5,80,43,0,0,-1,0.8981250905056349,2450.084512280628,active_coupling,1.0
4.5,80,44,0,0,-1,0.9996962036455918,2482.0628054803547,active_coupling,1.0
4.5,80,45,0,0,-1,0.9998726069305818,2480.4341464619083,active_coupling,1.0
4.5,80,46,0,0,-1,0.9934079313696041,2473.78116177414,active_coupling,1.0
4.5,80,47,0,0,-1,0.9999364589875984,2484.380684141058,active_coupling,1.0
4.5,80,48,0,0,-1,0.999852122497796,2474.6616855892125,active_coupling,1.0
4.5,80,49,0,0,-1,0.999999,2474.0813362254808,active_coupling,1.0
4.5,80,50,0,0,-1,0.9998485982613973,2477.041592525778,active_coupling,1.0
4.5,80,51,0,0,-1,0.9951633539267912,2479.1550622007367,active_coupling,1.0
4.5,80,52,0,0,-1,0.99991551419232,2465.5613371144345,active_coupling,1.0
4.5,80,53,0,0,-1,0.9998230861109325,2485.042979310507,active_coupling,1.0
4.5,80,54,0,0,-1,0.9489131463831477,2479.4974960712457,active_coupling,1.0
4.5,80,55,0,0,-1,0.9998815295021032,2482.6848800094626,active_coupling,1.0
4.5,80,56,0,0,-1,0.999999,2481.6009035199513,active_coupling,1.0
4.5,80,57,0,0,-1,0.6794287177543346,2468.140436615054,active_coupling,1.0
4.5,80,58,0,0,-1,0.9998232529619419,2489.4630394309274,active_coupling,1.0
4.5,80,59,0,0,-1,0.9864769359356778,2456.6611130872484,active_coupling,1.0
4.5,80,60,0,0,-1,0.9999061864445278,2466.0365548774653,active_coupling,1.0
4.5,80,61,0,0,-1,0.999999,2466.2367517975945,active_coupling,1.0
4.5,80,62,0,0,-1,0.9998702827348752,2471.640402343986,active_coupling,1.0
4.5,80,63,0,0,-1,0.9986373054314532,2487.2146080351035,active_coupling,1.0
4.5,80,64,0,0,-1,0.9988491638886083,2469.695966649417,active_coupling,1.0
4.5,80,65,0,0,-1,0.9999361676813827,2453.2018240506704,active_coupling,1.0
4.5,80,66,0,0,-1,0.9270336743210356,2478.2152614170413,active_coupling,1.0
4.5,80,67,0,0,-1,0.9999825744712615,2464.7783196505784,active_coupling,1.0
4.5,80,68,0,0,-1,0.998382139466415,2483.893065294038,active_coupling,1.0
4.5,80,69,0,0,-1,0.999999,2472.199790775142,active_coupling,1.0
4.5,80,70,0,0,-1,0.9999827563511169,2485.7300940252453,active_coupling,1.0
4.5,80,71,0,0,-1,0.9998174969667531,2463.822356349312,active_coupling,1.0
4.5,80,72,0,0,-1,0.999999,2453.605257527529,active_coupling,1.0
4.5,80,73,0,0,-1,0.9999547967920037,2470.1967034911295,active_coupling,1.0
4.5,80,74,0,0,-1,0.9772555228639944,2479.513777518375,active_coupling,1.0
4.5,80,75,0,0,-1,0.999999,2471.1110173293796,active_coupling,1.0
4.5,80,76,0,0,-1,0.999999,2478.4199073132377,active_coupling,1.0
4.5,80,77,0,0,-1,0.945886451983654,2479.0295336009053,active_coupling,1.0
4.5,80,78,0,0,-1,0.999999,2486.419001185385,active_coupling,1.0
4.5,80,79,0,0,-1,0.9998525023951305,2473.6712992839616,active_coupling,1.0
4.5,80,80,0,0,-1,0.9975599582586692,2462.7671385278472,active_coupling,1.0
4.5,80,81,0,0,-1,0.9998221337732061,2483.05326232875,active_coupling,1.0
