level,J,mult,seed_idx,collapsed,collapse_step,collapse_type,final_m,final_wealth,final_EC
L2,4.5,40,59,1,17061,1,-0.9235662840824418,0.0,0.05706238095967672
L2,4.5,40,60,0,-1,0,0.9988950904625795,457.45586129330724,0.054897360552055297
L2,4.5,40,61,0,-1,0,0.9944861115629927,448.21101899006317,0.05464742033843506
L2,4.5,40,62,1,2714,1,0.9211772398040561,472.2960765405777,0.05898555006850924
L2,4.5,40,63,1,1200,1,0.999999,443.49329797470574,0.05465889908353962
L2,4.5,40,64,1,264,1,-0.9948420931448447,0.0,0.05469141369057618
L2,4.5,40,65,1,733,1,0.8120452700517756,413.21613037183596,0.05951715027219218
L2,4.5,40,66,1,14307,1,-0.953979820821116,0.0,0.05541595153250184
L2,4.5,40,67,0,-1,0,0.9912111670168269,459.30908181639035,0.05475610437286395
L2,4.5,40,68,1,282,1,-0.9996326158775241,0.0,0.05509166880733783
L2,4.5,40,69,1,708,1,0.9902763272812992,464.869405957829,0.054694086533250356
L2,4.5,40,70,1,13664,3,-0.9987427104273249,0.0,0.0547096464625613
L2,4.5,40,71,0,-1,0,0.9990234586321782,446.6921864240499,0.05463884495694941
L2,4.5,40,72,1,263,1,-0.9820300677628075,0.0,0.054811509965895525
L2,4.5,40,73,1,265,1,-0.999999,0.0,0.054699279058560216
L2,4.5,40,74,1,263,1,0.9440078685587086,445.2496130515685,0.05630172559572944
L2,4.5,40,75,1,267,3,0.9834873585466022,436.8190487440586,0.05488371469675937
L2,4.5,40,76,1,967,3,0.9765732048086059,455.10495315238563,0.05520127542116655
L2,4.5,40,77,1,268,1,-0.999999,0.0,0.05467459781489987
L2,4.5,40,78,1,278,1,-0.9540750759506081,0.0,0.055841289886138096
L2,4.5,40,79,1,271,1,-0.9963170416876911,0.0,0.054664695918612796
L2,4.5,40,80,1,6226,1,0.9890485207649727,459.2945257471139,0.05491317529083637
L2,4.5,40,81,1,479,1,0.9955723927216773,361.87418053762235,0.05467860266057438
L2,4.5,40,82,0,-1,0,0.9462074855677595,449.0046383289568,0.05486836841181114
L2,4.5,40,83,1,266,3,0.999999,413.6056953859271,0.05469367297727839
L2,4.5,40,84,1,302,1,0.5613103539490781,452.35167857082547,0.07681415476695518
L2,4.5,40,85,1,266,3,0.9095375048775244,399.99788583812887,0.058109993861810254
L2,4.5,40,86,1,282,1,0.8498033384264063,110.30374912251419,0.05780024667794958
L2,4.5,40,87,1,12033,1,-0.9989842542583945,0.0,0.05476883535175357
L2,4.5,40,88,1,11552,1,0.999999,322.33865552362846,0.05467530607210127
L2,4.5,40,89,1,725,1,0.9998366832030124,456.4940574873945,0.05589141663337965
L2,4.5,40,90,1,8192,3,0.9990062717075798,466.6550338867609,0.05476944140833
L2,4.5,40,91,1,269,1,-0.9645970918619422,0.0,0.05649123020491833
L2,4.5,40,92,1,274,1,-0.999999,0.0,0.05465333843521658
L2,4.5,40,93,1,16543,3,-0.9926538192963698,0.0,0.05479452603650874
L2,4.5,40,94,1,276,1,-0.9938002880096584,0.0,0.05467224450871144
L2,4.5,40,95,1,354,3,0.999999,457.65755598937034,0.05474139147484555
L2,4.5,40,96,1,263,1,0.999999,451.8506718865645,0.05488167978701232
L2,4.5,40,97,1,15448,1,0.7271195015150681,438.16553019461065,0.06486156836087188
L2,4.5,40,98,1,12625,1,-0.998970522446233,0.0,0.055063464424257705
L2,4.5,40,99,1,5960,1,-0.939550511847162,0.0,0.05728785905436841
L2,4.5,50,0,1,2093,1,0.968202304877953,904.6855516422202,0.05481735354334494
L2,4.5,50,1,1,275,1,0.999999,949.2555336750856,0.05477604698692128
L2,4.5,50,2,0,-1,0,0.9990327648671422,916.1702841404402,0.0546436885755018
L2,4.5,50,3,1,268,1,0.9990939303133971,954.621497355679,0.05466427857934548
L2,4.5,50,4,1,274,1,0.8784184404606955,940.9284074977576,0.057093203225518176
L2,4.5,50,5,1,269,1,0.999999,939.0369923013571,0.05465021973694015
L2,4.5,50,6,1,288,1,0.9828361737576397,962.1352387350347,0.05497013037639426
L2,4.5,50,7,0,-1,0,0.9974486949120415,946.4294947394067,0.054643426697794754
L2,4.5,50,8,1,12156,1,0.9896158025685512,957.8482363052991,0.05465138128656415
L2,4.5,50,9,1,289,1,0.999999,910.5331214238038,0.054638121514378434
L2,4.5,50,10,1,279,1,0.9983926282544554,937.9470068871443,0.054690088367451935
L2,4.5,50,11,1,273,1,0.969380228095691,948.7675199227873,0.05802777487874428
L2,4.5,50,12,1,271,1,0.9991306396148998,948.7675954106286,0.0547163698840432
L2,4.5,50,13,0,-1,0,-0.9592520020285095,226.24067872258942,0.056337002481635465
L2,4.5,50,14,1,2918,1,0.9992026171344591,937.825544815598,0.055048358391300525
L2,4.5,50,15,0,-1,0,0.9989659635385241,915.0595757374438,0.05473591814277868
L2,4.5,50,16,0,-1,0,0.9960530717885286,959.1392553998224,0.054690227472422324
L2,4.5,50,17,0,-1,0,0.9989344340997144,968.8292727826197,0.0548347557552247
L2,4.5,50,18,1,307,1,0.916665960946648,906.2099159481294,0.056887074617114175
L2,4.5,50,19,0,-1,0,0.9668295132212127,962.9240588853511,0.055606801313544965
L2,4.5,50,20,1,290,1,0.7059239918095697,878.5786063835865,0.07179855421773698
L2,4.5,50,21,1,282,1,0.9576876513301287,946.836470315583,0.05504870102770118
L2,4.5,50,22,1,261,3,0.3514954551268582,940.8388628132891,0.10707856002997117
L2,4.5,50,23,0,-1,0,0.998708508919923,948.8789627260319,0.05464293611343628
L2,4.5,50,24,0,-1,0,0.9020701794196432,949.5690311499843,0.05575182385023213
L2,4.5,50,25,0,-1,0,0.9759320593465489,915.0799409119761,0.05485806686193505
L2,4.5,50,26,0,-1,0,0.9469343127968921,956.97304781062,0.05693455664362607
L2,4.5,50,27,1,283,1,0.999999,960.6432477433752,0.05531855245471938
L2,4.5,50,28,0,-1,0,0.9694340601457058,969.9265543260663,0.05759166455326692
L2,4.5,50,29,0,-1,0,0.9324802748170975,962.4854945688255,0.056169416156193315
L2,4.5,50,30,0,-1,0,0.999999,957.8205962039784,0.054651863311900944
L2,4.5,50,31,0,-1,0,0.9977947094153892,946.9417279071835,0.054654064916618124
L2,4.5,50,32,1,2305,1,0.9089444077844417,920.139127411765,0.05821575973033664
L2,4.5,50,33,1,308,1,0.9974930156718067,966.5698469891387,0.05472213670764081
L2,4.5,50,34,1,278,1,0.9939265096103189,928.7150280523207,0.0546581907823583
L2,4.5,50,35,0,-1,0,0.9364077667425454,936.8139931820164,0.055341077744398115
L2,4.5,50,36,0,-1,0,0.999999,955.4917725699214,0.05464771783229572
L2,4.5,50,37,0,-1,0,0.999999,926.0510902573232,0.05524012920047372
L2,4.5,50,38,1,16734,1,-0.2756809081133342,0.0,0.08500267289751891
L2,4.5,50,39,1,278,1,0.8901117874225212,909.5152360325297,0.05762365538555838
L2,4.5,50,40,0,-1,0,0.9991921174502411,950.5531676102547,0.05465631752964201
L2,4.5,50,41,0,-1,0,0.9990053355645364,954.8258352263648,0.05468588753153454
L2,4.5,50,42,1,662,1,0.9666563195580891,935.9982345332116,0.058866312054097
L2,4.5,50,43,0,-1,0,0.999999,905.6884533918128,0.05466252595758343
L2,4.5,50,44,1,264,1,0.9769858090441411,759.0910341643588,0.054825014131247005
L2,4.5,50,45,0,-1,0,0.999999,930.485872105363,0.05465434886915339
L2,4.5,50,46,0,-1,0,0.9995763034080959,940.0657870042785,0.0547360543544996
L2,4.5,50,47,0,-1,0,0.9703470386728903,964.5152455837517,0.05524629811926224
L2,4.5,50,48,0,-1,0,0.8066205811681966,924.4115587928562,0.0632060829488274
L2,4.5,50,49,0,-1,0,0.999999,928.1286499756922,0.05476456308439173
L2,4.5,50,50,1,266,1,0.8951725977081866,950.0926170239843,0.06094023242414542
L2,4.5,50,51,1,275,3,0.999999,953.8624284564487,0.054983419355716455
L2,4.5,50,52,0,-1,0,0.9996079228547182,927.2905275197993,0.054689720893460435
L2,4.5,50,53,1,264,1,0.9839208257383028,887.847736947767,0.05483884897870676
L2,4.5,50,54,0,-1,0,0.999999,952.9426920575663,0.05487740916380405
L2,4.5,50,55,1,268,1,0.9312503625033466,934.7892499731006,0.055505218202945183
L2,4.5,50,56,0,-1,0,0.9815937152714204,960.6207159738962,0.0548802515821017
L2,4.5,50,57,0,-1,0,0.8386455814997729,934.9466756573142,0.06000900336527248
L2,4.5,50,58,0,-1,0,0.9778387876152328,952.1062324642784,0.05527394211075931
L2,4.5,50,59,1,354,3,0.9964129743615077,966.3424128673796,0.05488272718442382
L2,4.5,50,60,1,309,1,0.9213940349480864,959.6012544002746,0.05859888030635865
L2,4.5,50,61,0,-1,0,0.907825400897442,952.1281760373593,0.0559727189523083
L2,4.5,50,62,0,-1,0,0.999999,961.6946806673259,0.05472156199855446
L2,4.5,50,63,1,1232,1,0.9960682861503048,905.5408262452272,0.05465381271410135
L2,4.5,50,64,1,316,3,0.3990825573420447,920.0035175600001,0.08585180994634035
L2,4.5,50,65,1,276,3,0.8672363332022041,963.3627962386182,0.05872080651212344
L2,4.5,50,66,0,-1,0,0.9949321873337631,933.8174999179083,0.05469072793300745
L2,4.5,50,67,1,265,1,0.2868301824874602,906.9208392972588,0.12389600945587469
L2,4.5,50,68,1,9474,1,0.9542099334052336,955.1658197783461,0.055536955913630254
L2,4.5,50,69,1,277,3,-0.7273250810690909,0.0,0.06641894925805848
L2,4.5,50,70,0,-1,0,0.9991923426357238,954.6686299991028,0.05467636961067948
L2,4.5,50,71,1,972,1,0.9968156387461535,937.3664949432069,0.0546533325802196
L2,4.5,50,72,0,-1,0,0.9269087227799782,894.8992973224293,0.055642187209081324
L2,4.5,50,73,0,-1,0,0.9970270021058223,970.6365228780829,0.05504379590789636
L2,4.5,50,74,1,269,1,0.9580280588542962,936.9146084961249,0.05673469383993805
L2,4.5,50,75,0,-1,0,0.9993140216021034,967.20416983284,0.05463265506047103
L2,4.5,50,76,0,-1,0,0.9695335978045522,955.9949214342947,0.054721403619636594
L2,4.5,50,77,0,-1,0,0.6240392511316739,920.1405656020248,0.06599007386825687
L2,4.5,50,78,0,-1,0,0.8234753846169846,936.2955952539738,0.061346272646186105
L2,4.5,50,79,1,3134,1,0.9990807531059728,950.0020614053174,0.055241734124699356
L2,4.5,50,80,1,272,1,0.999999,952.2392172480612,0.0546878665745089
L2,4.5,50,81,1,266,1,0.9816975528284759,951.4261745414431,0.05476276218798465
L2,4.5,50,82,1,275,1,0.999999,922.687839516813,0.05521109477913769
L2,4.5,50,83,1,5311,1,0.9176035808677165,237.06721788690822,0.05830763365126395
L2,4.5,50,84,1,284,1,0.9787565990758508,954.966132324505,0.054864135340694245
L2,4.5,50,85,1,267,1,-0.999999,0.0,0.054768759903542706
L2,4.5,50,86,1,10140,1,0.999999,948.4735305974999,0.05486097871564204
L2,4.5,50,87,1,271,1,0.9897828653891332,944.8539059169459,0.05481308406926295
L2,4.5,50,88,1,276,1,-0.6601390474077662,0.0,0.06377425670463345
L2,4.5,50,89,1,276,1,0.9932930206393404,933.9089032281532,0.05497983969601524
L2,4.5,50,90,1,7351,1,-0.9965986820594591,0.0,0.054660042716577935
L2,4.5,50,91,1,11773,3,0.9912394497952788,846.7666975292861,0.05533232686397555
L2,4.5,50,92,0,-1,0,0.9856954033989105,953.6006273123207,0.05507158597894728
L2,4.5,50,93,1,292,1,0.9900059676887208,899.5255977758327,0.054768324846806875
L2,4.5,50,94,0,-1,0,0.9753533388916403,945.9949589359018,0.054804001319463926
L2,4.5,50,95,0,-1,0,0.9895480198568739,928.1637546976128,0.05475006970427297
L2,4.5,50,96,0,-1,0,0.9991580803035174,943.6188699553817,0.05521173058225378
L2,4.5,50,97,1,283,1,0.8785106187420624,510.5228343014103,0.058363037654965894
L2,4.5,50,98,1,3759,1,0.9955208399651939,944.0712013652051,0.05464271208182801
L2,4.5,50,99,0,-1,0,0.999999,943.9305077613461,0.0550705290852377
L2,4.5,60,0,0,-1,0,0.9929750873720736,1471.641492092491,0.05464720809075518
L2,4.5,60,1,0,-1,0,0.9991555211993716,1454.8628288599296,0.05466046571425491
L2,4.5,60,2,1,283,1,0.999999,1418.3318035004831,0.05479348161495398
L2,4.5,60,3,0,-1,0,0.9992229366342069,1441.5790210607192,0.054635200979432086
L2,4.5,60,4,0,-1,0,0.6899688899301427,1433.822270066318,0.06812027001835634
L2,4.5,60,5,1,337,1,-0.9969193535460208,0.0,0.0546567102050851
L2,4.5,60,6,1,2060,1,0.9990898035588207,1461.673304060944,0.05464672541786364
L2,4.5,60,7,0,-1,0,0.999999,1438.6042623344176,0.05465697174168557
L2,4.5,60,8,1,17301,1,-0.999999,0.0,0.05465151684545048
L2,4.5,60,9,1,263,1,0.999999,1416.0077366787198,0.054765249153005326
L2,4.5,60,10,0,-1,0,0.665787116719361,1448.589110676274,0.06434280331891064
L2,4.5,60,11,0,-1,0,0.9994049886010831,1442.147411013971,0.054649253255701455
L2,4.5,60,12,1,294,3,0.9971440762023966,1409.1676780488326,0.05464001191021893
L2,4.5,60,13,1,272,1,0.992432695087602,1447.0077216111347,0.05465504505397992
L2,4.5,60,14,0,-1,0,0.9792326151552387,1449.159822879006,0.05483948576484602
L2,4.5,60,15,1,277,3,0.8090467871962406,1418.4929368482465,0.06066764661043755
L2,4.5,60,16,0,-1,0,0.9743212169186899,1417.7882270788307,0.05588317377381199
L2,4.5,60,17,1,293,1,0.9781600971789383,1435.4597344708095,0.0554583856088582
L2,4.5,60,18,1,290,1,0.9991165246810423,1460.0200209259845,0.054634917640469405
L2,4.5,60,19,1,281,1,0.986663630703619,1436.3278871073292,0.05486113854434531
L2,4.5,60,20,1,308,1,0.9926528317271938,1445.8032367301864,0.05541684889204615
L2,4.5,60,21,0,-1,0,0.9889243782993483,1432.640854539534,0.05549199361588986
L2,4.5,60,22,0,-1,0,0.9906987560119864,1453.3860757600917,0.05483858980466709
L2,4.5,60,23,0,-1,0,0.9992544559141816,1426.5595778587242,0.05553354256743523
L2,4.5,60,24,0,-1,0,0.9900155573547041,1448.0401046368395,0.05474360086091382
L2,4.5,60,25,1,298,1,0.9995317609303864,1456.1868829432367,0.05475134321368055
L2,4.5,60,26,0,-1,0,0.9996190909668204,1406.0031862309943,0.054708006489768465
L2,4.5,60,27,0,-1,0,0.9994615432658623,1445.9305766544198,0.0547431563583186
L2,4.5,60,28,1,290,1,0.9256768475003962,1454.6724283347908,0.05579838194398008
L2,4.5,60,29,0,-1,0,0.8459499334761239,1442.043205384265,0.05935200231791578
L2,4.5,60,30,0,-1,0,0.990961488279003,1441.6548044764338,0.05464459742327943
L2,4.5,60,31,1,288,3,0.9442036505979032,1453.260471010614,0.055937760827171217
L2,4.5,60,32,0,-1,0,0.9962907360817934,1408.0167586042817,0.05465271520198735
L2,4.5,60,33,0,-1,0,0.9517305221193182,1432.4176945632034,0.05487806660093424
L2,4.5,60,34,1,266,1,0.8476972180413772,1446.7415935746594,0.059235639541720224
L2,4.5,60,35,1,269,1,0.999224898184455,1418.3952975248387,0.054712944027566074
L2,4.5,60,36,0,-1,0,0.992862514481052,1446.1267458906377,0.054721745879688144
L2,4.5,60,37,0,-1,0,0.9975045007022313,1431.6419354425777,0.05465935539976611
L2,4.5,60,38,0,-1,0,0.8322506263762863,1415.3962682332117,0.06074945110952277
L2,4.5,60,39,0,-1,0,0.999999,1430.4420600306714,0.05466308422171809
L2,4.5,60,40,1,289,1,0.9973588865714663,1454.1882840214319,0.054643001716678144
L2,4.5,60,41,0,-1,0,0.9974126686771907,1402.4060673044314,0.05488194169542831
L2,4.5,60,42,1,283,1,0.8645106176556532,1448.264829979862,0.05881000292733042
L2,4.5,60,43,1,274,1,0.999999,1371.2304368176199,0.05472962179018875
L2,4.5,60,44,1,298,1,-0.7844182974135688,0.0,0.05867451541318513
L2,4.5,60,45,0,-1,0,0.9931414886513674,1434.1761375845879,0.05471218659731495
L2,4.5,60,46,0,-1,0,0.877736294878648,1453.9124412255176,0.060426756477642014
L2,4.5,60,47,0,-1,0,0.9998714345164269,1438.3248269982514,0.05476126765280432
L2,4.5,60,48,0,-1,0,0.978693310988746,1460.575722675735,0.05517929336672049
L2,4.5,60,49,1,278,1,0.9228762626431752,1452.4695630236968,0.056308862679871105
L2,4.5,60,50,1,275,3,0.850794436215719,1431.2808385376852,0.0586476036730403
L2,4.5,60,51,0,-1,0,0.9923605012498332,1460.296028485729,0.05471257604122641
L2,4.5,60,52,1,326,1,0.9922401016799367,1434.125254322715,0.054637158884530204
L2,4.5,60,53,1,365,3,0.9835809873827888,1469.1200197197752,0.05574325415338955
L2,4.5,60,54,0,-1,0,0.31462064442565874,1370.405989852939,0.14966743636970378
L2,4.5,60,55,0,-1,0,0.9924142955019274,1449.3716721893497,0.054674735245605295
L2,4.5,60,56,1,275,1,0.8718444446423609,1451.1120879076211,0.0627993196389705
L2,4.5,60,57,0,-1,0,0.6205636932212923,1435.9630343382692,0.06573462067800126
L2,4.5,60,58,0,-1,0,0.9842000528767192,1397.7974412448384,0.054804234402313336
L2,4.5,60,59,1,282,1,0.9994256731531932,1402.7782707178164,0.05463908752309478
L2,4.5,60,60,0,-1,0,0.9942314157111216,1450.981335263015,0.05628205441139319
L2,4.5,60,61,1,298,1,0.9137283240633406,1409.537164062412,0.06056024932055927
L2,4.5,60,62,1,266,3,0.999150495192236,615.3680886232721,0.054664851287409416
L2,4.5,60,63,0,-1,0,0.9992662645965507,1408.389797142416,0.054738745946837815
L2,4.5,60,64,0,-1,0,0.9909235628648542,1416.2765997985903,0.05468224681399184
L2,4.5,60,65,1,301,3,0.9992671366373757,1425.3497081625512,0.05468955673096514
L2,4.5,60,66,0,-1,0,0.9424841544052784,1352.3062845962947,0.055319233481545514
L2,4.5,60,67,1,280,1,0.999999,1412.0834509490137,0.05492433714861342
L2,4.5,60,68,0,-1,0,0.9820631227344088,1453.3102477895814,0.0547610066478283
L2,4.5,60,69,0,-1,0,0.9781097462131215,1437.3466333413082,0.05481319543254894
L2,4.5,60,70,1,274,1,0.999999,1440.6145689353002,0.05568917682147027
L2,4.5,60,71,0,-1,0,0.999999,1467.0202244796167,0.05473099143841595
L2,4.5,60,72,0,-1,0,0.9994285859060645,1405.8133308052684,0.05496782918015465
L2,4.5,60,73,0,-1,0,0.9275732638239388,1444.0947999509701,0.05521952480429343
L2,4.5,60,74,1,275,1,0.9809951829399066,1305.057843720411,0.05472818690735314
L2,4.5,60,75,0,-1,0,0.9481423146281456,1408.755764113817,0.05591401481870329
L2,4.5,60,76,0,-1,0,0.9993057636786522,1419.6066573276614,0.05468252852441822
L2,4.5,60,77,0,-1,0,0.9992675425252835,1446.6518284391348,0.05463019900651684
L2,4.5,60,78,0,-1,0,0.9981543865818093,1454.7997150283143,0.05474006545046129
L2,4.5,60,79,1,336,3,0.9901366351997748,1427.7832632845875,0.05614950672575339
L2,4.5,60,80,0,-1,0,0.9701920828519788,1420.5160667186383,0.05612124407413133
L2,4.5,60,81,1,303,1,0.9582461556087654,1433.6217045047915,0.058239897884377785
L2,4.5,60,82,0,-1,0,0.989379390643397,1382.8426482238335,0.05469690017465748
L2,4.5,60,83,0,-1,0,0.42014407853127034,1409.3392660565846,0.07453156216711784
L2,4.5,60,84,1,274,1,0.9835212836060402,1448.743871048851,0.055374112828077145
L2,4.5,60,85,0,-1,0,0.9784632554994381,1423.4538765441469,0.05518112465492642
L2,4.5,60,86,0,-1,0,0.999999,1446.1138433970723,0.05463589017495181
L2,4.5,60,87,1,298,1,0.999999,1452.773659621491,0.05464145156663579
L2,4.5,60,88,0,-1,0,0.999999,1420.2821091401702,0.054712670099572036
L2,4.5,60,89,0,-1,0,0.6102103682241239,1412.181037335087,0.06582004836601885
L2,4.5,60,90,0,-1,0,0.9989698485482339,1443.7468651119498,0.054704831232088365
L2,4.5,60,91,1,279,3,0.7868617971931021,1415.87350034061,0.057996633800401064
L2,4.5,60,92,0,-1,0,0.9739788617057871,1449.5257691044187,0.055947732389620336
L2,4.5,60,93,0,-1,0,0.6424896642641195,1451.5222769941745,0.0741714902329629
L2,4.5,60,94,0,-1,0,0.9390410370439275,1444.9962296291428,0.05605103944225338
L2,4.5,60,95,0,-1,0,0.999999,1388.9264120183252,0.055454490585506645
L2,4.5,60,96,1,265,1,0.9992030036629901,1466.4764575730057,0.05464472790341199
L2,4.5,60,97,0,-1,0,0.9936612797756524,1449.3486256446365,0.0546861042636884
L2,4.5,60,98,1,265,1,-0.9976705909542618,0.0,0.054667254896728544
L2,4.5,60,99,0,-1,0,0.992977571866269,1436.5549974130545,0.054852542173754994
L2,4.5,70,0,0,-1,0,0.9577324752952102,1947.6995365597004,0.05501297959018697
L2,4.5,70,1,1,303,1,0.5128902099049742,1888.6961318067627,0.07877818937419971
L2,4.5,70,2,0,-1,0,0.36907941151878837,1920.6560209178592,0.07346676460903129
L2,4.5,70,3,1,276,1,0.9963570594500689,1902.0930597003348,0.05479029387235764
L2,4.5,70,4,1,325,3,0.9994288948954957,1921.7116147625152,0.054675770721023885
L2,4.5,70,5,0,-1,0,0.9457218638478594,1866.9155583477502,0.055060526202011496
L2,4.5,70,6,1,296,1,0.9894825591490135,1935.8170797693826,0.05491951202810071
L2,4.5,70,7,0,-1,0,0.9996131661565559,1909.5727366414983,0.054728043311901536
L2,4.5,70,8,0,-1,0,0.9801567233344599,1867.3970467444437,0.05492119607133113
L2,4.5,70,9,0,-1,0,0.999999,1951.1270382677235,0.05480431231585858
L2,4.5,70,10,0,-1,0,0.999999,1930.546724100312,0.05501413478416225
L2,4.5,70,11,1,290,1,0.9999638045147626,1750.4247201145133,0.0549356759576894
L2,4.5,70,12,1,279,1,0.99116550737602,1925.0498008193135,0.05464715546922571
L2,4.5,70,13,1,267,1,0.999999,1927.2741700427075,0.05489959562473634
L2,4.5,70,14,0,-1,0,0.9991419264417359,1928.0922878070287,0.054639583629123224
L2,4.5,70,15,0,-1,0,0.884294721456506,1943.8734232496618,0.05732750035896828
L2,4.5,70,16,0,-1,0,0.999999,1954.7167047578737,0.05464512910193149
L2,4.5,70,17,1,291,1,0.8200002466027131,1936.417026135514,0.05783598595110417
L2,4.5,70,18,0,-1,0,0.9633446817480543,1962.5095951905041,0.05499802353258489
L2,4.5,70,19,0,-1,0,0.9989333600670104,1919.193916530064,0.0546888236070706
L2,4.5,70,20,0,-1,0,0.357961456335634,1896.3070830861634,0.09974689736026474
L2,4.5,70,21,0,-1,0,0.8729724998338863,1929.247693733987,0.05626637959381213
L2,4.5,70,22,0,-1,0,0.9937981175956037,1945.6358316180304,0.05466946224999598
L2,4.5,70,23,1,298,1,0.9991421034344461,1917.4340495814838,0.05465877658045466
L2,4.5,70,24,1,311,1,0.9784053636163734,1918.246817061806,0.058049424552861495
L2,4.5,70,25,0,-1,0,0.6098121799254471,1932.5826478046422,0.06977778024240769
L2,4.5,70,26,1,346,3,0.9980646479241667,1936.8169431349402,0.05467328280138418
L2,4.5,70,27,0,-1,0,0.9991343755888856,1923.0222771329961,0.055024863271722915
L2,4.5,70,28,0,-1,0,0.9960233854052255,1916.541086648267,0.05465064808173832
L2,4.5,70,29,1,342,1,0.9971799415464204,1884.9976234415985,0.05469784137874125
L2,4.5,70,30,0,-1,0,0.7460838025920103,1867.658851036915,0.07660585667086167
L2,4.5,70,31,0,-1,0,0.9991443137318304,1928.240695399161,0.05463182455047639
L2,4.5,70,32,0,-1,0,0.999999,1932.9311015068386,0.05499796770323373
L2,4.5,70,33,0,-1,0,0.9161038097505845,1934.1223528080857,0.056332799541600635
L2,4.5,70,34,1,262,1,0.9990134253146281,1936.5392346848578,0.05483395511059815
L2,4.5,70,35,0,-1,0,0.9991379484291812,1857.4482069940168,0.05464950189036883
L2,4.5,70,36,0,-1,0,0.9946361262162785,1923.0291452759586,0.054884867298225594
L2,4.5,70,37,1,288,1,0.88103430002504,1932.5956937647243,0.05792289687562564
L2,4.5,70,38,1,289,1,0.9957964364835397,1929.6804217193037,0.05464946527450611
L2,4.5,70,39,1,1762,1,-0.9940596455933908,0.0,0.054652503970044584
L2,4.5,70,40,1,296,1,0.9861105190243796,1857.2977773238792,0.05472723151805354
L2,4.5,70,41,0,-1,0,0.6625908330060682,1931.67974854035,0.06572447304499093
L2,4.5,70,42,0,-1,0,0.999880799061091,1925.305742014682,0.054959103592487096
L2,4.5,70,43,0,-1,0,0.999999,1954.8097950272693,0.0547127981026386
L2,4.5,70,44,1,290,1,0.9992780650635514,1948.518656313758,0.05467414113324796
L2,4.5,70,45,1,268,3,0.9993570344262985,1868.4548556142802,0.054833455491945814
L2,4.5,70,46,1,293,1,0.9953112619445397,1937.3133151178856,0.05472540069628188
L2,4.5,70,47,1,802,1,0.9894495588340673,1949.1615540437624,0.05473487990594444
L2,4.5,70,48,0,-1,0,0.9773416456061371,1930.3731772064245,0.054808146533704846
L2,4.5,70,49,1,271,1,0.9200375197441806,1921.5503813031198,0.05749428956214373
L2,4.5,70,50,0,-1,0,0.9990877253085122,1937.8874984164001,0.054682110872923226
L2,4.5,70,51,0,-1,0,0.40734361909153577,1932.263820139615,0.08208574440956477
L2,4.5,70,52,0,-1,0,0.9956444761494646,1916.1226422633895,0.05472499198315691
L2,4.5,70,53,0,-1,0,0.999999,1950.3052513184593,0.054638030789831156
L2,4.5,70,54,0,-1,0,0.9972678895153492,1943.499140860467,0.05468215144032307
L2,4.5,70,55,1,274,1,0.7730085507766538,1935.6027196632338,0.05844892535686221
L2,4.5,70,56,0,-1,0,0.999999,1917.7115247465385,0.055884876741033235
L2,4.5,70,57,1,277,1,0.8929370228536551,1950.3774891993753,0.05595020606711488
L2,4.5,70,58,1,1507,1,0.9090352866471076,1922.355641161704,0.05578496011671693
L2,4.5,70,59,0,-1,0,0.9970278419866426,1882.333554899514,0.05464876005998708
L2,4.5,70,60,1,286,1,0.9992443114706959,1927.392042159096,0.0546337385245605
L2,4.5,70,61,0,-1,0,0.991077641607248,1917.9876341819215,0.054979462603144826
L2,4.5,70,62,0,-1,0,0.7656483578513738,1953.798508820715,0.06063040348045833
L2,4.5,70,63,1,330,1,0.9643106591417966,1894.600272474912,0.055397647971282736
L2,4.5,70,64,0,-1,0,0.999999,1956.6249266093992,0.054926906005636315
L2,4.5,70,65,1,280,3,0.9985876531356743,1928.1824173757757,0.05522449556887227
L2,4.5,70,66,1,403,1,0.9769661715209224,1956.7947791493873,0.054720441228120496
L2,4.5,70,67,1,286,1,0.9763814816945686,1931.7549353157974,0.05500015261858882
L2,4.5,70,68,0,-1,0,0.999999,1950.9928690691554,0.05469628913435553
L2,4.5,70,69,0,-1,0,0.9978260705116825,1918.797909492893,0.054910450398624334
L2,4.5,70,70,0,-1,0,0.999999,1943.0173193342202,0.055054213895619285
L2,4.5,70,71,1,352,1,0.9990783586364149,1919.9230875466326,0.05607262322454045
L2,4.5,70,72,0,-1,0,0.817451165825769,1931.3392262798804,0.05917978548474909
L2,4.5,70,73,1,274,3,0.9676890639034235,1356.6975433703526,0.054886616317182134
L2,4.5,70,74,0,-1,0,0.9693430124858778,1944.6597401221422,0.05516090722843346
L2,4.5,70,75,1,300,1,0.8817633199362328,1928.2184364760178,0.05867083087939338
L2,4.5,70,76,1,307,1,0.9472524841667526,1891.4476232478962,0.056652351491673414
L2,4.5,70,77,0,-1,0,0.999166318200392,1943.7106002420699,0.05462883669828657
L2,4.5,70,78,0,-1,0,0.9862400012646213,1942.5436685332036,0.054834430352139564
L2,4.5,70,79,0,-1,0,0.999999,1937.663153119181,0.05465347896220748
L2,4.5,70,80,0,-1,0,0.9989997561846568,1918.2699356686396,0.05463860019219806
L2,4.5,70,81,0,-1,0,0.9202336979238469,1937.9043949952184,0.05645860226388084
L2,4.5,70,82,0,-1,0,0.9991830260050723,1941.968039950714,0.05466607024456526
