level,J,mult,seed_idx,collapsed,collapse_step,collapse_type,final_m,final_wealth,final_EC,minsky_count
L3,1.0,50,3,1,406,2,0.3232006781532907,0.0,0.3083517075738232,1
L3,1.0,50,4,1,305,2,-0.5124692632316565,0.0,0.09647121231365324,1
L3,1.0,50,5,1,523,2,-0.13024610965485905,0.0,0.4464559690720174,1
L3,1.0,50,6,1,794,3,-0.163459761750846,0.0,0.6266603476589165,2
L3,1.0,50,7,1,585,3,0.1841918852039561,0.0,0.5605102198758077,1
L3,1.0,50,8,1,424,3,-0.1197833899827094,0.0,0.11273609745012103,1
L3,1.0,50,9,1,449,2,-0.27982219363206134,0.0,0.25188122285185616,1
L3,1.0,50,10,1,799,2,-0.6210025308099664,0.0,0.07105774695054957,1
L3,1.0,50,11,1,352,1,0.13255745443440853,0.0,0.44537048069191004,7
L3,1.0,50,12,1,483,2,0.49975483889072836,0.09348951632139874,0.17817789402111878,1
L3,1.0,50,13,1,615,2,0.0999050923310355,0.0,0.1672805954896469,1
L3,1.0,50,14,1,493,3,0.6921933414814072,23.430962081736713,0.06542113113603377,1
L3,1.0,50,15,1,296,3,0.2301240924276013,0.0,0.23325008420097132,20
L3,1.0,50,16,1,496,3,-0.46855375917068376,0.0,0.0801826291562337,3
L3,1.0,50,17,1,466,3,0.47538497481401076,12.401079907877394,0.07140589760324313,1
L3,1.0,50,18,1,570,1,0.15790225471083716,3.159759337922735,0.11799710228593382,1
L3,1.0,50,19,1,357,3,0.6640298327043261,22.353401746958937,0.07032542907822764,5
L3,1.0,50,20,1,460,3,-0.1907980242546511,0.0,0.22962116480703196,4
L3,1.0,50,21,1,495,3,-0.045285860245894184,0.0,0.218008516562562,1
L3,1.0,50,22,1,432,3,-0.3717057387079208,0.7337343620188167,0.18890490428827486,1
L3,1.0,50,23,1,370,3,0.16154199891552457,37.93702075398641,0.08745869990945143,3
L3,1.0,50,24,1,498,2,0.8381671284271248,11.19587928187222,0.06186196621781545,1
L3,1.0,50,25,1,629,3,-0.04960497317333032,0.0,0.49483807108055167,6
L3,1.0,50,26,1,448,3,-0.3348294626263929,0.0,0.1202039133345949,1
L3,1.0,50,27,1,352,2,0.47216543623752816,0.10586370730943068,0.301166548930404,9
L3,1.0,50,28,1,397,2,0.5744208185123642,16.66301361373287,0.08627437026120785,3
L3,1.0,50,29,1,340,3,-0.521250134213469,0.0,0.09913595068894485,7
L3,1.0,50,30,1,688,2,0.21271920096556846,3.0260974478646863,0.20225298469395817,1
L3,1.0,50,31,1,446,2,-0.20936272905494718,12.996939863880641,0.30650944314902184,1
L3,1.0,50,32,1,1183,3,-0.5031043360413576,0.0,0.09341057578117073,11
L3,1.0,50,33,1,430,3,-0.02915016011421611,0.0,0.23055875230938067,1
L3,1.0,50,34,1,392,2,-0.18205606638704303,0.0,0.692034056755352,8
L3,1.0,50,35,1,331,3,-0.6298945525349795,0.0,0.07495167826048468,2
L3,1.0,50,36,1,415,2,0.0817583584577331,2.670962467494823,0.40967260747361267,1
L3,1.0,50,37,1,1277,3,-0.31702165377770825,0.0,0.10085507713695926,3
L3,1.0,50,38,1,654,3,-0.5442950734405406,0.0,0.07362906780210865,1
L3,1.0,50,39,1,411,3,0.7220381871161645,3.9824388773627772,0.06760241906249875,4
L3,1.0,50,40,1,626,3,0.03737923574575845,0.0,0.3928248871079426,1
L3,1.0,50,41,1,338,2,-0.18381231148185223,0.0,0.6896102311074503,3
L3,1.0,50,42,1,571,2,-0.4207265650929652,0.0,0.12506185356868676,2
L3,1.0,50,43,1,360,3,-0.6074276948050957,0.0,0.06916684662120313,4
L3,1.0,50,44,1,405,3,-0.09953657399745863,0.0,0.5959576439802062,1
L3,1.0,50,45,1,679,2,0.6401083674730399,1.6411990364381992,0.08252567759712082,3
L3,1.0,50,46,1,484,2,-0.3240523978489352,0.0,0.10944870068546693,1
L3,1.0,50,47,1,407,2,-0.242161885495804,0.0,0.12719080223934254,2
L3,1.0,50,48,1,380,2,0.48056535960704194,0.07310069458248201,0.5372939144267992,1
L3,1.0,50,49,1,427,2,-0.5578535247190379,0.0,0.08152586780075843,1
L3,1.0,50,50,1,470,3,-0.15027286517685778,0.0,0.23976950111599082,1
L3,1.0,50,51,1,661,2,-0.520030492739013,0.0,0.07962656200176747,1
L3,1.0,50,52,1,1324,3,-0.7879690648859383,0.0,0.087350097165653,4
L3,1.0,50,53,1,775,3,-0.3011673905438396,0.0,0.0984828210760959,1
L3,1.0,50,54,1,483,3,0.021345708995691333,0.0,0.2395483237369674,1
L3,1.0,50,55,1,803,3,-0.025313892240798386,0.0,0.3766415262403731,2
L3,1.0,50,56,1,488,3,-0.10041255746552133,0.0,0.18651703184771556,1
L3,1.0,50,57,1,418,3,-0.25344454129906197,6.51027627391095,0.1949141118783173,4
L3,1.0,50,58,1,425,3,-0.14266886745532859,0.0,0.607835949798275,1
L3,1.0,50,59,1,447,2,0.6975749648279922,0.38111334425441473,0.3006582775712928,1
L3,1.0,50,60,1,1269,3,0.5418778656853984,0.13824523229073585,0.8100970697001609,1
L3,1.0,50,61,1,372,2,-0.31188609350842467,0.0,0.08964876377693379,2
L3,1.0,50,62,1,634,3,0.3910084852040412,12.198883104217433,0.1205482128622031,1
L3,1.0,50,63,1,535,3,0.7009514547820997,15.284246160758954,0.06691758018930724,2
L3,1.0,50,64,1,665,2,-0.3561455136709032,0.0,0.7349549978083,1
L3,1.0,50,65,1,533,2,-0.1113941285809586,28.607429818116284,0.3044780962752736,1
L3,1.0,50,66,1,440,2,0.4756249552692695,0.5564726124173518,0.12852206088530144,2
L3,1.0,50,67,1,523,2,-0.8426518193727829,0.0,0.06446560055570615,1
L3,1.0,50,68,1,531,2,-0.2258243647628518,0.23508635482574958,0.16418798348753683,4
L3,1.0,50,69,1,513,3,0.07878658281415299,0.0,0.17324735043993011,1
L3,1.0,50,70,1,598,3,0.5167212806898002,0.19535254686745418,0.24117028838897614,1
L3,1.0,50,71,1,506,3,0.32814067063654356,6.125647663946109,0.10507875340275337,2
L3,1.0,50,72,1,416,3,-0.4106582462419122,0.0,0.10227322170403923,1
L3,1.0,50,73,1,332,3,-0.4645876045027041,0.0,0.18692245688200512,2
L3,1.0,50,74,1,397,2,-0.21857111257761525,0.0,0.41277786325704313,7
L3,1.0,50,75,1,472,2,-0.6853914313699189,0.0,0.07489277089658444,1
L3,1.0,50,76,1,478,3,0.008876338763302051,0.0,0.6126759403182975,1
L3,1.0,50,77,1,455,3,-0.09557943522704855,0.0,0.8271482122932796,1
L3,1.0,50,78,1,487,2,0.1011438928929502,0.0,0.5462206518930518,1
L3,1.0,50,79,1,827,3,0.3577645799965664,0.0,0.1614529044327309,1
L3,1.0,50,80,1,952,3,-0.5219826110710464,0.0,0.07303701994530781,4
L3,1.0,50,81,1,571,3,-0.3213411661575333,0.0,0.07809972616807781,1
L3,1.0,50,82,1,478,2,0.25984019814282877,40.9374905122269,0.18687102900573713,1
L3,1.0,50,83,1,511,3,-0.2590946265038786,0.0,0.1169966972128493,1
L3,1.0,50,84,1,486,2,-0.45081158011526257,0.0,0.11621620479762872,1
L3,1.0,50,85,1,407,2,0.2541598275944016,0.0,0.5279835896759243,1
L3,1.0,50,86,1,442,3,-0.32895947472644815,0.0,0.10583469458762695,1
L3,1.0,50,87,1,436,2,0.2226474589818494,0.0,0.8627550855883541,1
L3,1.0,50,88,1,513,2,0.015394206998739522,0.0,0.144221665775398,1
L3,1.0,50,89,1,415,2,-0.7056383344817972,0.0,0.7023122021499573,4
L3,1.0,50,90,1,423,3,-0.5942378419798156,0.0,0.25375277064211355,1
L3,1.0,50,91,1,652,2,0.48990956487725007,0.18039193940483875,0.1875013708829158,1
L3,1.0,50,92,1,373,3,0.29018383425580596,11.666895951599027,0.0974514328540677,9
L3,1.0,50,93,1,354,2,0.6179241251313761,0.6687133465605297,0.7089361201491904,8
L3,1.0,50,94,1,500,3,-0.45428504606660125,0.0,0.06786253498026901,1
L3,1.0,50,95,1,519,3,-0.6886902839029585,0.0,0.06486288359646979,1
L3,1.0,50,96,1,470,2,-0.37258035246977494,0.0,0.13439129869693625,1
L3,1.0,50,97,1,445,2,0.14199096493826446,35.860882108731715,0.14523122030350538,1
L3,1.0,50,98,1,431,2,0.6994956013286333,17.273563749650073,0.06423059044183715,3
L3,1.0,50,99,1,578,2,-0.8099076537318206,0.0,0.06257305212437657,3
L3,1.0,60,0,1,312,2,-0.5601865767885762,79.9625364285762,0.7176190260410698,2
L3,1.0,60,1,1,850,3,0.33997452221179925,7.625765744031072,0.1365285917382618,1
L3,1.0,60,2,1,609,3,-0.39969172505712053,137.43196821747907,0.6792576600004465,1
L3,1.0,60,3,1,959,3,0.17611700246112566,0.0,0.5275216817605787,1
L3,1.0,60,4,1,456,3,0.32519758458969794,0.31213841310643353,0.6420431800775231,3
L3,1.0,60,5,1,1086,3,-0.824140947969245,0.0,0.06260684044301858,1
L3,1.0,60,6,1,3874,3,0.5147956118114385,22.75797080378969,0.07034820034464882,1
L3,1.0,60,7,1,2500,3,0.6013195400214022,63.25537086844747,0.10934793291472591,1
L3,1.0,60,8,1,651,2,0.14738357008551445,24.295314804603755,0.14116455430436092,1
L3,1.0,60,9,1,617,2,-0.4227077520498578,0.0,0.12120374395603832,1
L3,1.0,60,10,1,1316,3,0.766672813736586,34.78129472152044,0.07797883478246741,1
L3,1.0,60,11,1,393,2,0.709263939072059,9.976364101614575,0.0816383544558027,2
L3,1.0,60,12,1,1261,2,-0.014848567377260063,33.26809178903476,0.17402916293743143,1
L3,1.0,60,13,1,660,2,-0.7167020536520242,13.162960726316335,0.06192017204404089,1
L3,1.0,60,14,1,370,1,0.007512862715967943,110.87075663600153,0.16287129335009184,2
L3,1.0,60,15,1,2830,3,0.4065051689792881,73.15843001489483,0.11411321735774349,1
L3,1.0,60,16,1,2287,3,0.06626911234813063,0.0,0.21303661182563038,2
L3,1.0,60,17,1,775,3,0.5056427143596964,35.131966997653734,0.0727610853461655,1
L3,1.0,60,18,1,949,1,0.4338551049597605,14.042659881569785,0.09261270601461047,1
L3,1.0,60,19,1,960,3,0.3565574169995721,0.28507007478903346,0.37162889035822627,1
L3,1.0,60,20,1,726,2,0.1688453249152422,3.6345197678877117,0.348570979818889,1
L3,1.0,60,21,1,858,3,-0.6027553720634504,0.0,0.06909334973824251,2
L3,1.0,60,22,1,2346,2,-0.4196551029561605,0.0,0.08593397205219434,1
L3,1.0,60,23,1,450,2,0.2602039979656667,4.307065671008057,0.24323694882796706,6
L3,1.0,60,24,1,2195,3,-0.4725337826178487,0.0,0.07294479660376428,1
L3,1.0,60,25,1,1398,2,0.8768416129010391,38.301932000723575,0.05809151298879049,1
L3,1.0,60,26,1,761,3,-0.4796446459131697,0.0,0.07749246935113478,3
L3,1.0,60,27,1,670,2,-0.45834205217923124,0.0,0.13548934505751295,1
L3,1.0,60,28,1,312,2,0.6652966746708151,70.216388054295,0.07633214186438128,6
L3,1.0,60,29,1,619,3,0.3628299578895463,14.136128242536108,0.08342077790799422,1
L3,1.0,60,30,1,2546,2,-0.3242213290360363,0.0,0.5439274246438959,1
L3,1.0,60,31,1,1346,2,-0.5948824050654526,14.14212685796784,0.1970670676364934,1
L3,1.0,60,32,1,1064,3,-0.21269636422466995,0.0,0.14532605370456017,1
L3,1.0,60,33,1,1007,2,0.3318695199592108,0.5806447525693692,0.5357233187774597,1
L3,1.0,60,34,1,2478,3,0.5036492516024261,53.90995086438243,0.08254430080621353,1
L3,1.0,60,35,1,1350,2,0.1693885855387812,11.225351155655366,0.7601635104946709,1
L3,1.0,60,36,1,684,3,0.5547757775934188,36.72426358511116,0.08455497587467281,1
L3,1.0,60,37,1,6831,2,0.21263785353404763,28.620103811197673,0.10086979540527939,2
L3,1.0,60,38,1,1082,3,0.02866576291920374,0.0,0.6998220500830524,1
L3,1.0,60,39,1,2628,3,-0.5086491164205025,0.0,0.07747954431341052,1
L3,1.0,60,40,1,528,2,0.8034042961102367,30.0045317682328,0.06052580663239712,3
L3,1.0,60,41,1,530,3,0.5317832385028033,12.33306945344144,0.09030712511338973,1
L3,1.0,60,42,1,743,2,-0.12779229569811823,0.0,0.10840243088090316,1
L3,1.0,60,43,1,683,3,0.3027889902675327,0.8912209843315244,0.752984142750049,1
L3,1.0,60,44,1,796,2,0.16497166593903828,0.1350131727064854,0.6663987146715431,1
L3,1.0,60,45,1,1073,3,-0.4656953532479994,92.4983352741831,0.5230992267176723,4
L3,1.0,60,46,1,467,3,0.4879777880363055,43.336963601378685,0.09793304547680365,1
L3,1.0,60,47,1,540,2,0.30701835108056375,23.449560898388768,0.5723760797087515,1
L3,1.0,60,48,1,1512,3,0.107202124314449,0.0,0.35623426310897793,1
L3,1.0,60,49,1,858,3,0.33021454907869774,0.7166122284057796,0.9088538218166876,1
L3,1.0,60,50,1,1460,3,0.09276409574686134,0.0,0.7358022029165818,1
L3,1.0,60,51,1,374,3,0.10910855991365309,86.99273034194246,0.19383187662369336,5
L3,1.0,60,52,1,770,3,0.6372539971648439,4.413196300988608,0.19920627669375887,3
L3,1.0,60,53,1,1863,3,0.5007740522250168,15.707189588849282,0.16360426331816466,1
L3,1.0,60,54,1,1827,2,0.80844448644679,36.983378884341626,0.07237534386397043,2
L3,1.0,60,55,1,1485,2,-0.12182432492437584,3.0934192389785706,0.6059914652645391,1
L3,1.0,60,56,1,1556,3,0.5377258604702555,4.927554183813403,0.17867052904552208,1
L3,1.0,60,57,1,1922,3,-0.599857906726344,0.0,0.07271463149383722,1
L3,1.0,60,58,1,705,3,-0.9463804087903132,0.0,0.0559517748193577,1
L3,1.0,60,59,1,438,3,0.2982421282987137,4.229574928982027,0.14594813565104853,1
L3,1.0,60,60,1,1111,2,-0.27070926481633806,0.0,0.20108417164157247,1
L3,1.0,60,61,1,666,2,-0.020084104644572005,12.599037566006444,0.17400551779518061,1
L3,1.0,60,62,1,1303,3,-0.2781241040666775,122.7317417212933,0.8535303936403341,1
L3,1.0,60,63,1,1892,3,0.1390567317399889,0.6502676265816304,0.8461773629683644,1
L3,1.0,60,64,1,886,3,0.16420064950324462,30.55232763480104,0.3777058205142419,1
L3,1.0,60,65,1,862,3,0.18160057836150928,26.374170188987513,0.6280725130114031,1
L3,1.0,60,66,1,826,2,0.5256227495604536,11.338779315201428,0.22766695925226657,1
L3,1.0,60,67,1,825,3,0.8433771465103846,92.79819170458263,0.06715455589814606,1
L3,1.0,60,68,1,796,3,0.7950488049554763,28.517829324439525,0.06530171661902086,1
L3,1.0,60,69,1,776,3,0.7543424334363428,52.95191118809673,0.06411746441893718,1
L3,1.0,60,70,1,714,2,-0.12848667404488395,31.6020217640632,0.09162698129271553,1
L3,1.0,60,71,1,723,2,0.4039377557328608,128.76455466338692,0.07644801412430953,1
L3,1.0,60,72,1,715,3,0.5525128077758805,14.222461543044972,0.07340490330129103,1
L3,1.0,60,73,1,2047,3,-0.03961439656704302,0.0,0.32731589048662457,1
L3,1.0,60,74,1,1488,2,-0.2190385016483076,0.0,0.34676962472906947,1
L3,1.0,60,75,1,1765,3,0.033859209608473585,0.0,0.35548640114517993,1
L3,1.0,60,76,1,779,3,-0.06079248586826935,35.66875692089008,0.5749271115254134,1
L3,1.0,60,77,1,415,2,-0.7002772888638163,0.0,0.0684364508467753,3
L3,1.0,60,78,1,396,2,0.6386824182164998,66.0397301367184,0.08219307278124117,1
L3,1.0,60,79,1,1185,3,-0.15210660361192654,28.92601143211375,0.33356738116131224,1
L3,1.0,60,80,1,371,3,-0.3408004873699397,19.119262022188057,0.2633177660526033,3
L3,1.0,60,81,1,447,3,-0.4303309509341052,5.28360363430437,0.21029247759695663,2
L3,1.0,60,82,1,433,2,-0.377756132561262,0.0,0.4530285146593689,1
L3,1.0,60,83,1,3060,2,0.31467083078769775,67.31019681144369,0.12764303684335998,2
L3,1.0,60,84,1,325,3,-0.22328349374847428,1.7927722740751777,0.3789946796278708,2
L3,1.0,60,85,1,939,3,-0.14635333982435106,56.62720889520851,0.18285731913200498,1
L3,1.0,60,86,1,670,2,0.00427071557457448,0.0,0.8743854910549673,1
L3,1.0,60,87,1,707,3,0.37193859187076544,92.63794388783313,0.587327978864988,1
L3,1.0,60,88,1,900,2,-0.21888733212860736,0.0,0.750148800157318,1
L3,1.0,60,89,1,1684,2,0.30498941732718043,12.074043424437344,0.08776399778216942,1
L3,1.0,60,90,1,1015,2,-0.302270245692225,0.0,0.12459334835347495,1
L3,1.0,60,91,1,1522,3,0.6842165663898047,63.842445961523005,0.06882978681353086,1
L3,1.0,60,92,1,4877,3,0.02669714782556344,1.585580752486427,0.3795036443896293,1
L3,1.0,60,93,1,930,2,-0.2609215678926079,0.0,0.14375197896406755,1
L3,1.0,60,94,1,973,3,0.29666593521828727,10.902581942477306,0.10310024490073592,1
L3,1.0,60,95,1,1572,2,0.4697184626319422,24.20135095672178,0.09087571573784048,1
L3,1.0,60,96,1,1006,2,0.3857004361638904,72.58313095047272,0.7852196863565248,1
L3,1.0,60,97,1,577,2,-0.3918186889190541,20.679641694874945,0.07972371444697174,1
L3,1.0,60,98,1,2096,2,0.22958999139847291,16.192230076213452,0.1264318248658611,1
L3,1.0,60,99,1,697,2,0.5155000089257591,3.7173376117916104,0.37757324950764115,1
L3,1.0,70,0,1,2855,3,0.03817837469292068,500.128737982968,0.10724396857994115,1
L3,1.0,70,1,0,-1,0,0.7504775905664869,291.25991467231705,0.06500298043942392,1
L3,1.0,70,2,0,-1,0,0.59277501229126,481.0593970707643,0.0947189498693873,1
L3,1.0,70,3,0,-1,0,0.1089568458316918,522.661919079301,0.49734084604636086,1
L3,1.0,70,4,1,3078,2,-0.16933532419430566,328.6773729453999,0.18665084059646006,1
L3,1.0,70,5,0,-1,0,0.42717994830194683,453.5962116983426,0.07835866929236182,1
L3,1.0,70,6,1,1351,2,0.20652856281550064,333.45675200234973,0.10010952608184741,1
L3,1.0,70,7,1,9062,2,-0.10712361743687521,421.69891482193265,0.20303579910324568,1
L3,1.0,70,8,1,970,3,0.01666868021801577,288.7291657039205,0.8595492692616105,1
L3,1.0,70,9,1,1351,3,-0.27276497432057484,390.4190685878952,0.26973936965960965,1
L3,1.0,70,10,1,2087,3,0.2446901999752714,462.82747309881427,0.11539416503668774,1
L3,1.0,70,11,1,2557,2,-0.5727138930007529,490.091698562966,0.07272648849247348,2
L3,1.0,70,12,1,1019,2,0.41053104910514343,202.23362886491637,0.9149836990838079,1
L3,1.0,70,13,1,794,2,0.7694844085352308,463.91249201426564,0.07484403909166261,1
L3,1.0,70,14,0,-1,0,-0.01761025910469642,602.8976551549331,0.16454271188155312,1
L3,1.0,70,15,1,2188,3,0.49035397754698307,446.6616524959739,0.1205364311847964,1
L3,1.0,70,16,0,-1,0,-0.39255060361070526,401.84806183124715,0.10758825493730809,1
L3,1.0,70,17,0,-1,0,0.4794927741387984,587.2062358229722,0.10575980855244856,1
L3,1.0,70,18,0,-1,0,0.42289110071061026,437.13336806321985,0.07760499866198318,1
L3,1.0,70,19,0,-1,0,0.825742300059384,283.96756097460093,0.0590737872364674,2
L3,1.0,70,20,0,-1,0,0.7321752654433296,347.6931521694989,0.06629052658770239,2
L3,1.0,70,21,0,-1,0,0.4602164715991102,487.12569949258614,0.08619220752064333,1
L3,1.0,70,22,1,664,2,0.5771753114283894,360.3159573001146,0.07409521660570376,1
L3,1.0,70,23,1,1629,2,-0.022294668680648368,590.4394907139925,0.24779148799702846,1
L3,1.0,70,24,1,7869,3,0.6373434720887232,509.7573178043251,0.06661792630873878,1
L3,1.0,70,25,0,-1,0,0.30851455259644855,606.8014813024093,0.08348043466051137,1
L3,1.0,70,26,0,-1,0,-0.46911389083851046,219.57008743445937,0.5392679827989905,1
L3,1.0,70,27,1,2094,2,0.22340801732372478,507.7868764873188,0.16683187475881914,1
L3,1.0,70,28,1,1178,2,0.678532895210607,76.93633906704734,0.07692152849739757,1
L3,1.0,70,29,1,3503,2,0.9948716020267507,602.5489829975471,0.057552047181663346,2
L3,1.0,70,30,1,2327,2,0.4102057403975814,525.6240728020186,0.07481501301718234,1
L3,1.0,70,31,1,16348,3,-0.05602053899837716,535.4609508887652,0.2135893892688554,1
L3,1.0,70,32,0,-1,0,-0.16856249401143455,341.4148725109233,0.5377271523346838,1
L3,1.0,70,33,1,13449,2,0.714817477943898,650.0384435815798,0.09585122310721841,1
L3,1.0,70,34,1,575,3,0.4257662648315255,594.9201603860332,0.09509607972015119,3
L3,1.0,70,35,1,1807,3,-0.30019852709811334,458.05520042507965,0.644444896284056,1
L3,1.0,70,36,1,1459,2,-0.6055150852047947,0.0,0.07466862674171612,1
L3,1.0,70,37,0,-1,0,0.36614457398820327,505.75030621628287,0.11438269959725816,1
L3,1.0,70,38,1,379,3,0.21507026023910153,289.0596469714491,0.7998392564881549,1
L3,1.0,70,39,1,4299,2,0.03529190447897396,446.2240604117468,0.2352985998416371,1
L3,1.0,70,40,1,2913,3,0.7793325172113473,469.5328989448889,0.06266676253723164,1
L3,1.0,70,41,1,1834,3,0.5379336381521171,546.285232871716,0.06646492808855095,1
L3,1.0,70,42,0,-1,0,0.8277434995837947,401.27028264374826,0.09214250715952449,1
L3,1.0,70,43,0,-1,0,-0.2721758974507088,86.22822612507058,0.22893188568498804,1
L3,1.0,70,44,0,-1,0,0.4777356696274536,381.76182289194657,0.07874923062572647,1
L3,1.0,70,45,1,13601,2,-0.6250337089195035,0.0,0.1112471131386957,1
L3,1.0,70,46,0,-1,0,0.4944129982181582,601.6529843427618,0.0872986176076364,1
L3,1.0,70,47,0,-1,0,0.7010082490618142,683.0266565351914,0.071065263096781,1
L3,1.0,70,48,0,-1,0,0.6583241315578289,535.7187895924721,0.06464714373898006,1
L3,1.0,70,49,0,-1,0,-0.029011767387521554,423.1267665541303,0.6609984689469022,1
L3,1.0,70,50,0,-1,0,-0.07188729933818311,252.1864644071598,0.8418236906503064,1
L3,1.0,70,51,1,4856,3,0.5784361047059645,537.4097203171385,0.103697756845779,1
L3,1.0,70,52,0,-1,0,0.24984550386647203,307.9066003827311,0.3658695663207618,1
L3,1.0,70,53,0,-1,0,0.6125219679286925,169.8486056399123,0.3905941738823949,1
L3,1.0,70,54,0,-1,0,0.408463512757821,536.9222039644792,0.07864593999829894,1
L3,1.0,70,55,0,-1,0,0.7462146702696212,474.5281101695628,0.06298501090831321,1
L3,1.0,70,56,1,6165,3,0.177744719472934,518.1187028048805,0.21839315567551817,1
L3,1.0,70,57,0,-1,0,0.5851321091584463,386.46398256575446,0.1337028502563019,1
L3,1.0,70,58,1,974,3,0.051406383082516785,362.0036735003515,0.22744109326780013,1
L3,1.0,70,59,0,-1,0,0.12447592638349385,382.9734664071996,0.12201230832132604,1
L3,1.0,70,60,0,-1,0,-0.01212999635531509,488.4512420301171,0.22276808874971024,1
L3,1.0,70,61,0,-1,0,0.16913611191804756,404.7162991937172,0.10389074838005775,1
L3,1.0,70,62,1,1984,3,0.10292585519358956,553.0097029854742,0.1240042029389947,1
L3,1.0,70,63,0,-1,0,0.4789579676297929,502.63605585460067,0.07389736917290342,1
L3,1.0,70,64,0,-1,0,0.8487209302796763,459.68429825787894,0.059804712739417946,1
L3,1.0,70,65,0,-1,0,-0.3765944049305878,635.5872833862245,0.4365971511804094,1
L3,1.0,70,66,0,-1,0,0.3796015935897851,462.2247084057555,0.2754154356814714,1
L3,1.0,70,67,0,-1,0,0.24525744913340275,455.6002639063105,0.3407457865224245,1
L3,1.0,70,68,0,-1,0,0.04608876835691786,464.71454522310484,0.3226475720943295,2
L3,1.0,70,69,1,8777,2,-0.09576535010603626,418.41813617850624,0.32693904031189036,1
L3,1.0,70,70,1,1019,2,0.49909701139909807,533.6500513595204,0.06627554213193255,1
L3,1.0,70,71,1,1229,3,0.5770648074008132,495.17614219820416,0.09725694681530138,1
L3,1.0,70,72,1,3881,3,0.41723646966066935,350.97340940594466,0.09785813135614335,1
L3,1.0,70,73,0,-1,0,0.30755775125683976,509.9269709903065,0.8207003323695068,1
L3,1.0,70,74,0,-1,0,0.22621835272681512,573.9830544865007,0.09539839088944001,1
L3,1.0,70,75,1,1889,3,0.0030191688126019883,510.4502048240047,0.31415127580093255,1
L3,1.0,70,76,0,-1,0,0.444309408932842,654.8654175446508,0.06992555315378597,1
L3,1.0,70,77,1,738,3,0.21790432272558474,561.922334712756,0.14824001819118068,2
L3,1.0,70,78,0,-1,0,0.548704525109534,464.03065944403977,0.07113557354305451,1
L3,1.0,70,79,0,-1,0,0.6422079628335158,594.7301613492732,0.06346111048534063,1
L3,1.0,70,80,1,2970,2,0.09647063256030833,167.94084887094743,0.28691210121690364,2
L3,1.0,70,81,0,-1,0,0.35897151747481454,404.53597733139765,0.22237278654569798,1
L3,1.0,70,82,0,-1,0,0.7324349375817021,376.3029381943824,0.07146951938585162,1
L3,1.0,70,83,0,-1,0,-0.4547383128640864,546.2247978215408,0.3523033213025901,1
L3,1.0,70,84,1,1490,2,-0.5378802678562279,82.85997447757525,0.31809734538273027,1
L3,1.0,70,85,0,-1,0,0.7275058407486155,511.6564085496661,0.06807885776182504,1
L3,1.0,70,86,0,-1,0,0.8803418407976759,541.3836934624965,0.057491411682355574,1
L3,1.0,70,87,1,3370,2,0.35812867017146593,163.8928829672582,0.30144641270040357,1
L3,1.0,70,88,0,-1,0,0.783854683226455,535.8155641028955,0.06152578486421285,1
L3,1.0,70,89,1,665,3,-0.27015934248919843,427.78951674075665,0.857647489365911,1
L3,1.0,70,90,1,618,2,-0.4702451946761977,4.335493303986423,0.08503581359317695,1
L3,1.0,70,91,0,-1,0,0.22879434956886233,255.45097625934446,0.10622688046929613,1
L3,1.0,70,92,0,-1,0,0.6882406280310513,400.1975524012617,0.0712794221081836,1
L3,1.0,70,93,0,-1,0,0.41675624764692043,531.6246093772744,0.1085683918551962,2
L3,1.0,70,94,0,-1,0,0.6353097702209115,560.7478175954059,0.06194580026364398,1
L3,1.0,70,95,1,1645,2,-0.13287016011633762,86.49870291640461,0.4320965944010002,1
