schedule,mult,seed_idx,collapsed,collapse_step,collapse_J,collapse_type,final_m,final_wealth
sudden,65,43,0,-1,,0,0.999999,1725.584548237808
sudden,65,44,0,-1,,0,0.999999,1729.726868615647
sudden,65,45,0,-1,,0,0.9998152464884882,1732.09116663968
sudden,65,46,0,-1,,0,0.999999,1730.8224914513796
sudden,65,47,1,444,5.0,1,0.999999,1730.3655325092097
sudden,65,48,0,-1,,0,0.9883907479181163,1732.6501429947552
sudden,65,49,0,-1,,0,0.999833738978769,1729.6259027781666
sudden,65,50,1,478,5.0,1,0.9791506687578432,1733.6419913925831
sudden,65,51,0,-1,,0,0.9988237381745846,1729.3531452278364
sudden,65,52,0,-1,,0,0.999999,1713.7979187324338
sudden,65,53,0,-1,,0,0.999999,1728.7541445238535
sudden,65,54,0,-1,,0,0.999999,1729.7065950364745
sudden,65,55,0,-1,,0,0.9999456212144973,1720.080005540614
sudden,65,56,1,515,5.0,1,0.999999,1725.4380896919597
sudden,65,57,0,-1,,0,0.9999594179343807,1725.2025926772606
sudden,65,58,0,-1,,0,0.980102117229417,1714.226297947483
sudden,65,59,0,-1,,0,0.999999,1735.5702801879718
sudden,65,60,1,488,5.0,1,0.999999,1725.064153145452
sudden,65,61,0,-1,,0,0.999999,1717.0291207545606
sudden,65,62,0,-1,,0,0.9957701100229792,1708.6099246084477
sudden,65,63,0,-1,,0,0.999999,1730.558905550096
sudden,65,64,0,-1,,0,0.999999,1736.7688318765236
sudden,65,65,0,-1,,0,0.999999,1739.339010284791
sudden,65,66,0,-1,,0,0.999729228108856,1735.0631801139375
sudden,65,67,0,-1,,0,0.999999,1726.7827275334457
sudden,65,68,0,-1,,0,0.9998363669360276,1735.3655730384353
sudden,65,69,0,-1,,0,0.999999,1737.0870840466077
sudden,65,70,0,-1,,0,0.999999,1736.6207522659747
sudden,65,71,0,-1,,0,0.9626698153703982,1705.916179299399
sudden,65,72,0,-1,,0,0.999999,1732.279854405307
sudden,65,73,0,-1,,0,0.9993315789587103,1714.928694127318
sudden,65,74,0,-1,,0,0.999465402775881,1722.9559153937541
sudden,65,75,0,-1,,0,0.9995921629951289,1723.782605663798
sudden,65,76,0,-1,,0,0.8093748273021115,1720.0724352699265
sudden,65,77,1,567,5.0,1,0.999999,1728.7680260804016
sudden,65,78,0,-1,,0,0.999999,1730.481120120935
sudden,65,79,0,-1,,0,0.9994155810763299,1674.983819313247
sudden,65,80,0,-1,,0,0.999999,1704.8716158791474
sudden,65,81,0,-1,,0,0.999999,1733.63039022628
sudden,65,82,0,-1,,0,0.999999,1729.9973274721062
sudden,65,83,1,513,5.0,1,0.9999398893359491,1690.5191253660187
sudden,65,84,0,-1,,0,0.9989611479834662,1706.2158268539542
sudden,65,85,0,-1,,0,0.7932347847794351,1727.7061720692616
sudden,65,86,0,-1,,0,0.999999,1732.768925392749
sudden,65,87,0,-1,,0,0.999999,1732.6940750274844
sudden,65,88,0,-1,,0,0.999999,1717.972436814475
sudden,65,89,0,-1,,0,0.9773072889638227,1686.6340646226677
sudden,65,90,0,-1,,0,0.9297935558425685,1720.9680523830573
sudden,65,91,0,-1,,0,0.9960922760865867,1707.9684845953916
sudden,65,92,0,-1,,0,0.994509814609692,1728.305372309571
sudden,65,93,0,-1,,0,0.9695371997292229,1707.5381291368387
sudden,65,94,0,-1,,0,0.999999,1721.5209303286124
sudden,65,95,0,-1,,0,0.9845331799046175,1726.8284331879076
sudden,65,96,0,-1,,0,0.9996693447683879,1723.1843137515305
sudden,65,97,0,-1,,0,0.9752184695099534,1715.994969096911
sudden,65,98,0,-1,,0,0.9937198513861585,1734.9995581215753
sudden,65,99,0,-1,,0,0.997208208607831,1716.2461969349386
sudden,70,0,0,-1,,0,0.9717841108997703,1973.2409300028557
sudden,70,1,0,-1,,0,0.9998053628971891,1985.6359196902558
sudden,70,2,0,-1,,0,0.999999,1966.625322387943
sudden,70,3,0,-1,,0,0.9941242616602813,1977.8919498327969
sudden,70,4,0,-1,,0,0.9999967771960705,1984.3865433512376
sudden,70,5,0,-1,,0,0.9996244929600423,1982.8335823802518
sudden,70,6,0,-1,,0,0.967185027973716,1970.851335743411
sudden,70,7,0,-1,,0,0.999999,1973.5437932530701
sudden,70,8,1,621,5.0,1,0.999797008156647,1975.3000112187763
sudden,70,9,0,-1,,0,0.999999,1977.4055637778615
sudden,70,10,0,-1,,0,0.9998608922593223,1959.214297098998
sudden,70,11,0,-1,,0,0.9985587360099011,1983.3290702643428
sudden,70,12,0,-1,,0,0.999999,1954.517533036516
sudden,70,13,0,-1,,0,0.8226495417227958,1982.2317898296958
sudden,70,14,0,-1,,0,0.8983835260727443,1984.0127463694928
sudden,70,15,1,473,5.0,1,0.999999,1971.2068433939376
sudden,70,16,0,-1,,0,0.999999,1983.076159772743
sudden,70,17,0,-1,,0,0.9952620694524825,1979.519303824777
sudden,70,18,0,-1,,0,0.8588664434048847,1977.953913663188
sudden,70,19,0,-1,,0,0.999999,1979.7548228053936
sudden,70,20,0,-1,,0,0.999999,1968.3120527926974
sudden,70,21,0,-1,,0,0.9998855871657346,1978.6509348857155
sudden,70,22,0,-1,,0,0.9399997520051385,1984.551162242581
sudden,70,23,0,-1,,0,0.999999,1959.5940345927552
sudden,70,24,0,-1,,0,0.999999,1966.5497118986793
sudden,70,25,1,570,5.0,3,0.9696121665939533,1975.9775182483438
sudden,70,26,0,-1,,0,0.999999,1985.5038175014465
sudden,70,27,0,-1,,0,0.999999,1978.5612506134635
sudden,70,28,0,-1,,0,0.9999926322296601,1974.9900033862746
sudden,70,29,0,-1,,0,0.999796637075426,1965.6806508907432
sudden,70,30,0,-1,,0,0.9404100736017185,1954.1465031067876
sudden,70,31,0,-1,,0,0.9998188149335132,1984.7141321566226
sudden,70,32,0,-1,,0,0.999999,1982.08603837444
sudden,70,33,0,-1,,0,0.9999430871927691,1980.5708038032894
sudden,70,34,0,-1,,0,0.999999,1966.5316539460257
sudden,70,35,0,-1,,0,0.9996102173175233,1982.8493340129867
sudden,70,36,0,-1,,0,0.9999450592439741,1955.704042906876
sudden,70,37,0,-1,,0,0.9992975009416798,1982.5017710183718
sudden,70,38,0,-1,,0,0.9999682519498264,1967.0198603066272
sudden,70,39,0,-1,,0,0.9992822219486774,1976.51829375854
sudden,70,40,0,-1,,0,0.999999,1970.1248587262846
sudden,70,41,0,-1,,0,0.999903185007639,1935.0596349815623
sudden,70,42,0,-1,,0,0.9998880685897075,1957.2897911798916
sudden,70,43,0,-1,,0,0.7822627289970432,1954.0020425773162
sudden,70,44,0,-1,,0,0.999999,1988.349309328924
sudden,70,45,0,-1,,0,0.999999,1973.6333027333312
sudden,70,46,0,-1,,0,0.9985069471612881,1972.472236073061
sudden,70,47,0,-1,,0,0.9890459460265436,1979.7072181610517
sudden,70,48,0,-1,,0,0.999999,1983.2576284448478
sudden,70,49,0,-1,,0,0.9953658370023161,1978.5924024722146
sudden,70,50,0,-1,,0,0.9997961766510776,1981.480246528362
sudden,70,51,0,-1,,0,0.6676606992592637,1975.5200245845585
sudden,70,52,0,-1,,0,0.9999269219743522,1960.7860975698693
sudden,70,53,0,-1,,0,0.9944840999417304,1980.4766845491617
sudden,70,54,0,-1,,0,0.999999,1934.560625800915
sudden,70,55,0,-1,,0,0.9998537993539632,1974.0979820247414
sudden,70,56,0,-1,,0,0.999999,1951.2857989524423
sudden,70,57,0,-1,,0,0.9987290310957939,1963.5161982625348
sudden,70,58,0,-1,,0,0.9803513601179147,1969.1773475833647
sudden,70,59,0,-1,,0,0.9998471988617529,1956.2486885345797
sudden,70,60,0,-1,,0,0.9975173695715768,1983.7971523248502
sudden,70,61,0,-1,,0,0.9999392476799326,1987.7343958462689
sudden,70,62,0,-1,,0,0.999999,1968.8599115334914
sudden,70,63,1,513,5.0,1,0.999999,1990.4154386477007
sudden,70,64,0,-1,,0,0.9732692959438132,1975.3719928509488
sudden,70,65,0,-1,,0,0.999846529702668,1976.601249184964
sudden,70,66,0,-1,,0,0.9738197396929575,1978.760034878168
sudden,70,67,0,-1,,0,0.999999,1980.2967371614268
sudden,70,68,0,-1,,0,0.9998605927320205,1978.7302555478234
sudden,70,69,0,-1,,0,0.999999,1983.9438961027372
sudden,70,70,0,-1,,0,0.9967968847160313,1986.7071651300444
sudden,70,71,0,-1,,0,0.9844724089758645,1977.9529500774304
sudden,70,72,0,-1,,0,0.9998984372415435,1976.106677281975
sudden,70,73,0,-1,,0,0.9975517844816033,1979.5947160961218
sudden,70,74,0,-1,,0,0.999999,1977.9959115883587
sudden,70,75,0,-1,,0,0.9417641484003704,1982.1850079993405
sudden,70,76,0,-1,,0,0.9997076730439681,1971.3158246385997
sudden,70,77,0,-1,,0,0.9997602840892093,1979.5995744985105
sudden,70,78,0,-1,,0,0.9974998943415833,1937.2044695438792
sudden,70,79,0,-1,,0,0.9991717477313986,1929.6493679718926
sudden,70,80,0,-1,,0,0.999999,1968.6108262066637
sudden,70,81,0,-1,,0,0.999831203303497,1964.525443309435
sudden,70,82,0,-1,,0,0.999888035065139,1966.898906946566
sudden,70,83,0,-1,,0,0.999999,1979.646744652696
sudden,70,84,0,-1,,0,0.999999,1974.8835741921018
sudden,70,85,0,-1,,0,0.9785177388865076,1973.1890286345806
sudden,70,86,1,578,5.0,1,0.9421581390365718,1951.434443643931
sudden,70,87,0,-1,,0,0.999999,1980.8010298390448
sudden,70,88,0,-1,,0,0.999999,1973.817987282972
sudden,70,89,0,-1,,0,0.999999,1970.1722699650386
sudden,70,90,0,-1,,0,0.999999,1973.6053241091818
sudden,70,91,1,419,5.0,1,0.999999,1975.0825355469287
sudden,70,92,0,-1,,0,0.999999,1982.5655795379992
sudden,70,93,0,-1,,0,0.9565273143693508,1984.8393574744898
sudden,70,94,0,-1,,0,0.999999,1970.8752009617158
sudden,70,95,0,-1,,0,0.9999254407901385,1971.5446971849397
sudden,70,96,0,-1,,0,0.9780859730975341,1983.0168240004402
sudden,70,97,0,-1,,0,0.9999981884307623,1961.593793575208
sudden,70,98,0,-1,,0,0.999999,1929.8546603493442
sudden,70,99,0,-1,,0,0.9993577691613463,1979.9039308490303
sudden,75,0,0,-1,,0,0.999999,2229.1806599332726
sudden,75,1,0,-1,,0,0.999999,2217.4190703667423
sudden,75,2,0,-1,,0,0.9979510498840374,2232.292405358203
sudden,75,3,0,-1,,0,0.999999,2234.8244893822566
sudden,75,4,0,-1,,0,0.999999,2212.777048947451
sudden,75,5,0,-1,,0,0.838360594799391,2192.2194980668173
sudden,75,6,0,-1,,0,0.999999,2226.4922050160317
sudden,75,7,0,-1,,0,0.9999584743380927,2233.9373160284877
sudden,75,8,0,-1,,0,0.999999,2234.8523560667822
sudden,75,9,0,-1,,0,0.999999,2211.4219401865544
sudden,75,10,0,-1,,0,0.9473878542290918,2219.415362816514
sudden,75,11,0,-1,,0,0.9998969410447587,2221.5007706882534
sudden,75,12,0,-1,,0,0.999999,2225.485070441337
sudden,75,13,0,-1,,0,0.9714442121506733,2219.609615166228
sudden,75,14,0,-1,,0,0.9997256416376141,2233.8831705887233
sudden,75,15,0,-1,,0,0.9938569365713074,2231.0382541569834
sudden,75,16,0,-1,,0,0.9978811200676324,2219.586897175796
sudden,75,17,0,-1,,0,0.999999,2198.7231786857324
sudden,75,18,0,-1,,0,0.999709597423219,2236.304013125581
sudden,75,19,0,-1,,0,0.9051638041984549,2221.841110096687
sudden,75,20,0,-1,,0,0.999999,2227.1627113906775
sudden,75,21,0,-1,,0,0.999999,2238.0089758707386
sudden,75,22,0,-1,,0,0.9997800087249448,2230.471058568274
sudden,75,23,0,-1,,0,0.9989007585577735,2231.947991020783
sudden,75,24,0,-1,,0,0.8664970285548573,2229.459934337638
sudden,75,25,0,-1,,0,0.999999,2204.310004283058
sudden,75,26,0,-1,,0,0.9998798075422161,2222.0337301440795
sudden,75,27,0,-1,,0,0.999999,2213.9651245106706
sudden,75,28,0,-1,,0,0.6644772870683825,2203.23895082895
sudden,75,29,0,-1,,0,0.9999407654797312,2231.3611677253707
sudden,75,30,0,-1,,0,0.9999357313515232,2226.330516627464
sudden,75,31,0,-1,,0,0.9999339436005483,2216.2216149963783
sudden,75,32,0,-1,,0,0.9992421736645644,2211.157136087131
sudden,75,33,0,-1,,0,0.9962892983113154,2177.5229846058705
sudden,75,34,0,-1,,0,0.9998550895502218,2192.7685621356673
sudden,75,35,1,545,5.0,1,-0.9994339814308509,0.0
sudden,75,36,0,-1,,0,0.9999030114610696,2240.203721184429
sudden,75,37,0,-1,,0,0.999999,2234.660110533499
sudden,75,38,0,-1,,0,0.9954600078553656,2226.830849116478
sudden,75,39,0,-1,,0,0.9999975827218046,2220.41694041085
sudden,75,40,0,-1,,0,0.989886867511298,2219.2615926388157
sudden,75,41,0,-1,,0,0.996356336985316,2214.418153453355
sudden,75,42,0,-1,,0,0.9981954791758839,2221.7402766704877
sudden,75,43,0,-1,,0,0.999999,2205.8048580636187
sudden,75,44,0,-1,,0,0.999999,2230.251692724806
sudden,75,45,0,-1,,0,0.999999,2212.4583268088577
sudden,75,46,0,-1,,0,0.999999,2180.4216775823015
sudden,75,47,0,-1,,0,0.9994352542091641,2220.169814920494
sudden,75,48,0,-1,,0,0.999999,2238.924445052134
sudden,75,49,0,-1,,0,0.999999,2219.234217372657
sudden,75,50,0,-1,,0,0.9634666534666315,2233.2037596592218
sudden,75,51,0,-1,,0,0.999999,2227.3053346719043
sudden,75,52,0,-1,,0,0.999999,2222.8235249745967
sudden,75,53,0,-1,,0,0.9998270207226739,2210.3486750869124
sudden,75,54,0,-1,,0,0.9271980932216874,2216.623428507961
sudden,75,55,0,-1,,0,0.9999251609641298,2230.394337734524
sudden,75,56,0,-1,,0,0.9940557477331121,2225.3320024820578
sudden,75,57,0,-1,,0,0.9998230899843692,2199.0753818120666
sudden,75,58,0,-1,,0,0.9793995612104208,2178.3684060849814
sudden,75,59,0,-1,,0,0.9998348183009349,2232.69624397275
sudden,75,60,0,-1,,0,0.9999705127861604,2213.5021082187586
sudden,75,61,0,-1,,0,0.9953309922633787,2205.217759637139
sudden,75,62,0,-1,,0,0.9998060472360358,2186.8857127388733
sudden,75,63,0,-1,,0,0.9782207022564198,2222.041897308504
sudden,75,64,0,-1,,0,0.999999,2214.4970684790683
sudden,75,65,0,-1,,0,0.999999,2234.109105238238
sudden,75,66,0,-1,,0,0.9790420330563459,2230.584583526933
sudden,75,67,0,-1,,0,0.999999,2227.765998036366
sudden,75,68,0,-1,,0,0.9993784104475474,2230.047506247635
sudden,75,69,0,-1,,0,0.999999,2218.8007346331237
sudden,75,70,0,-1,,0,0.999999,2216.756562511141
sudden,75,71,0,-1,,0,0.999999,2182.917952006258
sudden,75,72,0,-1,,0,0.9970949630286023,2210.750472543035
sudden,75,73,0,-1,,0,0.9998702332259002,2227.4446969105843
sudden,75,74,0,-1,,0,0.9998895588253416,2193.866264588247
sudden,75,75,0,-1,,0,0.9991398576899567,2197.83939045585
sudden,75,76,0,-1,,0,0.9999315531671948,2161.15291689837
sudden,75,77,0,-1,,0,0.999999,2202.991986601932
sudden,75,78,0,-1,,0,0.999999,2237.3147104579148
sudden,75,79,0,-1,,0,0.999999,2230.874622981744
sudden,75,80,0,-1,,0,0.9998756207960385,2212.37590720652
sudden,75,81,0,-1,,0,0.9777216062378349,2224.1210646334584
sudden,75,82,0,-1,,0,0.997390267611685,2224.720268957909
sudden,75,83,0,-1,,0,0.999999,2223.034409925324
sudden,75,84,0,-1,,0,0.6739918993827196,2226.8491978531456
sudden,75,85,0,-1,,0,0.999999,2195.3727033211567
sudden,75,86,0,-1,,0,0.9999949587365675,2237.9883091744155
sudden,75,87,0,-1,,0,0.9980960945765199,2228.7862427108266
sudden,75,88,0,-1,,0,0.999999,2227.0284288021053
sudden,75,89,0,-1,,0,0.9415337350004714,2222.049546303916
sudden,75,90,0,-1,,0,0.9988074808067812,2230.074210438199
sudden,75,91,0,-1,,0,0.9998215259341504,2215.4384279224064
sudden,75,92,1,522,5.0,1,0.9911928895724907,2206.996032447224
sudden,75,93,0,-1,,0,0.9999701393979838,2223.8722665879964
sudden,75,94,0,-1,,0,0.9997693536710295,2230.8428424870576
sudden,75,95,0,-1,,0,0.9411693686025496,2186.979751263291
sudden,75,96,0,-1,,0,0.999999,2217.918341226936
sudden,75,97,0,-1,,0,0.9848277184861257,2203.951064643493
sudden,75,98,0,-1,,0,0.999999,2237.1580389012574
sudden,75,99,0,-1,,0,0.9992737169603362,2236.9683832084056
sudden,80,0,0,-1,,0,0.9822862764667363,2481.984812828802
sudden,80,1,0,-1,,0,0.9998069793026297,2466.1892999882048
sudden,80,2,0,-1,,0,0.7746649016894438,2465.98691462364
sudden,80,3,0,-1,,0,0.9998835518868147,2480.845626835458
sudden,80,4,0,-1,,0,0.999999,2474.1642801750104
sudden,80,5,0,-1,,0,0.9853886017545056,2469.8582448629245
sudden,80,6,0,-1,,0,0.9990368601356603,2458.1481742086103
sudden,80,7,0,-1,,0,0.999999,2485.2987296464
sudden,80,8,0,-1,,0,0.9996084928323629,2480.9824386912364
sudden,80,9,1,633,5.0,1,0.999999,2465.6686912641494
sudden,80,10,0,-1,,0,0.999999,2470.038569849126
sudden,80,11,0,-1,,0,0.999999,2477.9892154428517
sudden,80,12,0,-1,,0,0.9914198316934578,2470.8790875231
sudden,80,13,0,-1,,0,0.9920676916902351,2468.2388765862984
sudden,80,14,0,-1,,0,0.9999060870756559,2482.5136851714747
sudden,80,15,0,-1,,0,0.999999,2483.1519270496024
sudden,80,16,0,-1,,0,0.999999,2480.619863103035
sudden,80,17,0,-1,,0,0.9998835521758324,2455.5925766213386
sudden,80,18,0,-1,,0,0.9999865877959393,2467.802844619283
sudden,80,19,0,-1,,0,0.9868374349281681,2453.4749113359026
sudden,80,20,0,-1,,0,0.999999,2475.988004352527
sudden,80,21,0,-1,,0,0.999999,2485.7149696378874
sudden,80,22,0,-1,,0,0.9998668607693553,2466.2840305728714
sudden,80,23,0,-1,,0,0.999999,2483.5114446945536
sudden,80,24,0,-1,,0,0.999999,2485.482085285708
sudden,80,25,0,-1,,0,0.999999,2459.611782673072
sudden,80,26,0,-1,,0,0.999999,2485.909242932845
sudden,80,27,0,-1,,0,0.9572860041836609,2474.8542268948986
sudden,80,28,0,-1,,0,0.999999,2473.9501502684743
sudden,80,29,0,-1,,0,0.999999,2473.954892547048
sudden,80,30,0,-1,,0,0.999999,2479.77762097971
sudden,80,31,0,-1,,0,0.999999,2442.7314180599456
sudden,80,32,0,-1,,0,0.999999,2464.284218055535
sudden,80,33,0,-1,,0,0.9994849602196952,2484.906787550387
sudden,80,34,0,-1,,0,0.999999,2476.4778741807845
sudden,80,35,0,-1,,0,0.999853811876829,2461.575393233452
sudden,80,36,0,-1,,0,0.9701404476886292,2490.3259780191447
sudden,80,37,0,-1,,0,0.9973742026289687,2471.5465536306124
sudden,80,38,0,-1,,0,0.9998053893436566,2437.6892021614754
sudden,80,39,0,-1,,0,0.9992235360686496,2400.50702764341
sudden,80,40,0,-1,,0,0.9998248722798773,2479.5172246110146
sudden,80,41,0,-1,,0,0.999999,2456.1397750678434
sudden,80,42,0,-1,,0,0.9938865378791162,2484.268230504567
sudden,80,43,0,-1,,0,0.999999,2470.808488407547
sudden,80,44,0,-1,,0,0.9981132560027105,2471.7969620699546
sudden,80,45,0,-1,,0,0.8881891806900702,2443.963262691778
sudden,80,46,0,-1,,0,0.999999,2477.5418993862722
sudden,80,47,0,-1,,0,0.9859377518142695,2480.302284934872
sudden,80,48,0,-1,,0,0.999999,2445.2954015776177
sudden,80,49,0,-1,,0,0.999999,2465.6104961141336
sudden,80,50,0,-1,,0,0.9816918998186193,2458.797598390489
sudden,80,51,0,-1,,0,0.9983350058800998,2460.2879710690636
sudden,80,52,0,-1,,0,0.9979954524808825,2469.4017468300135
sudden,80,53,0,-1,,0,0.9999379120665614,2476.758217074893
sudden,80,54,0,-1,,0,0.9945156933676115,2472.3310227620923
sudden,80,55,0,-1,,0,0.9999777165318011,2461.4898154086113
sudden,80,56,0,-1,,0,0.999999,2447.9099839321216
sudden,80,57,0,-1,,0,0.999999,2482.0390830769866
sudden,80,58,0,-1,,0,0.999999,2468.7991385054397
sudden,80,59,0,-1,,0,0.9997156029543706,2449.710564773745
sudden,80,60,0,-1,,0,0.9970534334449268,2487.662228664922
sudden,80,61,0,-1,,0,0.9941611282730526,2475.6045221001946
sudden,80,62,0,-1,,0,0.9954235425910145,2477.402401780348
sudden,80,63,0,-1,,0,0.999999,2470.2287794823105
sudden,80,64,0,-1,,0,0.9997554570690038,2484.534954005399
sudden,80,65,0,-1,,0,0.999999,2466.422222107902
sudden,80,66,0,-1,,0,0.999999,2489.341942483688
sudden,80,67,1,524,5.0,1,0.9758985952298784,2448.7605503190503
sudden,80,68,0,-1,,0,0.9968573301307488,2455.1562867619036
sudden,80,69,0,-1,,0,0.999999,2467.4554538314806
sudden,80,70,0,-1,,0,0.9903882865248198,2471.5794314879554
sudden,80,71,0,-1,,0,0.9842163737441187,2473.4591287011995
sudden,80,72,0,-1,,0,0.9988760710441572,2471.813042985041
sudden,80,73,0,-1,,0,0.9730578224008578,2454.153341105303
sudden,80,74,0,-1,,0,0.9744349942797057,2485.840579996805
sudden,80,75,0,-1,,0,0.9685767313672047,2426.9647316560454
sudden,80,76,0,-1,,0,0.999999,2481.802063924996
sudden,80,77,0,-1,,0,0.9998472163663397,2451.908861738224
sudden,80,78,0,-1,,0,0.9993605114360141,2475.1117516098057
sudden,80,79,0,-1,,0,0.9998016471855855,2424.9762961588954
sudden,80,80,0,-1,,0,0.999999,2458.124406989883
sudden,80,81,0,-1,,0,0.999999,2461.2299533721016
sudden,80,82,0,-1,,0,0.999999,2473.824631915757
sudden,80,83,0,-1,,0,0.9994173157128406,2471.154761651461
sudden,80,84,0,-1,,0,0.999999,2466.910385558343
sudden,80,85,0,-1,,0,0.9728131411793356,2470.646111988317
sudden,80,86,0,-1,,0,0.999999,2477.079434831813
sudden,80,87,0,-1,,0,0.999999,2448.5985090439385
sudden,80,88,0,-1,,0,0.9998643882315581,2454.9802387637815
sudden,80,89,0,-1,,0,0.999999,2485.241769553937
sudden,80,90,0,-1,,0,0.9466164233402568,2477.099098415187
sudden,80,91,0,-1,,0,0.9998160782156085,2474.617394461134
sudden,80,92,0,-1,,0,0.999999,2453.318900200692
sudden,80,93,0,-1,,0,0.7601397797683582,2446.8580666151643
sudden,80,94,0,-1,,0,0.9996571758488718,2476.967310849916
sudden,80,95,0,-1,,0,0.999999,2472.872134668911
sudden,80,96,0,-1,,0,0.9997338144683062,2479.919015907225
sudden,80,97,0,-1,,0,0.9962207454438207,2486.7044047364166
sudden,80,98,0,-1,,0,0.9999176772362766,2475.624901592967
sudden,80,99,0,-1,,0,0.9999172439659748,2427.406178913027
sudden,90,0,0,-1,,0,0.9089926292724827,2971.1106345304256
sudden,90,1,0,-1,,0,0.9998807600775675,2973.7022221683633
sudden,90,2,0,-1,,0,0.999999,2975.9904730754847
sudden,90,3,0,-1,,0,0.9998433409303842,2978.4687237641638
sudden,90,4,0,-1,,0,0.9917373001661131,2963.5116279667723
sudden,90,5,0,-1,,0,0.9987715835204856,2972.328668153203
sudden,90,6,0,-1,,0,0.999999,2979.6368973517197
sudden,90,7,0,-1,,0,0.9881667963141764,2938.7421479529494
sudden,90,8,0,-1,,0,0.999999,2985.284312461558
sudden,90,9,0,-1,,0,0.999999,2968.718872081485
sudden,90,10,0,-1,,0,0.9990166726775418,2985.616452921681
sudden,90,11,0,-1,,0,0.9999426307953787,2966.1392535718783
sudden,90,12,0,-1,,0,0.9710637905930875,2965.790812003957
sudden,90,13,0,-1,,0,0.9906355511239258,2957.811617824428
sudden,90,14,0,-1,,0,0.999999,2917.864738322564
sudden,90,15,0,-1,,0,0.9642378012678204,2958.5847424160143
sudden,90,16,0,-1,,0,0.999999,2979.5964575925354
sudden,90,17,0,-1,,0,0.9998243599998003,2961.85966831834
sudden,90,18,0,-1,,0,0.999999,2951.1796687675064
sudden,90,19,0,-1,,0,0.999734374058945,2968.327392450066
sudden,90,20,0,-1,,0,0.99415384697437,2952.3274047638874
sudden,90,21,0,-1,,0,0.9990850432234876,2947.2172553999194
sudden,90,22,0,-1,,0,0.999999,2942.538484259609
sudden,90,23,0,-1,,0,0.999999,2977.0257265809746
sudden,90,24,0,-1,,0,0.999999,2975.2599621728714
sudden,90,25,0,-1,,0,0.9991712451874192,2980.6938978463136
sudden,90,26,0,-1,,0,0.9999555576054677,2960.8304104181193
sudden,90,27,0,-1,,0,0.999999,2949.9386174054566
sudden,90,28,0,-1,,0,0.999999,2976.1940762969507
sudden,90,29,0,-1,,0,0.9998194211623261,2965.7527055158107
sudden,90,30,0,-1,,0,0.9997504783663979,2964.3923988425286
sudden,90,31,0,-1,,0,0.9826355857050113,2930.529471923871
sudden,90,32,0,-1,,0,0.9798373275553875,2970.6621431544727
sudden,90,33,0,-1,,0,0.999999,2964.715116212973
sudden,90,34,0,-1,,0,0.987897511361073,2953.3314725185846
sudden,90,35,0,-1,,0,0.9999573649753497,2980.5745098600587
sudden,90,36,0,-1,,0,0.999999,2961.152095242328
sudden,90,37,0,-1,,0,0.9977418466809054,2972.875016555371
sudden,90,38,0,-1,,0,0.999999,2970.8143547810796
sudden,90,39,0,-1,,0,0.9992797779531589,2968.1573443247585
sudden,90,40,0,-1,,0,0.999999,2953.196306124658
sudden,90,41,0,-1,,0,0.999999,2945.365799323229
sudden,90,42,0,-1,,0,0.016054031408791834,2956.1875658207655
sudden,90,43,0,-1,,0,0.999999,2958.1247066887904
sudden,90,44,0,-1,,0,0.999999,2894.7447633730003
sudden,90,45,0,-1,,0,0.9998734193565861,2954.700443931398
sudden,90,46,0,-1,,0,0.9998779870118731,2979.7225775918987
sudden,90,47,0,-1,,0,0.9986811964318602,2958.9532065684257
sudden,90,48,0,-1,,0,0.9996966452987922,2960.9251571175196
sudden,90,49,0,-1,,0,0.8565285263185074,2979.1778648740274
sudden,90,50,0,-1,,0,0.9998706377527024,2956.089385139182
sudden,90,51,0,-1,,0,0.9999706547025514,2975.255769750664
sudden,90,52,0,-1,,0,0.9999070452223281,2959.7266099962158
sudden,90,53,0,-1,,0,0.9998727187318655,2984.4267395315587
sudden,90,54,0,-1,,0,0.9995679842289702,2920.584969277445
sudden,90,55,0,-1,,0,0.999999,2977.0350780894873
sudden,90,56,0,-1,,0,0.9976950674569681,2979.939706668304
sudden,90,57,0,-1,,0,0.999999,2972.989597894836
sudden,90,58,0,-1,,0,0.9477496726952901,2982.500316085521
sudden,90,59,0,-1,,0,0.9998426985687253,2977.5585628501804
sudden,90,60,0,-1,,0,0.999999,2978.0849182282013
sudden,90,61,0,-1,,0,0.999999,2973.3544808145434
sudden,90,62,0,-1,,0,0.9999793882960593,2960.490946246804
sudden,90,63,0,-1,,0,0.999999,2965.542354133005
sudden,90,64,0,-1,,0,0.9999493338357855,2971.258254402055
sudden,90,65,0,-1,,0,0.9999356883942188,2973.484923814156
sudden,90,66,0,-1,,0,0.999999,2973.026980695797
sudden,90,67,0,-1,,0,0.999999,2954.4886565225484
sudden,90,68,0,-1,,0,0.9999669878288951,2981.182121829704
sudden,90,69,0,-1,,0,0.7372981974171541,2970.36898837744
sudden,90,70,0,-1,,0,0.995683990548415,2972.5259341427472
sudden,90,71,0,-1,,0,0.999999,2937.8103106709787
sudden,90,72,0,-1,,0,0.999999,2951.5026790816446
sudden,90,73,0,-1,,0,0.999999,2960.741352492041
sudden,90,74,0,-1,,0,0.9938913083574575,2967.945350919936
sudden,90,75,0,-1,,0,0.999369648801477,2942.5110877726793
sudden,90,76,0,-1,,0,0.6831122472736902,2945.8398167468617
sudden,90,77,0,-1,,0,0.999999,2975.8950888482223
